english_text,korean_text,romanization
I'd like to sign up for the gym,헬스장 등록하고 싶어요,helsseujang deungrokhago sipeoyo
How much is a monthly membership?,한 달 회원권이 얼마예요?,han dal hoewongwoni eolmayeyo?
Is there a free trial?,무료 체험이 있어요?,muryo cheheomi isseoyo?
Where is the locker room?,락커룸이 어디예요?,rakkeoumi eodiyeyo?
Can I get a personal trainer?,개인 트레이너를 받을 수 있어요?,gaein teureinereul badeul su isseoyo?
I want to lose weight,살을 빼고 싶어요,sareul ppaego sipeoyo
I want to gain muscle,근육을 키우고 싶어요,geunyugeul kiugo sipeoyo
I want to build abs,복근을 만들고 싶어요,bokgeuneul mandeulgo sipeoyo
Let's warm up first,먼저 준비운동 하자,meonjeo junbiundong haja
Let's stretch,스트레칭 하자,seuteurechhing haja
How many sets?,몇 세트 해요?,myeot seteu haeyo?
How many reps?,몇 개씩 해요?,myeot gaessik haeyo?
I'll do three sets of ten,열 개씩 세 세트 할게요,yeol gaessik se seteu halgeyo
This is too heavy,이건 너무 무거워요,igeon neomu mugeowoyo
This is too light,이건 너무 가벼워요,igeon neomu gabyeowoyo
Can you spot me?,보조해 줄 수 있어요?,bojohae jul su isseoyo?
I'll use the treadmill,러닝머신 쓸게요,reonningmeosin sseulgeyo
I'll use the exercise bike,자전거 탈게요,jajeonggeo talgeyo
I'll do squats,스쿼트 할게요,seukwoteu halgeyo
I'll do push-ups,팔굽혀펴기 할게요,palgupyeopyeogi halgeyo
I'll do sit-ups,윗몸일으키기 할게요,winmom-ireukkigi halgeyo
I'll do planks,플랭크 할게요,peullaengkeu halgeyo
I'll do lunges,런지 할게요,reonji halgeyo
I'll do deadlifts,데드리프트 할게요,dedeulipeuteu halgeyo
I'll do bench press,벤치프레스 할게요,benchipereuseu halgeyo
My muscles are sore,근육통이 있어요,geunyuktongi isseoyo
I pulled a muscle,근육을 다쳤어요,geunyugeul dachyeosseoyo
I need to rest,쉬어야 해요,swiieoya haeyo
How long should I rest between sets?,세트 사이에 얼마나 쉬어야 해요?,seteu saie eolmana swiieoya haeyo?
I work out three times a week,일주일에 세 번 운동해요,iljuire se beon undonghaeyo
Do you have yoga classes?,요가 수업 있어요?,yoga sueop isseoyo?
Do you have Pilates classes?,필라테스 수업 있어요?,pillatesseu sueop isseoyo?
What time does the class start?,수업이 몇 시에 시작해요?,sueobi myeot sie sijakhaeyo?
I'd like to sign up for a class,수업 등록하고 싶어요,sueop deungrokhago sipeoyo
Do you have a swimming pool?,수영장 있어요?,suyeongjang isseoyo?
I'll go jogging,조깅하러 갈게요,joginghareo galgeyo
Let's go for a run,달리기 하자,dalligi haja
I ran five kilometers today,오늘 5킬로미터 뛰었어요,oneul o killomiteo ttwieosseoyo
I need to drink more water,물을 더 마셔야 해요,mureul deo masyeoya haeyo
I'm out of breath,숨이 차요,sumi chayo
My heart rate is too high,심박수가 너무 높아요,simbaksuga neomu nopayo
I need to cool down,정리운동 해야 해요,jeongniundong haeya haeyo
Do you have a shower?,샤워실 있어요?,syawosil isseoyo?
Where can I get a towel?,수건 어디서 받아요?,sugeon eodiseo badayo?
I forgot my workout clothes,운동복을 안 가져왔어요,undongbogeul an gajyeowasseoyo
What are the gym hours?,헬스장 운영시간이 어떻게 돼요?,helsseujang unyeongsigani eotteoke dwaeyo?
Is the gym open on holidays?,공휴일에도 운영해요?,gonghyuiredo unyeonghaeyo?
I'd like to cancel my membership,회원권을 해지하고 싶어요,hoewongwoneul haejihago sipeoyo
I'd like to freeze my membership,회원권을 정지하고 싶어요,hoewongwoneul jeongjihago sipeoyo
Can I bring a friend?,친구를 데려와도 돼요?,chingureul deryeowado dwaeyo?
I need a protein shake,프로틴 쉐이크 주세요,peurotin syeikeu juseyo
I've been working out for a year,운동한 지 일 년 됐어요,undonghan ji il nyeon dwaesseoyo
I feel great after exercising,운동하고 나니까 기분이 좋아요,undonghago nanikka gibuni joayo
I need to increase the weight,무게를 늘려야 해요,mugereul neullyeoya haeyo
Don't skip leg day,하체 운동 빼먹지 마,hache undong ppaemeokji ma
I'm getting stronger,점점 강해지고 있어요,jeomjeom ganghaejigo isseoyo
Rest day is important too,휴식일도 중요해요,hyusigilo jungyohaeyo
I want to improve my flexibility,유연성을 키우고 싶어요,yuyeonseoneul kiugo sipeoyo
Let's exercise together,같이 운동하자,gachi undonghaja
I need new sneakers,새 운동화가 필요해요,sae undonghwaga piryohaeyo
