english_text,korean_text,romanization
Tree,나무,namu
Pine tree,소나무,sonamu
Ginkgo tree,은행나무,eunhaengnamu
Maple tree,단풍나무,danpungnamu
Oak tree,참나무,chamnamu
Willow tree,버드나무,beodeunamu
Bamboo,대나무,daenamu
Cherry tree,벚나무,beotnamu
Persimmon tree,감나무,gamnamu
Apple tree,사과나무,sagwanamu
Peach tree,복숭아나무,boksunganamu
Pear tree,배나무,baenamu
Plum tree,매실나무,maesilnamu
Chestnut tree,밤나무,bamnamu
Walnut tree,호두나무,hodunamu
Cedar tree,삼나무,samnamu
Cypress,편백나무,pyeonbaengnamu
Zelkova tree,느티나무,neutinamu
Birch tree,자작나무,jajangnamu
Paulownia,오동나무,odongnamu
Magnolia tree,목련나무,mongnyeonnamu
Dogwood,산수유,sansuyu
Jujube tree,대추나무,daechunamu
Mulberry tree,뽕나무,ppongnamu
Fig tree,무화과나무,muhwagwanamu
Elm tree,느릅나무,neureumnamu
Ash tree,물푸레나무,mulpurenamu
Linden tree,피나무,pinamu
Camphor tree,녹나무,nongnamu
Acacia,아카시아,akasia
Spruce,가문비나무,gamunbinamu
Fir tree,전나무,jeonnamu
Juniper,향나무,hyangnamu
Yew tree,주목,jumok
Holly,호랑가시나무,horanggasinamu
Tree trunk,나무 줄기,namu julgi
Branch,가지,gaji
Tree bark,나무껍질,namukkeopjil
Annual ring,나이테,naite
Tree root,나무뿌리,namuppuri
Leaf,나뭇잎,namunnip
Evergreen,상록수,sangroksu
Deciduous tree,낙엽수,nagyeopsu
Conifer,침엽수,chimyeopsu
Fruit tree,과일나무,gwailnamu
Shade tree,그늘나무,geneulnamu
Street tree,가로수,garosu
Forest,숲,sup
Woods,수풀,supul
National tree,나라 나무,nara namu
Tree planting,나무 심기,namu simgi
Deforestation,벌목,beolmok
Reforestation,조림,jorim
Arbor Day,식목일,singmogil
Autumn leaves,단풍,danpung
Fallen leaves,낙엽,nagyeop
The leaves are changing color,단풍이 들었어요,danpungi dureosseoyo
The tree is very old,나무가 아주 오래됐어요,namuga aju oraedwaesseoyo
Let's plant a tree,나무를 심어요,namureul simeoyo
The cherry blossoms are blooming,벚꽃이 피고 있어요,beotkkochi pigo isseoyo
