english_text,korean_text,romanization
Soy sauce,간장,ganjang
Red pepper paste,고추장,gochujang
Soybean paste,된장,doenjang
Sesame oil,참기름,chamgireum
Perilla oil,들기름,deulgireum
Red pepper flakes,고춧가루,gochutgaru
Sesame seeds,참깨,chamkkae
Salt,소금,sogeum
Sugar,설탕,seoltang
Vinegar,식초,sikcho
Rice wine,맛술,matsul
Fish sauce,액젓,aekjeot
Garlic,마늘,maneul
Ginger,생강,saenggang
Green onion,파,pa
Onion,양파,yangpa
Tofu,두부,dubu
Glass noodles,당면,dangmyeon
Rice cake,떡,tteok
Dried seaweed,김,gim
Anchovy,멸치,myeolchi
Dried kelp,다시마,dasima
Bean sprouts,콩나물,kongnamul
Soybean sprouts,콩나물,kongnamul
Spinach,시금치,sigeumchi
Radish,무,mu
Napa cabbage,배추,baechu
Perilla leaves,깻잎,kkaennip
Zucchini,호박,hobak
Cucumber,오이,oi
Mushroom,버섯,beoseot
Shiitake mushroom,표고버섯,pyogobeoseot
Enoki mushroom,팽이버섯,paeng-ibeoseot
King oyster mushroom,새송이버섯,saesong-ibeoseot
Sweet potato starch noodles,잡채 당면,japchae dangmyeon
Glutinous rice,찹쌀,chapssal
Regular rice,쌀,ssal
Barley,보리,bori
Black beans,검은콩,geomeunkong
Red beans,팥,pat
Pine nuts,잣,jat
Chestnuts,밤,bam
Jujubes,대추,daechu
Walnuts,호두,hodu
Corn syrup,물엿,mulyeot
Starch powder,전분,jeonbun
Wheat flour,밀가루,milgaru
Rice flour,쌀가루,ssalgaru
Corn starch,옥수수 전분,oksusu jeonbun
Bread crumbs,빵가루,ppanggaru
Curry powder,카레가루,karegaru
Seaweed flakes,김가루,gimgaru
Dried shrimp,건새우,gonsaeu
Fermented shrimp paste,새우젓,saeujeot
Pickled radish,단무지,danmuji
Korean chili pepper,고추,gochu
Spring onion,쪽파,jjokpa
Chives,부추,buchu
Taro,토란,toran
Burdock root,우엉,ueongLotus root,연근,yeongeun
