english_text,korean_text,romanization
Nice to meet you,만나서 반갑습니다,mannaseo bangapseumnida
Please introduce yourself,자기소개를 해주세요,jagisogaereul haejuseyo
What are your strengths?,본인의 장점은 무엇인가요?,bonineui jangjeomeun mueosingayo
What are your weaknesses?,본인의 단점은 무엇인가요?,bonineui danjeomeun mueossingayo
Why did you apply to our company?,왜 저희 회사에 지원하셨나요?,wae jeohi hoesae jiwonhasyeonnayo
Tell me about your experience,경력에 대해 말씀해 주세요,gyeongnyeoge daehae malssemhae juseyo
I graduated from this university,이 대학교를 졸업했습니다,i daehakgyoreul joreophaessemnida
My major was business,전공은 경영학이었습니다,jeongongeun gyeongyeonghagieosseumnida
I have three years of experience,3년의 경력이 있습니다,samnyeonui gyeongnyeogi itsseumnida
I worked at a previous company,이전 회사에서 근무했습니다,ijeon hoesaeseo geunmuhaetsseumnida
What is your desired salary?,희망 연봉이 어떻게 되나요?,huimang yeonbongi eotteoke doenayo
I can start immediately,즉시 출근할 수 있습니다,jeuksi chulgeunhal su itsseumnida
I'm a team player,저는 팀워크를 중시합니다,jeoneun timwokkeureul jungsihamnida
I'm detail-oriented,저는 꼼꼼한 편입니다,jeoneun kkomkkomhan pyeonimnida
I work well under pressure,압박감 속에서도 잘 일합니다,appakgam sogeseodo jal ilhamnida
Where do you see yourself in 5 years?,5년 후의 계획이 있나요?,onyeonhuui gyehoegi innayo
Do you have any questions for us?,질문 있으신가요?,jilmun isseusingayo
When will I hear back?,결과는 언제 알 수 있나요?,gyeolgwaneun eonje al su innayo
I'm passionate about this field,이 분야에 열정이 있습니다,i bunyae yeoljeongi itsseumnida
I'm a quick learner,배우는 게 빠른 편입니다,baeuneun ge ppareun pyeonimnida
I can handle multiple tasks,여러 업무를 동시에 처리할 수 있습니다,yeoreo eopmureul dongsie cheorihal su itsseumnida
I have leadership experience,리더십 경험이 있습니다,rideosyip gyeongheomi itsseumnida
I'm proficient in English,영어에 능통합니다,yeongeoe neungtonghamnida
Thank you for this opportunity,이런 기회를 주셔서 감사합니다,ireon gihoereul jusyeoseo gamsahamnida
I'm ready to contribute,기여할 준비가 되어 있습니다,giyeohal junbiga doeeo itsseumnida
I prepared for this interview,면접을 준비했습니다,myeonjeoebeul junbihaetsseumnida
My portfolio is here,포트폴리오를 가져왔습니다,poteupollioreul gajyeowatsseumnida
I have relevant certifications,관련 자격증이 있습니다,gwallyeon jagyeokjeungi itsseumnida
I thrive in teamwork environments,협업 환경에서 잘합니다,hyeobeop hwangyeongeseo jalhamnida
I can relocate if needed,필요하면 이전도 가능합니다,piryohamyeon ijeondo ganeunghamnida
I'm committed to professional growth,성장에 대한 의지가 강합니다,seongjange daehan uijiga ganghamnida
I have good communication skills,의사소통 능력이 좋습니다,uisasotong neungnyeogi jotsseumnida
I can work overtime if needed,필요하면 야근도 가능합니다,piryohamyeon yageundo ganeunghamnida
What does a typical day look like?,일상적인 업무는 어떤가요?,ilsangjeogrin eopmunun eotteongayo
What is the company culture like?,회사 문화는 어떤가요?,hoesa munhwaneun eotteongayo
I'm familiar with this software,이 소프트웨어에 익숙합니다,i sopeuteuweeoe ikssukhamnida
I completed an internship,인턴십을 했습니다,inteonsyibeul haetsseumnida
I managed a team of five,다섯 명의 팀을 이끌었습니다,daseot myeongui timeul ikkeureosseumnida
I have problem-solving skills,문제 해결 능력이 있습니다,munje haegyeol neungnyeogi itsseumnida
I adapt quickly to change,변화에 빠르게 적응합니다,byeonhwae ppareuge jeokeunghamnida
I value integrity,성실함을 중요시합니다,seongssilhameul jungyosihamnida
I have a positive attitude,긍정적인 태도를 가지고 있습니다,geungjeongjeeogin taedoreul gajigo itsseumnida
I'm organized and efficient,체계적이고 효율적입니다,chegyejeogigo hyoyuljeeogimnida
I can handle deadlines,마감 기한을 잘 지킵니다,magam gihaneul jal jikimnida
I have project management experience,프로젝트 관리 경험이 있습니다,peurojeteu gwalli gyeongheomi itsseumnida
I'm motivated by challenges,도전에 동기부여를 받습니다,dojeon-e donggibyeoreul batseumnida
I can work independently,독립적으로 일할 수 있습니다,dongnipjeogeuro ilhal su itsseumnida
I enjoy learning new things,새로운 것을 배우는 걸 좋아합니다,saeroun geoseul baeuneun geol joahamnida
I have good analytical skills,분석력이 뛰어납니다,bunseongyeogi ttwieonamnida
I achieved my targets consistently,목표를 꾸준히 달성했습니다,mokpyoreul kkujunhi dalseonghatsseumnida
Is there room for advancement?,승진 기회가 있나요?,seungjin gihoega innayo
What benefits does the company offer?,복리후생은 어떤가요?,bokrihusaengeun eotteongayo
Are there training opportunities?,교육 기회가 있나요?,gyoyuk gihoega innayo
I'll follow up with an email,이메일로 후속 연락 드리겠습니다,imeillo husok yeonrak deurigesseumnida
Thank you for your time,시간 내주셔서 감사합니다,sigan naejusyeoseo gamsahamnida
I look forward to hearing from you,좋은 소식 기다리겠습니다,joeun sosik gidarigetsseumnida
I'm the right fit for this role,이 직무에 적합한 인재입니다,i jingmue jeokhaphan injaeimnida
I have a strong work ethic,직업 윤리의식이 강합니다,jigeop yulliuisigi ganghamnida
I'm eager to join your team,팀에 합류하고 싶습니다,time hamnyuhago sipseumnida
I'll do my best if given the chance,기회를 주시면 최선을 다하겠습니다,gihoereul jusimyeon choesoneul dahagesseumnida
