english_text,korean_text,romanization
Book cafe,북카페,bukkape
Reading,독서,dokseo
Book,책,chaek
Novel,소설,soseol
Essay collection,에세이,esei
Poetry,시집,sijip
Non-fiction,논픽션,nonpiksyeon
Self-help book,자기 개발서,jagi gaebolseo
Comic book,만화책,manhwachaek
Picture book,그림책,geurimchaek
Bestseller,베스트셀러,beseuteuselleo
New release,신간,singan
Classic literature,고전 문학,gojeon munhak
Korean literature,한국 문학,hanguk munhak
Foreign literature,외국 문학,oeguk munhak
Bookshelf,책장,chaekjang
Reading corner,독서 코너,dokseo koneo
Cozy seat,아늑한 좌석,anukan jwaseok
Window seat,창가 자리,changga jari
Sofa,소파,sopa
Bean bag,빈백,binbaek
Lamp,램프,raempeu
Quiet atmosphere,조용한 분위기,joyonghan bunwigi
Background music,배경 음악,baegyeong eumak
Coffee,커피,keopi
Tea,차,cha
Latte,라떼,ratte
Cake,케이크,keikeu
Cookie,쿠키,kuki
Brownie,브라우니,beurauni
Menu,메뉴,menyu
Order,주문,jumun
Counter,카운터,kaunteo
Membership,멤버십,membeosip
Book recommendation,책 추천,chaek chucheon
Staff pick,직원 추천,jigwon chucheon
Genre,장르,jangreu
Thriller,스릴러,seurilleo
Mystery,미스터리,miseuteori
Romance,로맨스,romaenseu
Fantasy,판타지,pantaji
Science fiction,공상과학,gongsanggwahak
History,역사,yeoksa
Biography,전기,jeongi
Travel book,여행서,yeohaengseo
Cookbook,요리책,yorichaek
Art book,미술서,misulseo
Photography book,사진집,sajinjip
Reading list,독서 목록,dokseo mongnog
Book club,독서 모임,dokseo moim
Page turner,몰입되는 책,moripdeoneun chaek
Bookmark,책갈피,chaekgalpi
Highlight,밑줄,mitjul
Note taking,필기,pilgi
I love reading,독서를 좋아해요,dokseoreul joahahaeyo
What are you reading,무슨 책 읽어요,museun chaek ilgeoyo
This book is great,이 책 좋아요,i chaek joayo
Can you recommend a book,책 추천해 줄래요,chaek chucheonhae jullaeyo
I finished the book,책 다 읽었어요,chaek da ilgeosseoyo
The atmosphere here is nice,여기 분위기 좋아요,yeogi bunwigi joayo
