english_text,korean_text,romanization
Geography,지리,jiri
Korean peninsula,한반도,hanbando
Mountain,산,san
River,강,gang
Ocean,바다,bada
Island,섬,seom
Plain,평야,pyeongya
Valley,골짜기,goljjagi
Hill,언덕,eondeok
Coast,해안,haean
Beach,해변,haebyeon
Bay,만,man
Peninsula,반도,bando
Strait,해협,haehyeop
Lake,호수,hosu
Waterfall,폭포,pokpo
Hot spring,온천,oncheon
Volcano,화산,hwasan
Jeju Island,제주도,jejudo
Hallasan Mountain,한라산,hallasan
Seoraksan Mountain,설악산,seoraksan
Bukhansan Mountain,북한산,bukhansan
Jirisan Mountain,지리산,jirisan
Han River,한강,hangang
Nakdong River,낙동강,nakdonggang
Geum River,금강,geumgang
Yeongsan River,영산강,yeongsangang
East Sea,동해,donghae
West Sea (Yellow Sea),서해,seohae
South Sea,남해,namhae
Seoul,서울,seoul
Busan,부산,busan
Incheon,인천,incheon
Daegu,대구,daegu
Daejeon,대전,daejeon
Gwangju,광주,gwangju
Ulsan,울산,ulsan
Sejong City,세종시,sejongsi
Gyeonggi Province,경기도,gyeonggido
Gangwon Province,강원도,gangwondo
Chungcheong Province,충청도,chungcheongdo
Jeolla Province,전라도,jeollado
Gyeongsang Province,경상도,gyeongsangdo
Jeju Province,제주도,jejudo
Climate,기후,gihu
Four seasons,사계절,sagyejeol
Monsoon,장마,jangma
Typhoon,태풍,taepung
Northern region,북부 지역,bukbu jiyeok
Southern region,남부 지역,nambu jiyeok
Urban area,도시 지역,dosi jiyeok
Rural area,농촌 지역,nongchon jiyeok
National park,국립공원,gungnipgongwon
World Heritage Site,세계유산,segyeyusan
DMZ,비무장지대,bimujangidae
The scenery is beautiful,경치가 아름다워요,gyeongchiga areumdawoyo
Korea has many mountains,한국은 산이 많아요,hangugeun sani manayo
Jeju is a popular tourist spot,제주도는 관광 명소예요,jejudoneun gwangwang myeongsoyeyo
I want to travel across Korea,한국 전국을 여행하고 싶어요,hanguk jeongug-eul yeohaenghago sipeoyo
Each region has its own dialect,각 지역마다 방언이 있어요,gak jiyeokmada bangeoni isseoyo
Korea is a beautiful country,한국은 아름다운 나라예요,hangugeun areumdaun narayeyo
