english_text,korean_text,romanization
Volunteering,봉사,bongsa
Volunteer,봉사자,bongsaja
Volunteer work,봉사활동,bongsahwaldong
Community service,지역 봉사,jiyeok bongsa
Charitable work,자선 활동,jaseon hwaldong
Helping others,남 돕기,nam dopgi
Giving back,사회 환원,sahoe hwanwon
Nonprofit organization,비영리 단체,biyeongni danche
NGO,엔지오,enjieo
Social welfare,사회 복지,sahoe bokji
Soup kitchen,무료 급식소,muryo geupsikso
Food bank,푸드 뱅크,pudeu baengkeu
Homeless shelter,노숙자 쉼터,nosukja swimteo
Orphanage,고아원,goawon
Nursing home,요양원,yoyangwon
Animal shelter,동물 보호소,dongmul bohoso
Environmental cleanup,환경 정화,hwangyeong jeonghwa
Beach cleanup,해변 정화,haebyeon jeonghwa
Tree planting,나무 심기,namu simgi
Recycling drive,재활용 캠페인,jaehwalyong kaempein
Blood donation,헌혈,heonhyeol
Disaster relief,재난 구호,jaenan guho
Flood relief,수해 구호,suhae guho
Earthquake relief,지진 구호,jijin guho
Mentoring,멘토링,mentoring
Tutoring,학습 도우미,hakseup doumi
Reading to children,어린이 독서 지도,eorini dokseo jido
Hospital volunteering,병원 봉사,byeongwon bongsa
Senior care,어르신 돌봄,eoreusin dolbom
Disability support,장애인 지원,jangaein jiwon
Fundraising,모금 활동,mogeum hwaldong
Charity event,자선 행사,jaseon haengsa
Charity run,자선 마라톤,jaseon maraton
Bake sale,빵 판매 행사,ppang panmae haengsa
Donation drive,기부 행사,gibu haengsa
Volunteer hours,봉사 시간,bongsa sigan
Certificate,봉사 확인서,bongsa hwaginseo
Volunteer trip,봉사 여행,bongsa yeohaeng
International volunteering,해외 봉사,haeoe bongsa
Peace corps,평화 봉사단,pyeonghwa bongsadan
Teamwork,팀워크,timweokeu
Leadership,리더십,rideosip
Compassion,동정심,dongjeongsim
Empathy,공감,gonggam
Kindness,친절,chinjeol
Generosity,관대함,gwandaeham
Selflessness,이타심,itasim
Making a difference,변화 만들기,byeonhwa mandeulgi
Community,지역 사회,jiyeok sahoe
Neighbor,이웃,iut
I want to volunteer,봉사활동 하고 싶어요,bongsahwaldong hago sipeoyo
Where can I volunteer,어디서 봉사할 수 있어요,eodiseo bongsahal su isseoyo
How can I help,어떻게 도울 수 있어요,eotteoke doul su isseoyo
Volunteering is rewarding,봉사는 보람이 있어요,bongsaneun borami isseoyo
Let's volunteer together,같이 봉사하자,gachi bongsahaja
I volunteered today,오늘 봉사했어요,oneul bongsahaesseoyo
It feels good to help,돕는 게 기분 좋아요,dopneun ge gibun joayo
Every little bit helps,작은 것도 도움이 돼요,jageun geotdo doumi dwaeyo
Be the change,변화의 주인공이 되세요,byeonhwaui juingongi doeseyo
Together we can make a difference,함께하면 변화를 만들 수 있어요,hamkkemyeon byeonhwareul mandeul su isseoyo
