english_text,korean_text,romanization
Happy New Year,새해 복 많이 받으세요,saehae bok mani badeuseyo
This year I will exercise more,올해는 운동을 더 할 거예요,olhaeneun undongeul deo hal geoyeyo
I will save more money,돈을 더 모을 거예요,doneul deo moeul geoyeyo
I want to learn something new,새로운 것을 배우고 싶어요,saeroun geoseul baeugo sipeoyo
I will read more books,책을 더 많이 읽을 거예요,chaegeul deo mani ilgeul geoyeyo
I will eat healthier,건강하게 먹을 거예요,geonganghage meogeul geoyeyo
I will quit smoking,담배를 끊을 거예요,dambaereul kkeuneul geoyeyo
I will wake up early,일찍 일어날 거예요,iljjik ireomal geoyeyo
I will study Korean every day,매일 한국어를 공부할 거예요,maeil hangugeoreul gongbuhal geoyeyo
I will travel more,여행을 더 많이 할 거예요,yeohaengeul deo mani hal geoyeyo
I will spend more time with family,가족과 더 많은 시간을 보낼 거예요,gajokgwa deo maneun siganeul bonael geoyeyo
I will be more positive,더 긍정적으로 살 거예요,deo geungjeongjeogeuero sal geoyeyo
I will reduce stress,스트레스를 줄일 거예요,seuteuresereul juril geoyeyo
I will learn to cook,요리를 배울 거예요,yorireul baeul geoyeyo
I will be kinder to others,다른 사람에게 더 친절할 거예요,dareun saramege deo chinjeolhal geoyeyo
What is your New Year's resolution,새해 다짐이 뭐예요,saehae dajimi mwoyeyo
I will write a diary every day,매일 일기를 쓸 거예요,maeil ilgireul sseul geoyeyo
I will lose weight,살을 뺄 거예요,sareul ppael geoyeyo
I will drink less alcohol,술을 줄일 거예요,sureul juril geoyeyo
I will be more patient,더 인내심을 가질 거예요,deo innaesimeul gajil geoyeyo
I will volunteer more,봉사활동을 더 할 거예요,bongsahwaldongeul deo hal geoyeyo
I want to get promoted,승진하고 싶어요,seungjinhago sipeoyo
I will learn a musical instrument,악기를 배울 거예요,akgireul baeul geoyeyo
I will organize my room,방을 정리할 거예요,bangeul jeongniral geoyeyo
I will spend less on unnecessary things,불필요한 지출을 줄일 거예요,bulpiryohan jichureul juril geoyeyo
I hope this year is better,올해는 더 좋은 해가 되길,olhaeneun deo joeun haega doegil
I will take better care of my health,건강을 더 챙길 거예요,geongangeul deo chaenggil geoyeyo
I will make new friends,새 친구를 사귈 거예요,sae chingureul sagwil geoyeyo
I will be more grateful,더 감사하며 살 거예요,deo gamsahamyeo sal geoyeyo
I will challenge myself,새로운 도전을 할 거예요,saeroun dojeoneul hal geoyeyo
Let's start fresh,새롭게 시작해요,saeropge sijakaeyo
I will manage my time better,시간 관리를 잘할 거예요,sigan gwanrireul jalhal geoyeyo
I want to improve myself,자기 계발을 하고 싶어요,jagi gyebareul hago sipeoyo
I will worry less,걱정을 덜 할 거예요,geokjeongeul deol hal geoyeyo
I will enjoy life more,인생을 더 즐길 거예요,insaengeul deo jeulgil geoyeyo
I will listen to others more,다른 사람의 말을 더 들을 거예요,dareun saramui mareul deo deureul geoyeyo
This year is my year,올해는 나의 해예요,olhaeneun naui haeyeyo
I will set clear goals,목표를 명확하게 세울 거예요,mokpyoreul myeonghwakage seul geoyeyo
I will practice self-care,자기 관리를 할 거예요,jagi gwanrireul hal geoyeyo
I promise to work harder,더 열심히 일할게요,deo yeolsimhi ilhalgeyo
I will try new experiences,새로운 경험을 할 거예요,saeroun gyeongheomeul hal geoyeyo
I won't procrastinate,미루지 않을 거예요,miruji aneul geoyeyo
I will complain less,불평을 줄일 거예요,bulpyeongeul juril geoyeyo
I want to achieve my dreams,꿈을 이루고 싶어요,kkumeul irugo sipeoyo
I will love myself more,나를 더 사랑할 거예요,nareul deo saranghal geoyeyo
I will be braver,더 용감해질 거예요,deo yonggamhaejil geoyeyo
I will keep my promises,약속을 지킬 거예요,yaksogeul jikil geoyeyo
I will smile more,더 많이 웃을 거예요,deo mani useul geoyeyo
I will take things one step at a time,하나씩 천천히 할 거예요,hanassik cheoncheonhi hal geoyeyo
I will not give up,포기하지 않을 거예요,pogihaji aneul geoyeyo
Let's make this year count,올해를 의미 있게 보내요,olhaereul uimi itge bonaeyo
I will build good habits,좋은 습관을 만들 거예요,joeun seupgwaneul mandeul geoyeyo
I will face my fears,두려움에 맞설 거예요,duryeoume matseol geoyeyo
New year new me,새해 새로운 나,saehae saeroun na
I will forgive more easily,쉽게 용서할 거예요,swipge yongseohal geoyeyo
I will communicate better,소통을 더 잘할 거예요,sotongeul deo jalhal geoyeyo
I will appreciate small things,작은 것에 감사할 거예요,jageun geose gamsahal geoyeyo
I will focus on what matters,중요한 것에 집중할 거예요,jungyohan geose jipjunghal geoyeyo
I believe in myself,나를 믿어요,nareul mideoyo
This will be a great year,올해는 좋은 해가 될 거예요,olhaeneun joeun haega doel geoyeyo
Let's achieve our goals together,같이 목표를 이뤄요,gachi mokpyoreul irwoyo
