english_text,korean_text,romanization
I hope everything goes well,다 잘 되길 바라,da jal doegil bara
I wish for your happiness,네 행복을 빌어,ne haengbogeul bireo
I hope you stay healthy,건강하길 바라,geonganghagil bara
I wish I could fly,날 수 있으면 좋겠다,nal su isseumyeon jokgetda
I hope my dream comes true,내 꿈이 이뤄졌으면 좋겠다,nae kkumi irwojyeosseumyeon jokgetda
I wish for world peace,세계 평화를 바라,segye pyeonghwareul bara
I hope we meet again,다시 만나길 바라,dasi mannagil bara
I wish I had more time,시간이 더 있으면 좋겠어,sigani deo isseumyeon jokgesseo
I hope you pass the exam,시험에 합격하길 바라,siheome hapgyeokhagil bara
I wish it would stop raining,비가 그쳤으면 좋겠다,biga geuchyeosseumyeon jokgetda
I hope you find what you want,원하는 걸 찾길 바라,wonhaneun geol chatgil bara
I wish things could stay like this,이대로 멈췄으면 좋겠다,idaero meomchwosseumyeon jokgetda
I hope tomorrow is better,내일은 더 나았으면 좋겠다,naeireun deo naasseumyeon jokgetda
I wish upon a star,별에게 소원을 빌어,byeorege sowoneul bireo
Make a wish,소원을 빌어,sowoneul bireo
What is your wish?,소원이 뭐야?,sowoni mwoya?
I hope you get better soon,빨리 나았으면 좋겠다,ppalli naasseumyeon jokgetda
I wish I could turn back time,시간을 되돌릴 수 있으면 좋겠다,siganeul doedollil su isseumyeon jokgetda
I hope this never ends,이게 끝나지 않았으면 좋겠다,ige kkeunnaji anasseumyeon jokgetda
I wish you the best,잘 되길 바라,jal doegil bara
My wish came true,소원이 이뤄졌어,sowoni irwojyeosseo
I have one wish,소원이 하나 있어,sowoni hana isseo
Blow out the candles and make a wish,촛불 끄고 소원 빌어,chotbul kkeugo sowon bireo
I hope for a miracle,기적이 일어나길 바라,gijeogi ireonagil bara
I wish I were taller,키가 더 컸으면 좋겠다,kiga deo keosseumyeon jokgetda
I hope you get the job,취직되길 바라,chwijijdoegil bara
I wish I could speak Korean fluently,한국어를 유창하게 할 수 있으면 좋겠다,hangugeoreul yuchanghage hal su isseumyeon jokgetda
I hope you are happy,행복하길 바라,haengbokhagil bara
I wish I lived by the sea,바다 근처에 살면 좋겠다,bada geuncheoe salmyeon jokgetda
I hope we can be friends,우리 친구가 될 수 있으면 좋겠다,uri chinguga doel su isseumyeon jokgetda
My biggest wish is to travel,가장 큰 소원은 여행이야,gajang keun sowoneun yeohaengiya
I wish for good health this year,올해는 건강하길 바라,olhaeneun geonganghagil bara
I hope your wish comes true,네 소원이 이뤄지길 바라,ne sowoni irwojigil bara
I wish I had studied harder,더 열심히 공부했으면 좋았을 텐데,deo yeolsimhi gongbuhaesseumyeon joasseul tende
I hope for a bright future,밝은 미래를 바라,balgeun miraereul bara
I wish everyone could get along,다 같이 잘 지냈으면 좋겠다,da gachi jal jinaesseumyeon jokgetda
I hope this year is better,올해는 더 좋았으면 좋겠다,olhaeneun deo joasseumyeon jokgetda
I wish I could eat without gaining weight,살 안 찌고 먹을 수 있으면 좋겠다,sal an jjigo meogeul su isseumyeon jokgetda
I hope the weather is nice tomorrow,내일 날씨가 좋았으면 좋겠다,naeil nalssiga joasseumyeon jokgetda
My wish is to make my parents proud,부모님을 자랑스럽게 하는 게 소원이야,bumonimeul jarangseureopge haneun ge sowoniya
I wish I had more courage,용기가 더 있었으면 좋겠다,yonggiga deo isseosseumyeon jokgetda
I hope you achieve your goals,목표를 이루길 바라,mokpyoreul irugil bara
I wish for a peaceful life,평화로운 삶을 바라,pyeonghwaroun salmeul bara
I hope we can stay together,계속 함께할 수 있으면 좋겠다,gyesok hamkkehal su isseumyeon jokgetda
I wish it were summer already,벌써 여름이었으면 좋겠다,beolsseo yeoreumieosseumyeon jokgetda
I hope you never change,절대 변하지 않았으면 좋겠다,jeoldae byeonhaji anasseumyeon jokgetda
I wish for success,성공하길 바라,seonggonghagil bara
I hope everything works out for you,다 잘 풀리길 바라,da jal pulligil bara
I wish my family stays healthy,가족이 건강했으면 좋겠다,gajogi geonganghaeseumyeon jokgetda
I hope for understanding,이해를 바라,ihaereul bara
I wish I knew what to do,어떻게 해야 할지 알면 좋겠다,eotteoke haeya halji almyeon jokgetda
I hope this pain goes away,이 아픔이 사라졌으면 좋겠다,i apumi sarajyeosseumyeon jokgetda
I wish for more opportunities,더 많은 기회가 있으면 좋겠다,deo maneun gihoega isseumyeon jokgetda
I hope you remember me,날 기억해 주길 바라,nal gieokhae jugil bara
I wish for true love,진정한 사랑을 바라,jinjeonghan sarangeul bara
All I wish for is happiness,바라는 건 행복뿐이야,baraneun geon haengbokppuniya
I hope the future is bright,미래가 밝길 바라,miraega balkgil bara
I wish I could help more,더 도울 수 있으면 좋겠다,deo doul su isseumyeon jokgetda
Never stop wishing,소원을 멈추지 마,sowoneul meomchuji ma
Dreams do come true,꿈은 이뤄지는 거야,kkumeun irwojineun geoya
