english_text,korean_text,romanization
I am confident,나 자신 있어,na jasin isseo
I believe in myself,나를 믿어,nareul mideo
I can handle this,이거 해낼 수 있어,igeo haenael su isseo
I am good at what I do,나는 잘하는 게 있어,naneun jalhaneun ge isseo
I am proud of myself,나 자신이 자랑스러워,na jasini jarangseureuwo
I trust my abilities,내 능력을 믿어,nae neungnyeogeul mideo
I will not back down,물러서지 않을 거야,mulleoseoji aneul geoya
I am worthy of success,나는 성공할 자격이 있어,naneun seonggonghal jagyeogi isseo
I know my worth,내 가치를 알아,nae gachireul ara
Nothing can stop me,아무것도 날 못 막아,amugeotdo nal mot maga
I am in control of my life,내 인생은 내가 주인이야,nae insaengeun naega juiniya
I can overcome anything,뭐든 극복할 수 있어,mwodeun geukbokhal su isseo
I am enough,나는 충분해,naneun chungbunhae
I will succeed,나는 성공할 거야,naneun seonggohal geoya
I have proven myself before,전에도 해냈잖아,jeonedo haenaetjanha
I am getting better every day,매일 더 나아지고 있어,maeil deo naajigo isseo
I will not let fear hold me back,두려움에 멈추지 않을 거야,duryeoume meomchuji aneul geoya
I deserve to be here,나는 여기 있을 자격이 있어,naneun yeogi isseul jagyeogi isseo
I know I can do better,더 잘할 수 있다는 거 알아,deo jalhal su itdaneun geo ara
Confidence comes from within,자신감은 내면에서 나와,jasingameun naemyeoneseo nawa
I set high standards for myself,나한테 높은 기준을 세워,nahante nopeun gijuneul sewo
I speak up when I need to,필요할 때 목소리를 높여,piryohal ttae moksorireul nopyeo
I face challenges head on,도전에 정면으로 맞서,dojeon-e jeongmyeoneuro matseo
I make my own decisions,내 결정은 내가 해,nae gyeoljeong-eun naega hae
I will not apologize for being me,나인 것에 미안해하지 않을 거야,nain geose mianhaehaji aneul geoya
I walk with my head held high,당당하게 걸어,dangdanghage georeo
I turned my weaknesses into strengths,약점을 강점으로 바꿨어,yakjeomeul gangjeomeuro bakkwosseo
I am not afraid to fail,실패가 두렵지 않아,silpaega duryeopji ana
I am the best version of myself,지금이 최고의 나야,jigeumi choegoui naya
I have a strong mindset,나는 정신력이 강해,naneun jeongsinnyeogi ganghae
I do not need validation from others,남의 인정이 필요 없어,namui injeongi piryo eopseo
I am comfortable in my own skin,있는 그대로의 내가 좋아,inneun geudaeroui naega joa
I know what I want,내가 원하는 게 뭔지 알아,naega wonhaneun ge mwonji ara
I will keep pushing forward,계속 앞으로 나아갈 거야,gyesok apeuro naagal geoya
I own my mistakes and learn from them,실수를 인정하고 배워,silsureul injeonghago baeoeo
My opinion matters,내 의견도 중요해,nae uigyeondo jungyohae
I will not compare myself to others,나를 남과 비교하지 않을 거야,nareul namgwa bigyohaji aneul geoya
I am resilient,나는 회복력이 강해,naneun hoebongnyeogi ganghae
I choose to be positive,긍정적으로 살기로 했어,geungjeongjeogeuro salgiro haesseo
I trust the process,과정을 믿어,gwajeongeul mideo
I am bold and fearless,나는 대담하고 두려움이 없어,naneun daedamhago duryeoumi eopseo
I learn from every experience,모든 경험에서 배워,modeun gyeongheomeseo baeoeo
I radiate positive energy,나는 긍정적 에너지를 뿜어,naneun geungjeongjjeok eneojireul ppumeo
I am a leader,나는 리더야,naneun rideuya
I can adapt to any situation,어떤 상황에도 적응할 수 있어,eotteon sanghwangedo jeogeunghal su isseo
I inspire others with my actions,내 행동이 다른 사람을 움직여,nae haengdongi dareun sarameul umjigyeo
I celebrate my achievements,내 성과를 축하해,nae seonggwareul chukahae
I am not defined by my past,과거가 나를 정의하지 않아,gwageoga nareul jeonguihaji ana
I show up every single day,나는 매일 나타나,naneun maeil natana
My future is bright,내 미래는 밝아,nae miraeneun balga
I welcome new challenges,새로운 도전을 환영해,saeroun dojeoneul hwanyeonghae
Hard work has built my confidence,노력이 자신감을 만들었어,noryeogi jasingameul mandeureo sseo
I choose courage over comfort,편안함보다 용기를 선택해,pyeonanhamboda yonggireul seontaekhae
I am unstoppable,나를 막을 수 없어,nareul mageul su eopseo
I will make it happen,내가 반드시 해낼 거야,naega bandeusi haenael geoya
I stand tall no matter what,무슨 일이 있어도 당당해,museun iri isseodo dangdanghae
I am capable of great things,나는 대단한 일을 할 수 있어,naneun daedanhan ireul hal su isseo
My confidence grows every day,자신감이 매일 커져,jasingami maeil keojyeo
I am ready for anything,뭐든 준비됐어,mwodeun junbidwaesseo
I will shine in my own way,나만의 방식으로 빛날 거야,namanui bangssigeuro binnal geoya
