english_text,korean_text,romanization
I have a reservation,예약했어요,yeyakhaesseoyo
I'd like to make a reservation,예약하고 싶어요,yeyakhago sipeoyo
Check-in please,체크인 부탁합니다,chekein butakamnida
Check-out please,체크아웃 부탁합니다,chekeuaut butakamnida
What time is check-in,체크인 몇 시예요,chekein myeot siyeyo
What time is check-out,체크아웃 몇 시예요,chekeuaut myeot siyeyo
Single room,싱글룸,singeullum
Double room,더블룸,deobeullum
Twin room,트윈룸,teuwinlum
Suite room,스위트룸,seuwiteullum
How much per night,1박에 얼마예요,ilbage eolmayeyo
I'll stay for two nights,2박 할게요,ibaek halgeyo
Is breakfast included,조식 포함이에요,josik pohamieyo
Where is the breakfast buffet,조식 뷔페 어디예요,josik bwipe eodiyeyo
What time is breakfast,조식 몇 시부터예요,josik myeot sibuteoyeyo
Can I have a wake-up call,모닝콜 부탁합니다,moningkol butakamnida
My room key doesn't work,방 카드키가 안 돼요,bang kadeu kiga an dwaeyo
I locked myself out,방에 열쇠를 두고 나왔어요,bange yeolsoereul dugo nawasseoyo
The air conditioner is broken,에어컨이 고장났어요,eeokeoni gojangnasseoyo
The hot water isn't working,뜨거운 물이 안 나와요,tteugeoun muri an nawayo
Can I get extra towels,수건 더 주세요,sugeon deo juseyo
Can I get extra pillows,베개 더 주세요,begae deo juseyo
Please clean my room,방 청소해주세요,bang cheongsohaeju seyo
Do not disturb,방해 금지,banghae geumji
Room service please,룸서비스 부탁합니다,rumseobiseu butakamnida
Where is the elevator,엘리베이터 어디예요,ellibeiteo eodiyeyo
What floor am I on,여기 몇 층이에요,yeogi myeot cheungieyo
Is there a gym,헬스장 있어요,helsseujang isseoyo
Is there a swimming pool,수영장 있어요,suyeongjang isseoyo
Is there a sauna,사우나 있어요,sauna isseoyo
Where can I do laundry,세탁실이 어디예요,setaksiri eodiyeyo
Can I store my luggage,짐 맡길 수 있어요,jim matgil su isseoyo
Please call a taxi for me,택시 불러주세요,taeksi bulleojuseyo
Is there parking available,주차장 있어요,juchajang isseoyo
The Wi-Fi password please,와이파이 비밀번호 뭐예요,waipai bimilbeonho mwoyeyo
The Wi-Fi is not working,와이파이가 안 돼요,waipai ga an dwaeyo
Can I extend my stay,연박할 수 있어요,yeonbakhal su isseoyo
I'd like to change rooms,방 바꿀 수 있어요,bang bakkul su isseoyo
The room is too noisy,방이 너무 시끄러워요,bangi neomu sikkeureowoyo
Can I get a quieter room,조용한 방으로 바꿔주세요,joyonghan bangeuro bakkwojuseyo
The view from my room is great,방에서 경치가 좋아요,bangeseo gyeongchiga joayo
I'd like a room with a view,전망 좋은 방으로 주세요,jeonmang joeun bangeuro juseyo
Is there a minibar,미니바 있어요,miniba isseoyo
How do I use the safe,금고 어떻게 사용해요,geumgo eotteoke sayonghaeyo
The TV remote doesn't work,리모컨이 안 돼요,rimokoni an dwaeyo
Can I get an iron,다리미 빌릴 수 있어요,darimi billil su isseoyo
Where is the nearest restaurant,근처 식당 어디 있어요,geuncheo sikdang eodi isseoyo
Can you recommend a restaurant,식당 추천해주세요,sikdang chucheonhaejuseyo
I'll pay by credit card,신용카드로 결제할게요,sinyongkadeuro gyeoljehalgeyo
Can I see the bill,계산서 보여주세요,gyesanseo boyeojuseyo
There's a mistake on the bill,계산서에 오류가 있어요,gyesanseoe oryuga isseoyo
Thank you for a nice stay,좋은 숙박 감사합니다,joeun sukbak gamsahamnida
I had a great time,즐거운 시간이었어요,jeulgeoun siganieosseoyo
The staff was very kind,직원분들이 친절했어요,jigwonbundeuri chinjeolhaesseoyo
I'll come back again,다시 올게요,dasi olgeyo
Can I leave a review,리뷰 남겨도 돼요,ribyu namgyeodo dwaeyo
Highly recommended,강력 추천해요,gangryeok chucheonhaeyo
The location is convenient,위치가 편리해요,wichiga pyeollihaeyo
It's close to the subway,지하철역이 가까워요,jihacheolyeogi gakkawoyo
