english_text,korean_text,romanization
Fortune telling,점,jeom
Divination,점술,jeomsul
Fortune teller,점쟁이,jeomjaengi
Fate,운명,unmyeong
Destiny,숙명,sungmyeong
Luck,운,un
Good luck,행운,haengun
Bad luck,불운,burun
Fortune,운세,unse
Today's fortune,오늘의 운세,oneurui unse
Monthly fortune,이달의 운세,idarui unse
Yearly fortune,올해 운세,olhae unse
Saju (four pillars),사주,saju
Saju fortune telling,사주 풀이,saju puri
Birth date,생년월일,saengnyeonworil
Birth time,태어난 시간,taeeonan sigan
Five elements,오행,ohaeng
Fire element,화,hwa
Water element,수,su
Wood element,목,mok
Metal element,금,geum
Earth element,토,to
Yin and yang,음양,eumyang
Tarot cards,타로 카드,taro kadeu
Tarot reading,타로 점,taro jeom
Palm reading,손금,songeum
Face reading,관상,gwansang
Dream interpretation,해몽,haemong
Auspicious day,좋은 날,joeun nal
Inauspicious day,나쁜 날,nappeun nal
Wedding date,결혼 날짜,gyeolhon nalija
Lucky color,행운의 색,haengunui saek
Lucky number,행운의 숫자,haengunui sutja
Lucky direction,좋은 방향,joeun banghyang
Compatibility reading,궁합,gunghap
Love fortune,애정운,aejeong-un
Career fortune,직장운,jikjang-un
Wealth fortune,재물운,jaemul-un
Health fortune,건강운,geongang-un
Do you believe in fortune telling?,점을 믿어요?,jeomeul mideoyo
I went to a fortune teller,점집에 갔어요,jeomjibe gasseoyo
What did they say?,뭐라고 했어요?,mworago haesseoyo
This year will be good for you,올해 운이 좋을 거예요,olhae uni joeul geoyeyo
Be careful this month,이번 달에 조심하세요,ibeon dare josimhaseyo
A big change is coming,큰 변화가 올 거예요,keun byeonhwaga ol geoyeyo
You will meet someone special,특별한 사람을 만날 거예요,teukbyeolhan sarameul mannal geoyeyo
Good things are coming,좋은 일이 생길 거예요,joeun iri saenggil geoyeyo
It is just for entertainment,그냥 재미로 보는 거예요,geunyang jaemiro boneun geoyeyo
Do not take it too seriously,너무 심각하게 받아들이지 마세요,neomu simgakage badadeuliji maseyo
Horoscope,별자리 운세,byeoljari unse
Blood type personality,혈액형 성격,hyeoraek hyeong seonggyeok
Type A personality,A형 성격,eihyeong seonggyeok
Type B personality,B형 성격,bihyeong seonggyeok
Type O personality,O형 성격,ohyeong seonggyeok
Type AB personality,AB형 성격,eibihyeong seonggyeok
Amulet,부적,bujeok
Good luck charm,행운의 부적,haengunui bujeok
Prayer for good fortune,기원,giwon
Make a wish,소원을 빌다,sowoneul bilda
My wish came true,소원이 이루어졌어요,sowoni irueojyeosseoyo
Believe in yourself,자기 자신을 믿으세요,jagi jasineul mideuseyo
