english_text,korean_text,romanization
Hanok,한옥,hanok
Traditional Korean house,전통 한옥,jeontong hanok
Wooden floor,마루,maru
Ondol heated floor,온돌,ondol
Sliding door,미닫이문,midajimun
Paper door,한지 문,hanji mun
Roof tiles,기와,giwa
Thatched roof,초가지붕,chogajibung
Courtyard,마당,madang
Main gate,대문,daemun
Inner quarters,안채,anchae
Outer quarters,사랑채,sarangchae
Kitchen,부엌,bueok
Storage room,광,gwang
Wooden pillar,기둥,gidung
Stone foundation,주춧돌,juchutdol
Eaves,처마,cheoma
Ridge beam,대들보,daedeubo
Lattice window,창살,changsal
Fence,담장,damjang
Front porch,툇마루,toengnaru
Backyard,뒷마당,dwinmadang
Well,우물,umul
Jar stand,장독대,jangdokdae
Soy sauce jar,간장 항아리,ganjang hangari
This hanok is beautiful,이 한옥 아름다워요,i hanok areumdawoyo
How old is this building?,이 건물이 얼마나 오래됐어요?,i geonmuri eolmana oraedwaesseoyo
It is a cultural heritage site,문화재예요,munhwajaeyeyo
Traditional architecture,전통 건축,jeontong geonchuk
Natural materials,천연 재료,cheonyeon jaeryo
Eco-friendly,친환경적,chinhwangyeongjeok
Warm in winter cool in summer,겨울에 따뜻하고 여름에 시원해요,gyeoure ttatteuthago yeoreume siwonhaeyo
Korean traditional garden,전통 정원,jeontong jeongwon
Stepping stones,디딤돌,didimol
Pavilion,정자,jeongja
Lotus pond,연못,yeonmot
Traditional pattern,전통 문양,jeontong munyang
Dancheong colorful painting,단청,dancheong
Buddhist temple,사찰,sachal
Palace,궁궐,gunggwol
Confucian academy,서원,seowon
Ancient village,전통 마을,jeontong maeul
National treasure,국보,gukbo
Intangible cultural heritage,무형 문화재,muhyeong munhwajae
Traditional craftsmanship,전통 공예,jeontong gongye
Ancestral rites,제사,jesa
Family shrine,사당,sadang
Traditional lifestyle,전통 생활,jeontong saenghwal
Can I stay at a hanok?,한옥에서 숙박할 수 있어요?,hanogeseo sukbakal su isseoyo
Hanok stay experience,한옥 체험,hanok cheheom
It feels peaceful here,여기 평화로워요,yeogi pyeonghwarowoyo
I love the atmosphere,분위기가 너무 좋아요,bunwigiga neomu joayo
The view is amazing,경치가 멋져요,gyeongchiga meotjyeoyo
Take off your shoes please,신발을 벗어주세요,sinbareul beoseojuseyo
Please be careful with the floor,마루 조심하세요,maru josimhaseyo
This is well preserved,잘 보존되어 있어요,jal bojondoeeo isseoyo
Traditional Korean beauty,한국의 전통미,hangugui jeontongmi
It has historical value,역사적 가치가 있어요,yeoksajeok gachiga isseoyo
Restoration work,복원 작업,bogwon jageop
Cultural experience program,문화 체험 프로그램,munhwa cheheom peurogeuraem
Traditional way of life,전통적인 삶의 방식,jeontongjeogin samui bangsik
