english_text,korean_text,romanization
Happy Children's Day,어린이날 축하해요,eorininal chukahaeyo
Children are our future,어린이는 우리의 미래입니다,eorinineun uriui miraeimnida
Let's go to the amusement park,놀이공원에 가자,noригongwone gaja
I want to ride the roller coaster,롤러코스터를 타고 싶어요,rolleokoseuteoreul tago sipeoyo
Let's buy a toy,장난감을 사자,jangnangameul saja
Do you want some cotton candy,솜사탕 먹을래,somsatang meogeullae
Let's watch a children's show,어린이 공연을 보자,eorini gongyeoneul boja
I prepared a gift for you,선물을 준비했어요,seonmureul junbihaesseoyo
Children should be happy,어린이는 행복해야 해요,eorinineun haengbokhaeya haeyo
Let's play together,같이 놀자,gachi nolja
Do you want to go to the zoo,동물원에 갈래,dongmurwone gallae
I love my mom and dad,엄마 아빠 사랑해요,eomma appa saranghaeyo
Let's draw a picture,그림을 그리자,geurimeul geurija
Do you want to play outside,밖에서 놀래,bakkeseo nollae
I want to eat ice cream,아이스크림 먹고 싶어,aiseukeurim meokgo sipeo
Let's ride bicycles,자전거 타자,jajeongeo taja
I want to be a superhero,슈퍼히어로가 되고 싶어,syupeohi-eoroga doego sipeo
Let's blow bubbles,비눗방울 놀이 하자,binunbangul nori haja
I want a balloon,풍선 주세요,pungsseon juseyo
Let's go to the playground,놀이터에 가자,noriteoe gaja
Can I have some candy,사탕 주세요,satang juseyo
Let's play hide and seek,숨바꼭질 하자,sumbakkokjil haja
I want to play with friends,친구랑 놀고 싶어,chingurang nolgo sipeo
Let's sing a children's song,동요를 부르자,dongyoreul bureuja
Happy birthday to you too,생일도 축하해,saenggildo chukahae
Can we go to the park,공원에 갈 수 있어요,gongwone gal su isseoyo
I want to play with blocks,블록 놀이 하고 싶어,beullok nori hago sipeo
Let's read a storybook,동화책을 읽자,donghwachaegeul ilkja
I want to go on the swing,그네를 타고 싶어,geuneoreul tago sipeo
Let's play with dolls,인형 놀이 하자,inhyeong nori haja
I want to play in the sandbox,모래놀이 하고 싶어,moraenori hago sipeo
Can I watch cartoons,만화 봐도 돼요,manhwa bwado dwaeyo
Let's make paper airplanes,종이비행기를 만들자,jongibihangireul mandeulja
I'm having so much fun,정말 재미있어요,jeongmal jaemiisseoyo
Let's go on a field trip,소풍 가자,sopung gaja
Can I get face paint,페이스페인팅 해주세요,peiseupeinting haejuseyo
I want to wear a costume,의상을 입고 싶어,uisangeul ipgo sipeo
Let's go see the animals,동물 보러 가자,dongmul boreo gaja
Do you want to play tag,술래잡기 할래,sullaejakgi hallae
I want a piggyback ride,업어 주세요,eobeo juseyo
Let's make a sandcastle,모래성을 만들자,moraeseongeul mandeulja
I want to color this picture,색칠하고 싶어,saekchilhago sipeo
Children deserve love,어린이는 사랑받아야 해요,eorinineun sarangbadaya haeyo
Let's plant a flower,꽃을 심자,kkocheul simja
I want to fly a kite,연 날리고 싶어,yeon nalligo sipeo
Let's make friendship bracelets,우정 팔찌를 만들자,ujeong palchireul mandeulja
Can I feed the fish,물고기에게 먹이 줘도 돼요,mulgogige meogi jwodo dwaeyo
I want to jump rope,줄넘기 하고 싶어,julneomgi hago sipeo
Let's play with water guns,물총 놀이 하자,mulchong nori haja
I want to catch butterflies,나비를 잡고 싶어,nabireul japgo sipeo
Children need to be protected,어린이를 보호해야 해요,eorinireul bohohaeya haeyo
Let's go on a boat ride,배를 타자,baereul taja
I want to climb the jungle gym,정글짐에 올라가고 싶어,jeongeuljiime ollagago sipeo
Let's have a picnic,소풍을 가자,sopungeul gaja
I love playing outside,밖에서 노는 게 좋아요,bakkeseo noneun ge joayo
Let's make a wish,소원을 빌자,sowoneul bilja
I want to be like my hero,영웅처럼 되고 싶어,yeongungeoreom doego sipeo
Every child is special,모든 어린이는 특별해요,modeun eorinineun teukbyeolhaeyo
Today is a special day,오늘은 특별한 날이에요,oneureun teukbyeolhan narieyo
Let's celebrate together,다 같이 축하해요,da gachi chukahaeyo
I wish all children happiness,모든 어린이가 행복하길 바라요,modeun eoririga haengbokhagil barayo
