english_text,korean_text,romanization
I'll make it to the top,꼭대기까지 올라갈 거야,kkokdaegikkaji ollagal geoya
I won't give up on my dream,꿈을 포기하지 않을 거야,kkumeul pogihaji aneul geoya
I started from nothing,아무것도 없이 시작했어,amugeotdo eopsi sijakhaesseo
I'll prove them wrong,그들이 틀렸다는 걸 증명할 거야,geudeuri teullyeotdaneun geol jeungmyeonghal geoya
Hard work pays off,노력은 배신하지 않아,noryeogeun baesinhai anah
I believe in myself,나는 나를 믿어,naneun nareul mideo
Don't look down on me,나를 무시하지 마,nareul musihaji ma
I'll show you what I can do,내가 뭘 할 수 있는지 보여 줄게,naega mwol hal su innenji boyeo julge
This is just the beginning,이건 시작일 뿐이야,igeon sijakil ppuniya
I'm not done yet,아직 끝나지 않았어,ajik kkeunnaji anasseo
Success takes time,성공에는 시간이 걸려,seong-gongeneun sigani geollyeo
I'll work harder than anyone,누구보다 열심히 할 거야,nuguboda yeolsimhi hal geoya
I have a dream,꿈이 있어요,kkumi isseoyo
My dream is to own a restaurant,내 꿈은 식당을 운영하는 거야,nae kkumeun sikdangeul unyeonghaneun geoya
I'll make the best food,최고의 음식을 만들 거야,choegoe eumsigeul mandeul geoya
Food has the power to change people,음식은 사람을 바꾸는 힘이 있어,eumsigeun sarameul bakkueneun himi isseo
I cook with all my heart,진심을 담아서 요리해,jinsimeul damaseo yorihae
The customer comes first,손님이 먼저야,sonnimi meonjyeoya
I want to create something meaningful,의미 있는 걸 만들고 싶어,uimi inneun geol mandeulgo sipeo
It's not about the money,돈이 중요한 게 아니야,doni jungyohan ge aniya
It's about passion,열정이 중요해,yeoljeong-i jungyohae
Follow your passion,열정을 따라가,yeoljeongeul ttaraga
Don't let anyone define your limits,아무도 네 한계를 정하게 하지 마,amudo ne hangyereul jeonghage haji ma
I was bullied for being different,달라서 따돌림 당했어,dallaseo ttadollim danghaesseo
Being different is my strength,다른 게 내 강점이야,dareun ge nae gangjeomiya
I turned my weakness into strength,약점을 강점으로 바꿨어,yakjeomeul gangjeomeuro bakkwosseo
Every failure is a lesson,모든 실패는 교훈이야,modeun silpaeneun gyohuniiya
I failed many times,여러 번 실패했어,yeoreo beon silpaehaesseo
But I never stopped trying,하지만 포기한 적은 없어,hajiman pogiham jeogeun eopseo
My time will come,내 때가 올 거야,nae ttaega ol geoya
Stay hungry stay foolish,배고프게 살아 바보처럼 살아,baegopeuege sara babocheoreom sara
I'm building something great,대단한 걸 만들고 있어,daedanhan geol mandeulgo isseo
The night is darkest before dawn,새벽 전이 가장 어두워,saebyeok jeoni gajang eoduwo
Keep pushing forward,계속 앞으로 나아가,gyesok apeuro naaga
I have people who believe in me,나를 믿어 주는 사람들이 있어,nareul mideo juneun saramdeuri isseo
I won't let them down,그들을 실망시키지 않을 거야,geudeureul silmangsikiji aneul geoya
We rise together,함께 올라가자,hamkke ollagaja
Equal opportunity for everyone,모두에게 공평한 기회를,moduege gongpyeonghan gihoereul
I stand for what's right,옳은 것을 위해 싸워,oreun geoseul wihae ssawo
Justice is not negotiable,정의는 타협할 수 없어,jeonguineun tahyeophal su eopseo
I'll fight for my beliefs,내 신념을 위해 싸울 거야,nae sinnyeomeul wihae ssaul geoya
Actions speak louder than words,말보다 행동이 중요해,malboda haengdongi jungyohae
Lead by example,모범을 보여 줘,mobeomeul boyeo jwo
Never compromise your values,가치관을 타협하지 마,gachiggwaneul tahyeophaji ma
I earned this,내가 노력해서 얻은 거야,naega noryeokaeseo eodeun geoya
Nobody gave me anything,아무도 날 도와주지 않았어,amudo nal dowajuji anasseo
I made my own path,내 길을 직접 만들었어,nae gireul jikjeop mandeuresseo
Thank you for being on my side,내 편이 돼 줘서 고마워,nae pyeoni dwae jwoseo gomawo
We changed the world,우리가 세상을 바꿨어,uriga sesangeul bakkwosseo
This is our victory,이건 우리의 승리야,igeon urie seungniya
Sweet night of success,성공의 달콤한 밤이야,seonggong-ui dalkomhan bamiya
The best is yet to come,최고는 아직 오지 않았어,choego-neun ajik oji anasseo
I'm proud of how far I've come,여기까지 온 내가 자랑스러워,yeogikkaji on naega jarangseureowo
My story inspires others,내 이야기가 다른 사람에게 영감을 줘,nae iyagiga dareun saramege yeonggameul jwo
Dream big live bigger,크게 꿈꾸고 더 크게 살아,keuge kkumkkugo deo keuge sara
Itaewon is where dreams come alive,이태원은 꿈이 실현되는 곳이야,itaewoneun kkumi silhyeondoeneun gosiya
New night new beginning,새로운 밤 새로운 시작,saeroun bam saeroun sijak
The future belongs to those who dare,미래는 도전하는 자의 것이야,miraeneun dojeonhaneun jaui geosiya
Never stop dreaming,꿈꾸는 것을 멈추지 마,kkumkkuneun geoseul meomchuji ma
Your story is just beginning,당신의 이야기는 이제 시작이야,dangsinui iyagineun ije sijagiya
