english_text,korean_text,romanization
Thank you,감사합니다,gamsahamnida
Thanks,고마워요,gomawoyo
Thank you so much,정말 감사합니다,jeongmal gamsahamnida
Thanks a lot,너무 고마워요,neomu gomawoyo
I really appreciate it,진심으로 감사드려요,jinsimeuro gamsadeuryeoyo
Thank you for your help,도와주셔서 감사합니다,dowajusyeoseo gamsahamnida
Thank you for coming,와주셔서 감사합니다,wajusyeoseo gamsahamnida
Thank you for waiting,기다려주셔서 감사합니다,gidariyeojusyeoseo gamsahamnida
Thank you for the meal,잘 먹었습니다,jal meogeosseumnida
Thank you for the gift,선물 감사합니다,seonmul gamsahamnida
Thank you for your concern,걱정해주셔서 고마워요,geokjeonghae jusyeoseo gomawoyo
Thank you for understanding,이해해주셔서 감사합니다,ihaehae jusyeoseo gamsahamnida
Thank you for your time,시간 내주셔서 감사합니다,sigan naejusyeoseo gamsahamnida
Thank you for the invitation,초대해주셔서 감사합니다,chodaehae jusyeoseo gamsahamnida
Thank you for everything,모든 것에 감사해요,modeun geose gamsahaeyo
I can't thank you enough,감사해도 부족해요,gamsahaedo bujokaeyo
You're too kind,너무 친절하세요,neomu chinjeolhaseyo
I'm so grateful,정말 감사한 마음이에요,jeongmal gamsahan maeumieyo
I don't know how to thank you,뭐라 감사를 드려야 할지,mwora gamsareul deuryeoya halji
Words can't express my gratitude,감사의 말씀을 뭐라 드릴지,gamsaui malseumeul mwora deurilji
Thank you for being there for me,곁에 있어줘서 고마워,gyeote isseojwoseo gomawo
Thank you for believing in me,믿어줘서 고마워,mideojwoseo gomawo
Thank you for your support,응원해줘서 감사해요,eungwonhaejwoseo gamsahaeyo
Thank you for the advice,조언해줘서 고마워요,joeonhaejwoseo gomawoyo
Thank you for your patience,참아주셔서 감사합니다,chamajusyeoseo gamsahamnida
Thank you for your hard work,수고하셨습니다,sugohasyeosseumnida
Good work today,오늘 수고했어요,oneul sugohaesseoyo
Thank you for the ride,태워주셔서 감사합니다,taewojusyeoseo gamsahamnida
Thank you for letting me know,알려주셔서 감사합니다,allyeojusyeoseo gamsahamnida
Thank you for the opportunity,기회를 주셔서 감사합니다,gihoereul jusyeoseo gamsahamnida
You're welcome,천만에요,cheonmaneyo
Don't mention it,별말씀을요,byeolmalseumeullyo
No problem,문제없어요,munjeopseoyo
It was nothing,아닌데요,anindeyo
My pleasure,오히려 제가 감사하죠,ohiryeo jega gamsahajyo
Glad I could help,도움이 됐다니 다행이에요,doumi dwaetdani dahaengieyo
Anytime,언제든요,eonjedeuniyo
Happy to help,도와줄 수 있어서 기뻐요,dowajul su isseoseo gippeoyo
I should be the one thanking you,제가 더 감사하죠,jega deo gamsahajyo
I owe you a meal,밥 한번 살게요,bap hanbeon salgeyo
Let me buy you coffee,커피 한잔 살게요,keopi hanjan salgeyo
I'll repay you someday,언젠가 꼭 갚을게요,eonjenga kkok gapeulgeyo
You saved me,덕분에 살았어요,deokbune sarasseoyo
I'm indebted to you,은혜를 입었어요,eunhyereul ibeosseoyo
Your kindness means a lot,당신의 친절이 큰 힘이에요,dangsinui chinjeori keun himieyo
I'm touched by your kindness,친절에 감동받았어요,chinjeore gamdonbadasseoyo
Thank you from the bottom of my heart,진심으로 감사드립니다,jinsimeuro gamsadeurimnida
Eternal gratitude,영원히 감사할게요,yeongwonhi gamsahalgeyo
I'll never forget your kindness,당신의 은혜 잊지 않을게요,dangsinui eunhye itji aneulgeyo
You made my day,덕분에 좋은 하루였어요,deokbune joeun haruyeosseoyo
This means the world to me,저에게 큰 의미에요,jeoege keun uimieyo
How can I ever repay you,어떻게 보답해야 할까요,eotteoke bodaphaeya halkkayo
Please accept my thanks,감사의 마음 받아주세요,gamsaui maeum badajuseyo
Thank you for teaching me,가르쳐주셔서 감사합니다,gareuchyeojusyeoseo gamsahamnida
Thank you for caring,신경 써주셔서 감사해요,singyeong sseojusyeoseo gamsahaeyo
Thank you for your generosity,너그러운 마음에 감사해요,neogeuroun maeume gamsahaeyo
I appreciate your effort,노력에 감사드려요,noryeoge gamsadeuryeoyo
Thank you for the memories,좋은 추억 감사해요,joeun chueok gamsahaeyo
Thank you for sharing,나눠주셔서 감사해요,nanwojusyeoseo gamsahaeyo
I'm forever grateful,항상 감사해요,hangsang gamsahaeyo
