english_text,korean_text,romanization
Night routine,저녁 루틴,jeonyeok rutin
Come home,귀가하다,gwigahada
Change clothes,옷 갈아입다,ot garaipda
Comfortable clothes,편한 옷,pyeonhan ot
Pajamas,잠옷,jamot
Slippers,슬리퍼,seullipeo
Dinner,저녁 식사,jeonyeok siksa
Cook dinner,저녁 요리,jeonyeok yori
Order delivery,배달 시키기,baedal sikigi
Wash dishes,설거지,seolgeoji
Clean up,정리 정돈,jeongni jeongdon
Vacuum,청소기 돌리기,cheongsogi dolligi
Laundry,빨래,ppallae
Fold clothes,옷 개기,ot gaegi
Take a bath,목욕하다,mogyokhada
Bubble bath,거품 목욕,geopum mogyok
Hot bath,뜨거운 목욕,tteugeoun mogyok
Shower,샤워,syawo
Skincare routine,스킨케어,seukinkeo
Face mask,마스크 팩,maseukeu paek
Night cream,나이트 크림,naiteu keurim
Brush teeth,양치하다,yangchihada
Floss,치실,chisil
Watch TV,텔레비전 보기,tellebijeon bogi
Watch a drama,드라마 보기,deurama bogi
Watch a movie,영화 보기,yeonghwa bogi
YouTube,유튜브,yutyubeu
Social media,SNS,eseuenseu
Gaming,게임하기,geimhagi
Reading,독서,dokseo
Listening to music,음악 듣기,eumak deutgi
Journaling,일기 쓰기,ilgi sseugi
Reflection,하루 돌아보기,haru dorabogi
Planning tomorrow,내일 계획,naeil gyehoek
Set alarm,알람 맞추기,allam matchugi
Dim the lights,불 어둡게,bul eodupge
Candle,향초,hyangcho
Aromatherapy,아로마 테라피,aroma terapi
Herbal tea,허브차,heobeucha
Warm milk,따뜻한 우유,ttatteutan uyu
Stretching,스트레칭,seuteureching
Meditation,명상,myeongsang
Deep breathing,심호흡,simhoheup
White noise,백색 소음,baeksaek soeum
ASMR,에이에스엠알,eieseuamal
Go to bed,잠자리에 들다,jamjarie deulda
Tuck in,이불 덮기,ibul deopgi
Pillow,베개,begae
Blanket,이불,ibul
Good night,잘 자,jal ja
Sweet dreams,좋은 꿈 꿔,joeun kkum kkwo
I'm tired,피곤해요,pigonhaeyo
I'm sleepy,졸려요,jollyeoyo
Time to sleep,잘 시간이에요,jal siganieyo
What time do you go to bed,몇 시에 자요,myeot sie jayo
I usually sleep at 11,보통 열한 시에 자요,botong yeolhan sie jayo
I can't sleep,잠이 안 와요,jami an wayo
A good night routine helps sleep,좋은 저녁 루틴이 수면에 도움돼요,joeun jeonyeok rutini sumyeone doumidwaeyo
Don't use phone before bed,자기 전에 핸드폰 보지 마세요,jagi jeone haendeupon boji maseyo
Sleep well,푹 자요,puk jayo
