english_text,korean_text,romanization
Kimchi,김치,gimchi
Seasoned spinach,시금치 나물,sigeumchi namul
Seasoned bean sprouts,콩나물 무침,kongnamul muchim
Seasoned fernbrake,고사리 나물,gosari namul
Stir-fried anchovies,멸치볶음,myeolchibokkeum
Braised black beans,콩자반,kongjaban
Seasoned dried squid,오징어채 무침,ojingeochae muchim
Pickled radish,단무지,danmuji
Seasoned cucumber,오이무침,oimuchim
Seasoned perilla leaves,깻잎 반찬,kkaennip banchan
Egg roll,계란말이,gyeranmari
Japchae,잡채,japchae
Kimchi pancake,김치전,gimchijeon
Seafood pancake,해물전,haemuljon
Seasoned bellflower root,도라지 나물,doraji namul
Stir-fried fishcake,어묵볶음,eomukbokkeum
Seasoned seaweed,미역줄기 볶음,miyeokjulgi bokkeum
Steamed egg,계란찜,gyeranjjim
Braised tofu,두부조림,dubujorim
Pan-fried tofu,두부부침,dububuchim
Stir-fried zucchini,호박볶음,hobakbokkeum
Seasoned lotus root,연근조림,yeongeunjorim
Braised potatoes,감자조림,gamjajorim
Stir-fried dried radish,무말랭이 무침,mumallaengi muchim
Pickled garlic,마늘장아찌,maneuljangatji
Pickled chili peppers,고추장아찌,gochujangatji
Seasoned eggplant,가지나물,gajinamul
Braised burdock root,우엉조림,ueongjorim
Fried kelp,다시마 튀각,dasima twigak
Seasoned radish,무생채,musaengchae
Seasoned acorn jelly,도토리묵 무침,dotorimuk muchim
Stir-fried mushrooms,버섯볶음,beoseotbokkeum
Green onion salad,파무침,pamuchim
Perilla seed side dish,들깨 무침,deulkkae muchim
Braised quail eggs,메추리알 장조림,mechurial jangjorim
Braised beef with soy sauce,장조림,jangjorim
Seasoned chive,부추무침,buchumuchim
Seasoned chard,근대나물,geundaenamul
Seasoned crown daisy,쑥갓 나물,ssukgat namul
Dried pollack side dish,황태채 무침,hwangtaechae muchim
Stir-fried squid,오징어볶음,ojingeobokkeum
Seasoned kelp,미역 무침,miyeok muchim
Kimchi fried rice side,김치볶음밥,gimchibokkeum-bap
Seasoned sweet potato stems,고구마줄기 볶음,gogumajulgi bokkeum
Stir-fried glass noodles,잡채,japchae
Braised chestnuts,밤조림,bamjorim
Pan-fried fish,생선전,saengseojeon
Seasoned watercress,미나리 무침,minari muchim
Radish kimchi,깍두기,kkakdugi
Water kimchi,물김치,mulgimchi
Ponytail radish kimchi,총각김치,chonggakgimchi
Green onion kimchi,파김치,pagimchi
Cucumber kimchi,오이소박이,oisobagi
White kimchi,백김치,baekgimchi
Soy sauce pickled eggs,간장 계란 장조림,ganjang gyeran jangjorim
Sweet and sour chicken,닭강정,dakgangjeong
Stir-fried pork,제육볶음,jeyukbokkeum
Seasoned seaweed salad,해초 무침,haecho muchim
Koreans eat many side dishes,한국인은 반찬을 많이 먹어요,hangugin-eun banchaneul mani meogeoyo
Side dishes are served with rice,반찬은 밥과 함께 나와요,banchaneun bapgwa hamkke nawayoSeasoned dried radish strips,무말랭이 무침,mumallaengi muchim
