english_text,korean_text,romanization
Contract,계약,gyeyak
Agreement,합의,habui
Terms and conditions,계약 조건,gyeyak jogeon
Clause,조항,johang
Article,항목,hangmok
Party (to a contract),당사자,dangsaja
Signing,서명,seomyeong
Signature,서명,seomyeong
Seal/Stamp,도장,dojang
Witness,증인,jeungin
Notarization,공증,gongjeung
Effective date,효력 발생일,hyoryeok balsaengil
Expiration date,만료일,mallyoil
Renewal,갱신,gaengsin
Termination,해지,haeji
Cancellation,취소,chwiso
Breach of contract,계약 위반,gyeyak wiban
Penalty,위약금,wiyakgeum
Compensation,보상,bosang
Damages,손해배상,sonhaebaesang
Deposit,보증금,bojeunggeum
Down payment,계약금,gyeyakgeum
Installment,할부,halbu
Monthly payment,월 납입금,wol nabipgeum
Full payment,일시불,ilsibul
Invoice,청구서,cheonguseo
Receipt,영수증,yeongsujeung
Lease,임대차 계약,imdaecha gyeyak
Rental agreement,임대 계약,imdae gyeyak
Employment contract,근로 계약,geullo gyeyak
Service contract,서비스 계약,seobiseu gyeyak
Non-disclosure agreement,비밀유지 계약,bimilyuji gyeyak
Read the contract carefully,계약서를 꼼꼼히 읽으세요,gyeyakseoreul kkomkkomhi ilgeuseyo
Sign here please,여기에 서명해 주세요,yeogie seomyeonghae juseyo
I need to review the contract,계약서를 검토해야 해요,gyeyakseoreul geomtohaeya haeyo
When does the contract start?,계약 시작일이 언제예요?,gyeyak sijagiiri eonjeyeyo
When does the contract end?,계약 종료일이 언제예요?,gyeyak jongnyoiri eonjeyeyo
Can we negotiate the terms?,조건을 협상할 수 있어요?,jogeonul hyeopsanghal su isseoyo
I agree to the terms,조건에 동의합니다,jogeone donguihamnida
I do not agree,동의하지 않습니다,donguihaji anseumnida
Make two copies,두 부 작성하세요,du bu jakseongaseyo
Keep a copy for yourself,한 부는 보관하세요,han buneun bogwanhaseyo
Legal advice,법률 자문,beomnyul jamun
Consult a lawyer,변호사와 상담하세요,byeonhosawa sangdamhaseyo
This clause is unfair,이 조항은 불공정해요,i johang-eun bulgongjeongaeyo
Amendment,수정,sujeong
Addendum,부록,burok
Extension,연장,yeonjang
I want to extend the contract,계약을 연장하고 싶어요,gyeyageul yeonjangago sipeoyo
I want to terminate the contract,계약을 해지하고 싶어요,gyeyageul haejihago sipeoyo
How much is the penalty?,위약금이 얼마예요?,wiyakgeumi eolmayeyo
Negotiate in good faith,성실하게 협상하세요,seongsirihage hyeopsanghaseyo
Mutual agreement,상호 합의,sangho habui
Binding contract,구속력 있는 계약,gusongnyeok inneun gyeyak
Verbal agreement,구두 합의,gudu habui
Written contract,서면 계약,seomyeon gyeyak
Both parties must agree,양측이 동의해야 해요,yangcheuki donguihaeya haeyo
Protect your rights,권리를 보호하세요,gwollireul bohohaseyo
Understand before signing,이해하고 서명하세요,ihaehago seomyeonghaseyo
The contract is valid,계약이 유효해요,gyeyagi yuhyohaeyo
Always keep a signed copy,서명된 사본을 보관하세요,seomyeongdoen saboneul bogwanhaseyo
