english_text,korean_text,romanization
Hello my name is,안녕하세요 저는 ~입니다,annyeonghaseyo jeoneun ~imnida
I am from Korea,저는 한국에서 왔습니다,jeoneun hangugeso watseumnida
I am twenty-five years old,저는 스물다섯 살입니다,jeoneun seumuldaseot sarimnida
I was born in Seoul,서울에서 태어났습니다,seoureseo taeeonaseumnida
I am a university student,저는 대학생입니다,jeoneun daehaksaengimnida
My major is economics,전공은 경제학입니다,jeongongeun gyeongjehakimnida
I work at a company,회사에서 일하고 있습니다,hoesaeseo ilhago itseumnida
I am an engineer,저는 엔지니어입니다,jeoneun enjinieoeimnida
My hobby is reading,취미는 독서입니다,chwimineun dokseoimnida
I like playing soccer,축구하는 것을 좋아합니다,chukguhaneun geoseul joahamnida
I enjoy cooking,요리를 즐깁니다,yorireul jeulgimnida
I have one older brother,형이 한 명 있습니다,hyeongi han myeong itseumnida
I have a younger sister,여동생이 있습니다,yeodongsaengi itseumnida
I am the youngest in my family,저는 막내입니다,jeoneun mangnaeimnida
I am married,결혼했습니다,gyeolhonhaetseumnida
I am single,미혼입니다,mihonimnida
I live in Busan,부산에 살고 있습니다,busane salgo itseumnida
I have been studying Korean for a year,한국어를 일 년째 공부하고 있습니다,hangugeoreul il nyeonjjae gongbuhago itseumnida
I can speak English and Korean,영어와 한국어를 할 수 있습니다,yeongeowa hangugeoreul hal su itseumnida
I am interested in Korean culture,한국 문화에 관심이 있습니다,hanguk munhwae gwansimi itseumnida
My dream is to become a teacher,꿈은 교사가 되는 것입니다,kkumeun gyosaga doeneun geosimnida
I am outgoing and friendly,저는 활발하고 친근합니다,jeoneun hwalbalhago chingeunhamnida
I am a quiet person,저는 조용한 편입니다,jeoneun joyonghan pyeonimnida
I enjoy learning new things,새로운 것을 배우는 걸 좋아합니다,saeroun geoseul baeuneun geol joahamnida
I like traveling,여행을 좋아합니다,yeohaengeul joahamnida
I have traveled to many countries,여러 나라를 여행했습니다,yeoreo narareul yeohaenghaetseumnida
My favorite food is Korean BBQ,좋아하는 음식은 한국 고기구이입니다,joahaneun eumsigeun hanguk gogiguiimnida
I enjoy listening to K-pop,케이팝을 즐겨 듣습니다,keipapeul jeulgyeo deutseumnida
I watch Korean dramas often,한국 드라마를 자주 봅니다,hanguk deuramareul jaju bomnida
I graduated from university last year,작년에 대학교를 졸업했습니다,jangnyeone daehakgyoreul joreop haetseumnida
I am looking for a job,취업 준비 중입니다,chwiop junbi jungimnida
I am studying for a certification,자격증 공부 중입니다,jagyeokjeung gongbu jungimnida
I came to Korea to study,공부하러 한국에 왔습니다,gongbuhare hanguge watseumnida
I have been in Korea for six months,한국에 온 지 육 개월 됐습니다,hanguge on ji yuk gaewol dwaetseumnida
My Korean is still beginner level,한국어는 아직 초급입니다,hangugeoneun ajik chogubimnida
I am trying to improve my Korean,한국어를 향상시키려고 노력하고 있습니다,hangugeoreul hyangsangsikiryeogo noryeokhago itseumnida
I like both indoor and outdoor activities,실내외 활동 모두 좋아합니다,silnaeoe hwaldong modu joahamnida
I am a morning person,저는 아침형 인간입니다,jeoneun achimhyeong inganimnida
I work out regularly,규칙적으로 운동합니다,gyuchikjeogeuro undonghamnida
I enjoy photography,사진 찍는 것을 좋아합니다,sajin jjingneun geoseul joahamnida
Music is a big part of my life,음악은 제 삶의 큰 부분입니다,eumageun je salmui keun bubunimnida
I play the guitar,기타를 칩니다,gitareul chimnida
I am a cat person,저는 고양이를 좋아합니다,jeoneun goyangireul joahamnida
I have a pet dog,반려견이 있습니다,banryeogyeoni itseumnida
My strength is patience,저의 장점은 인내심입니다,jeoui jangjeomeun innaesimibnida
I am a hard worker,저는 성실합니다,jeoneun seongsilhamnida
I value honesty,정직함을 중요하게 생각합니다,jeongjikameul jungyohage saenggakhamnida
I am passionate about what I do,하는 일에 열정적입니다,haneun ire yeoljeongjeogimnida
I believe in teamwork,팀워크를 중요하게 생각합니다,timwokereul jungyohage saenggakhamnida
I am detail-oriented,꼼꼼한 편입니다,kkomkkomhan pyeonimnida
I adapt quickly to new environments,새로운 환경에 빨리 적응합니다,saeroun hwangyeonge ppalli jeogeunghamnida
I am a positive thinker,긍정적인 사고방식을 가지고 있습니다,geungjeongjeog-in sagobangsigeul gajigo itseumnida
I enjoy meeting new people,새로운 사람을 만나는 걸 좋아합니다,saeroun sarameul mannaneun geol joahamnida
I hope to learn a lot from everyone,여러분에게서 많이 배우고 싶습니다,yeoreobunegeso mani baeugo sipseumnida
Nice to meet you all,만나서 반갑습니다,mannaseo bangapseumnida
I hope we get along well,잘 지내 봅시다,jal jinae bopsida
Please take care of me,잘 부탁드립니다,jal butakdeurimnida
I look forward to getting to know you,앞으로 잘 알아가면 좋겠습니다,apeuro jal aragamyeon jokgetseumnida
Thank you for listening,들어주셔서 감사합니다,deureojusyeoseo gamsahamnida
That is all about me,이상 저에 대한 소개였습니다,isang jeoe daehan sogaeyeotseumnida
