english_text,korean_text,romanization
Let's go skiing,스키 타러 가요,seuki tareo gayo
I want to go snowboarding,스노보드를 타고 싶어요,seunobodureul tago sipeoyo
Where is the ski resort,스키장이 어디에 있어요,seukijangi eodie isseoyo
How much is the lift ticket,리프트권이 얼마예요,ripeuteugwoni eolmayeyo
I need to rent ski equipment,스키 장비를 빌려야 해요,seuki jangbireul billyeoya haeyo
Where is the rental shop,대여소가 어디에 있어요,daeyeosoga eodie isseoyo
I need ski boots,스키 부츠가 필요해요,seuki bucheuga piryohaeyo
What size boots do you need,부츠 사이즈가 어떻게 되세요,bucheu saizeuga eotteoke doeseyo
I need ski poles,스키 폴이 필요해요,seuki pori piryohaeyo
I need ski goggles,스키 고글이 필요해요,seuki gogeuri piryohaeyo
Wear a helmet for safety,안전을 위해 헬멧을 쓰세요,anjeoneul wihae helmeteul sseuseyo
I'm a beginner,초보자예요,chobojayeyo
Is there a beginner slope,초보자 슬로프가 있어요,choboja seullopeuga isseoyo
I need a ski lesson,스키 레슨이 필요해요,seuki reseueni piryohaeyo
The instructor is very patient,강사님이 아주 인내심이 있어요,gangsanimi aju innaesimi isseoyo
How do I stop,어떻게 멈춰요,eotteoke meomchwoyo
Snowplow to slow down,보겐으로 속도를 줄이세요,bogeneuro sokdoreul juriseyo
Lean forward,앞으로 기울이세요,apeuro giuriseyo
Bend your knees,무릎을 구부리세요,mureupeul guburiseyo
Keep your balance,균형을 잡으세요,gyunhyeongeul jabeuseyo
I fell down,넘어졌어요,neomeojyeosseoyo
Are you okay,괜찮아요,gwaenchanayo
The snow is perfect today,오늘 눈 상태가 좋아요,oneul nun sangtaega joayo
The slope is icy,슬로프가 빙판이에요,seullopeuga bingpanieyo
Powder snow is the best,파우더 스노우가 최고예요,paudeo seunougha choegoyeyo
Which run do you want to try,어떤 코스를 타볼래요,eotteon kosureul tabollaeyo
The green run is for beginners,초록 코스는 초보자용이에요,chorok koseuneun chobojayongieyo
The blue run is intermediate,파란 코스는 중급이에요,paran koseuneun junggubieyo
The black run is advanced,검정 코스는 상급이에요,geomjeong koseuneun sanggubieyo
Let's ride the chairlift,체어리프트를 타요,cheeoriputeureul tayo
Hold on tight,꽉 잡으세요,kkwak jabeuseyo
The view from the top is amazing,꼭대기에서 경치가 좋아요,kkokdaegieseo gyeongchiga joayo
I'm scared of heights,높은 곳이 무서워요,nopeun gosi museowoyo
Let's go down together,같이 내려가요,gachi naeryeogayo
Follow me,저를 따라오세요,jeoreul ttaraoseyo
I can't keep up,따라갈 수 없어요,ttaragal su eopseoyo
Wait for me,기다려 주세요,gidaryeo juseyo
Let's take a break at the lodge,로지에서 쉬자,lojieseo swija
Hot chocolate after skiing is the best,스키 후 핫초코가 최고예요,seuki hu hatchokoga choegoyeyo
I'm freezing,너무 추워요,neomu chuwoyo
Wear layers to stay warm,겹겹이 입어서 따뜻하게 하세요,gyeopgyeopi ibeoseo ttatteuthage haseyo
Wear waterproof clothing,방수 옷을 입으세요,bangsu oseul ibeuseyo
My hands are cold,손이 시려요,soni siryeoyo
Wear thick gloves,두꺼운 장갑을 끼세요,dukkeoun janggabeul kkiseyo
The ski season starts in December,스키 시즌은 12월부터예요,seuki sijeun-eun sibiwolbuteoyeyo
Ski season ends in March,스키 시즌은 3월까지예요,seuki sijeun-eun samwolkkajiyeyo
Pyeongchang is a famous ski area,평창은 유명한 스키 지역이에요,pyeongchang-eun yumyeonghan seuki jiyeogieyo
I improved a lot today,오늘 많이 늘었어요,oneul mani neureo-sseoyo
Skiing is thrilling,스키는 짜릿해요,seukineun jjaritaeyo
Snowboarding is so cool,스노보드는 정말 멋있어요,seunobodeuneun jeongmal meossisseoyo
Night skiing is romantic,야간 스키가 로맨틱해요,yagan seukiga romaentikaeyo
Let's come back tomorrow,내일 또 오자,naeil tto oja
I want to try the terrain park,터레인 파크를 해보고 싶어요,tereoin pakeureul haebogo sipeoyo
Be careful on the slopes,슬로프에서 조심하세요,seullopeseo josimhaseyo
I had so much fun skiing,스키가 너무 재미있었어요,seukiga neomu jaemiisseosseoyo
Skiing is my winter favorite,스키는 겨울에 제일 좋아하는 활동이에요,seukineun gyeoure jeil joahahaneun hwaldongieyo
Winter sports are exciting,겨울 스포츠는 신나요,gyeoul seupocheoneun sinnayo
See you on the slopes,슬로프에서 봐요,seullopeseo bwayo
Safety first when skiing,스키를 탈 때 안전이 제일 중요해요,seukireul tal ttae anjeoni jeil jungyohaeyo
I can't wait for ski season,스키 시즌이 기다려져요,seuki sijeuni gidaryeojyeoyoWinter memories are the best,겨울 추억이 최고예요,gyeoul chueogi choegoyeyo
