english_text,korean_text,romanization
Politics,정치,jeongchi
Government,정부,jeongbu
Democracy,민주주의,minjujuui
Constitution,헌법,heonbeop
President,대통령,daetongnyeong
Prime Minister,국무총리,gungmuchongli
National Assembly,국회,gukhoe
Lawmaker,국회의원,gukhoeuiwon
Political party,정당,jeongdang
Ruling party,여당,yeodang
Opposition party,야당,yadang
Election,선거,seongeo
Voting,투표,tupyo
Ballot,투표용지,tupyoyongji
Campaign,선거 운동,seongeo undong
Candidate,후보자,huboja
Public opinion poll,여론 조사,yeoron josa
Approval rating,지지율,jijiyul
Policy,정책,jeongchaek
Reform,개혁,gaehyeok
Legislation,입법,ipbeop
Law,법률,beomnyul
Bill,법안,beopan
Amendment,개정안,gaejeong-an
Veto,거부권,geobugwon
Executive branch,행정부,haengjeongbu
Legislative branch,입법부,ipbeopbu
Judicial branch,사법부,sabeopbu
Supreme Court,대법원,daebeopwon
Constitutional Court,헌법재판소,heonbeopjaepanso
Local government,지방자치단체,jibangjachiandanche
Mayor,시장,sijang
Governor,도지사,dojisa
Civil servant,공무원,gongmuwon
Bureaucracy,관료제,gwanryoje
Diplomacy,외교,oegyo
Ambassador,대사,daesa
Embassy,대사관,daesagwan
Summit meeting,정상회담,jeongsanghoedam
Treaty,조약,joyak
National security,국가 안보,gukga anbo
Military,군대,gundae
Defense,국방,gukbang
Protest,시위,siwi
Demonstration,데모,demo
Freedom of speech,표현의 자유,pyohyeonui jayu
Human rights,인권,ingwon
Corruption,부패,bupae
Impeachment,탄핵,tanhaek
Political scandal,정치 스캔들,jeongchi seukaendeul
Transparency,투명성,tumyeongseong
Public interest,공익,gongik
Welfare,복지,bokji
Tax,세금,segeum
Budget,예산,yesan
National debt,국가 부채,gukga buchae
Citizen participation,시민 참여,simin chamyeo
Democracy is important,민주주의는 중요해요,minjujuuineun jungyohaeyo
I voted today,오늘 투표했어요,oneul tupyohaesseoyo
Everyone should vote,모든 사람이 투표해야 해요,modeun sarami tupyohaeya haeyo
Political awareness matters,정치 의식이 중요해요,jeongchi uisigi jungyohaeyo
