english_text,korean_text,romanization
I am scared,무서워,museowo
I am anxious about it,그것 때문에 불안해,geugeot ttaemune buranhe
I cannot stop worrying,걱정이 멈추질 않아,geokjeongi meomchujil ana
I am afraid of failing,실패가 두려워,silpaega duryeowo
I have a bad feeling about this,안 좋은 예감이 들어,an joeun yegami deureo
My heart is racing,심장이 빨리 뛰어,simjangi ppalli ttwiyeo
I feel uneasy,불안한 느낌이야,buranhan neukkimiya
What if something goes wrong?,뭔가 잘못되면 어떡해?,mwonga jalmotdoemyeon eotteokhae?
I cannot sleep because of anxiety,불안해서 잠이 안 와,buranhaeseo jami an wa
I am terrified,겁이 나,geobi na
I keep imagining the worst,최악의 상황만 떠올라,choeagui sanghwangman tteoolla
I am nervous about tomorrow,내일이 걱정돼,naeiri geokjeongdwae
I am afraid of the dark,어둠이 무서워,eodumi museowo
I panic easily,쉽게 패닉에 빠져,swipge paenige ppajyeo
My hands are shaking,손이 떨려,soni teollyeo
I feel like something bad will happen,안 좋은 일이 일어날 것 같아,an joeun iri ireonal geot gata
I get anxious in crowded places,사람 많은 곳이 불안해,saram maneun gosi buranhe
I am afraid of heights,높은 곳이 무서워,nopeun gosi museowo
I dread going there,거기 가는 게 두려워,geogi ganeun ge duryeowo
I am worried sick,걱정이 태산이야,geokjeongi taesaniya
I freeze when I am scared,무서우면 얼어붙어,museoumyeon eoreobuteo
I cannot breathe properly,숨을 제대로 못 쉬겠어,sumeul jedaero mot swigesseo
I am afraid of being alone,혼자 있는 게 무서워,honja inneun ge museowo
Fear is holding me back,두려움이 날 붙잡아,duryeoumi nal butjaba
I am worried about the results,결과가 걱정돼,gyeolgwaga geokjeongdwae
I am scared of change,변화가 두려워,byeonhwaga duryeowo
I get nervous before exams,시험 전에 긴장돼,siheom jeone ginjangdwae
My stomach hurts from anxiety,불안해서 배가 아파,buranhaeseo baega apa
I am afraid of losing people,사람을 잃는 게 두려워,sarameul ilneun ge duryeowo
I overthink everything,모든 걸 너무 많이 생각해,modeun geol neomu mani saenggakhae
I am nervous about the interview,면접이 떨려,myeonjeopi teollyeo
I cannot control my anxiety,불안감을 컨트롤 못 해,burangameul keonteurol mot hae
I feel vulnerable,취약한 느낌이야,chwiyakhan neukkimiya
I am afraid of rejection,거절당하는 게 두려워,geojeoldanghaneun ge duryeowo
I am scared of the unknown,모르는 게 무서워,moreuneun ge museowo
I feel on edge,초조해,chojohae
I jump at every sound,소리만 나도 깜짝 놀라,soriman nado kkamjjak nolla
I cannot relax,긴장이 안 풀려,ginjang-i an pullyeo
I am afraid I will mess up,망칠까 봐 두려워,mangchilkka bwa duryeowo
I worry about what others think,남들이 뭐라 할까 걱정돼,namdeuri mwora halkka geokjeongdwae
I fear losing control,통제력을 잃는 게 두려워,tongjesyeogeul ilneun ge duryeowo
I feel trapped,갇힌 느낌이야,gathin neukkimiya
I am afraid of making mistakes,실수하는 게 두려워,silsuhaneun ge duryeowo
I keep checking if everything is okay,다 괜찮은지 자꾸 확인해,da gwaenchanneunji jakku hwaginhae
I get anxious about the future,미래가 불안해,miraega buranhe
I cannot face my fears,두려움을 마주할 수가 없어,duryeoumeul majuhal suga eopseo
I am scared of commitment,책임지는 게 두려워,chaegimjineun ge duryeowo
I worry about money constantly,돈 걱정을 계속 해,don geokjeongeul gyesok hae
But I am trying to be brave,하지만 용감해지려고 노력해,hajiman yonggamhaejireogo noryeokae
Facing fears makes you stronger,두려움을 마주하면 강해져,duryeoumeul majuhamyeon ganghaejyeo
It is okay to be scared,무서운 건 괜찮아,museoun geon gwaenchana
Take deep breaths,심호흡해,simhoheupae
Anxiety does not define you,불안이 너를 정의하지 않아,burani neoreul jeonguihaji ana
I am learning to manage my fears,두려움을 다스리는 법을 배워,duryeoumeul daseurineun beobeul baeoeo
One step at a time,한 걸음씩,han geoleumsik
I will get through this,이겨낼 수 있을 거야,igyeonael su isseul geoya
Most fears never come true,대부분의 두려움은 현실이 안 돼,daebubunui duryeoumeun hyeonsiri an dwae
You are braver than you know,네가 아는 것보다 더 용감해,nega aneun geotboda deo yonggamhae
Courage is not the absence of fear,용기는 두려움이 없는 게 아니야,yonggineun duryeoumi eomneun ge aniya
Tomorrow will be okay,내일은 괜찮을 거야,naeireun gwaenchaneul geoya
