english_text,korean_text,romanization
What's trending this season,이번 시즌 트렌드가 뭐예요,ibeon sijeun teurendeuga mwoyeyo
Oversized clothes are in style,오버사이즈가 유행이에요,obeosaijeu-ga yuhaengieyo
Minimalist fashion is popular,미니멀 패션이 인기예요,minimeol paesyeoni ingiyeyo
That outfit looks great on you,그 옷이 잘 어울려요,geu osi jal eoullyeoyo
Where did you buy that,그거 어디서 샀어요,geugeo eodiseo sasseoyo
This brand is very popular,이 브랜드가 매우 인기예요,i beurandeuga maeu ingiyeyo
Korean fashion is trendy,한국 패션이 트렌디해요,hanguk paesyeoni teurendihaeyo
I follow K-fashion trends,한국 패션 트렌드를 따라해요,hanguk paesyeon teurendeureul ttarahaeyo
Street style is cool,스트리트 패션이 멋있어요,seuteuriteu paesyeoni meossisseoyo
I like casual style,캐주얼 스타일이 좋아요,kaejueol seutairi joayo
Formal wear is expensive,정장이 비싸요,jeongjangi bissayo
I need a new outfit for the party,파티에 입을 옷이 필요해요,patie ibeul osi piryohaeyo
Let's go shopping for clothes,옷 쇼핑하러 가요,ot syopinghareul gayo
This is the latest collection,이것은 최신 컬렉션이에요,igeoseun choesin keolleksyeonieyo
Vintage fashion is making a comeback,빈티지 패션이 다시 유행이에요,bintiji paesyeoni dasi yuhaengieyo
Layering is a key trend,레이어링이 핵심 트렌드예요,reieoring-i haeksim teurendeuyeyo
Neutral colors are always in,뉴트럴 컬러는 항상 유행이에요,nyutreol keolleoneun hangsang yuhaengieyo
Bold colors are trending this year,올해는 화려한 색이 유행이에요,olhaeneun hwaryeohan saegi yuhaengieyo
Denim never goes out of style,데님은 절대 안 질려요,denimeun jeoldae an jillyeoyo
High-waisted jeans are popular,하이웨이스트 진이 인기예요,haiwaeiseuteu jini ingiyeyo
Wide-leg pants are comfortable,와이드 팬츠가 편해요,waideu panacheuga pyeonhaeyo
Crop tops are trendy,크롭탑이 유행이에요,keurobtabi yuhaengieyo
Sneakers go with everything,운동화는 뭐든 잘 어울려요,undong-hwaneun mwodeun jal eoullyeoyo
Chunky shoes are still popular,통굽 신발이 아직 인기예요,tonggup sinbari ajik ingiyeyo
I love Korean street fashion,한국 스트리트 패션을 좋아해요,hanguk seuteuriteu paesyeoneul joahahaeyo
Hongdae has great fashion shops,홍대에 패션 가게가 많아요,hongdae-e paesyeon gagega manayo
Gangnam style is more upscale,강남 스타일은 좀 더 고급이에요,gangnam seutaireun jom deo gogeupmieyo
I shop at Myeongdong often,명동에서 자주 쇼핑해요,myeongdong-eseo jaju syopinghaeyo
Online fashion stores have good deals,온라인 패션 매장이 가성비 좋아요,onlain paesyeon maejangi gaseongbi joayo
Mix and match different styles,다양한 스타일을 섞어 입어요,dayanghan seutaireul seokkeo ibeoyo
Accessorize to complete the look,액세서리로 마무리해요,aekseseorir-o mamurihaeyo
A good bag completes an outfit,좋은 가방이 옷을 완성해요,joeun gabangi oseul wanseong-haeyo
Sunglasses are a must-have,선글라스는 필수예요,seongeullaseuneun pilsuyeyo
Bucket hats are trendy,버킷햇이 유행이에요,beokithaesi yuhaengieyo
I prefer comfortable fashion,편한 패션이 좋아요,pyeonhan paesyeoni joayo
Athleisure is very popular,애슬레저가 매우 인기예요,aeseullejeo-ga maeu ingiyeyo
I like to dress up,차려입는 게 좋아요,charyeoibneun ge joayo
This season's must-have item,이번 시즌 필수 아이템,ibeon sijeun pilsu aitem
Fashion reflects personality,패션은 성격을 반영해요,paesyeoneun seonggyeogeul banyeonghaeyo
I read fashion magazines,패션 잡지를 읽어요,paesyeon japjireul ilgeoyo
I follow fashion influencers,패션 인플루언서를 팔로우해요,paesyeon inpeullueonseoreul pallou-haeyo
What should I wear today,오늘 뭘 입을까,oneul mwol ibeulkka
This goes well with jeans,이것은 청바지와 잘 어울려요,igeoseun cheongbajigwa jal eoullyeoyo
I need a new winter coat,새 겨울 코트가 필요해요,sae gyeoul koteuga piryohaeyo
Padded jackets are essential in winter,패딩은 겨울 필수품이에요,paeding-eun gyeoul pilsupumieyo
Long padding is very Korean,롱패딩은 한국스러워요,rongpaeding-eun hangukseureowo-yo
Matching outfits are popular for couples,커플룩이 인기예요,keopeulluki ingiyeyo
Twinning with friends is fun,친구와 커플룩이 재미있어요,chingugwa keopeulluki jaemiisseoyo
I'm building a capsule wardrobe,캡슐 옷장을 만들고 있어요,kaepsyul otjangeul mandeulgo isseoyo
Quality over quantity,수량보다 품질이 중요해요,suryang-boda pumjiri jungyohaeyo
Sustainable fashion matters,지속 가능한 패션이 중요해요,jisok ganeunghan paesyeoni jungyohaeyo
I thrift shop sometimes,가끔 빈티지 가게에 가요,gakkeum bintiji gagee gayo
Fashion is about self-expression,패션은 자기 표현이에요,paesyeoneun jagi pyohyeonieyo
Dress for the occasion,상황에 맞게 입으세요,sanghwange matge ibeuseyo
Comfort and style can coexist,편안함과 스타일은 공존해요,pyeonanhamgwa seutaireun gongjeonhaeyo
Fashion changes but style is eternal,패션은 바뀌지만 스타일은 영원해요,paesyeoneun bakkwijiman seutaireun yeongwonhaeyo
Wear what makes you happy,행복하게 해주는 옷을 입으세요,haengbokhage haejuneun oseul ibeuseyo
Korean fashion inspires the world,한국 패션이 세계에 영감을 줘요,hanguk paesyeoni segyee yeonggameul jwoyo
I love Korean fashion,한국 패션이 좋아요,hanguk paesyeoni joayoStyle is about confidence,스타일은 자신감이에요,seutaireun jasingamieyo
Fashion is fun,패션은 즐거워요,paesyeoneun jeulgeowoyo
