english_text,korean_text,romanization
Tongue twister,잰말,jaenmal
Say it fast,빨리 말해 봐,ppalli malhae bwa
Try again,다시 해봐,dasi haebwa
Faster,더 빨리,deo ppalli
Three times fast,세 번 빨리,se beon ppalli
Pronunciation,발음,bareum
Clear pronunciation,정확한 발음,jeonghwakhan bareum
Mumbling,웅얼거리기,unggeolgeorigi
Stuttering,더듬거리기,deodeumgeorigi
Slurred speech,발음이 꼬이다,bareumi kkoida
Tongue tied,혀가 꼬이다,hyeoga kkoida
Difficult pronunciation,어려운 발음,eoryeoun bareum
Practice speaking,말하기 연습,malhagi yeonseup
Speech speed,말 속도,mal sokdo
Slow down,천천히,cheoncheonhi
Speed up,빨리,ppalli
Repeat after me,따라 해봐,ttara haebwa
One more time,한 번 더,han beon deo
Almost there,거의 다 됐어,geoui da dwaesseo
Perfect,완벽해,wanbyeokhae
Not quite,아직 아니야,ajik aniya
Close enough,거의 맞아,geoui maja
You did it,해냈어,haenaesseo
That was hard,어려웠어,eoryeowosseo
My tongue hurts,혀가 아파,hyeoga apa
I give up,포기할래,pogihallae
No way I can do this,이건 못 해,igeon mot hae
Let me try,나도 해볼게,nado haebolge
Watch me,나 좀 봐,na jom bwa
I messed up,틀렸어,teullyeosseo
Start over,처음부터 다시,cheoeumbuteo dasi
Warming up,워밍업,womingop
Getting better,나아지고 있어,naajigo isseo
Flow,흐름,heureum
Rhythm,리듬,rideum
Beat,박자,bakja
Intonation,억양,eoggyang
Accent,강세,gangse
Vowel sound,모음 소리,moeum sori
Consonant sound,자음 소리,jaeum sori
Double consonant,쌍자음,ssangjaeum
Aspirated sound,격음,gyeogeum
Tense sound,경음,gyeongeum
Nasal sound,비음,bium
Liquid sound,유음,yueum
Breath control,호흡 조절,hoheup jojeol
Voice projection,발성,balseong
Diction,발음 교정,bareum gyojeong
Enunciation,또렷한 발음,ttoryeothan bareum
Articulation,조음,joeum
Mouth shape,입 모양,ip moyang
Lip movement,입술 움직임,ipsul umjigim
Jaw movement,턱 움직임,teok umjigim
Can you say this,이거 말할 수 있어,igeo malhal su isseo
Say it three times,세 번 말해봐,se beon malhaebwa
I bet you can't say it,이거 못 말할걸,igeo mot malhalgeol
Challenge accepted,도전 수락,dojeon surak
That's impossible,불가능해,bulganeunghae
You're so good at this,발음 진짜 잘하네,bareum jinjja jalhane
Keep practicing,계속 연습해,gyesok yeonsseupae
Practice makes perfect,연습이 완벽을 만들어,yeonseupi wanbyeogeul mandeureo
