english_text,korean_text,romanization
Pottery,도자기,dojagi
Ceramics,도예,doye
Potter,도예가,doyega
Potter's wheel,물레,mulle
Clay,점토,jeomto
Kiln,가마,gama
Glaze,유약,yuyak
Firing,소성,soseong
First firing,초벌구이,chobeolgui
Second firing,재벌구이,jaebeolgui
Celadon,청자,cheongja
White porcelain,백자,baekja
Buncheong ware,분청사기,buncheongsagi
Earthenware,토기,togi
Stoneware,석기,seokgi
Bowl,사발,sabal
Plate,접시,jeopsi
Vase,꽃병,kkotbyeong
Tea bowl,찻사발,chatsabal
Cup,잔,jan
Jar,항아리,hangari
Rice bowl,밥그릇,bapgeurut
Soup bowl,국그릇,gukgeurut
Incense burner,향로,hyangno
Lid,뚜껑,ttukkeong
Handle,손잡이,sonjabi
Spout,주둥이,judungi
Shape the clay,점토를 빚다,jeomtoreul bitda
Center the clay,점토를 중심에 놓다,jeomtoreul jungsime nota
Spin the wheel,물레를 돌리다,mullereul dollida
Trim the piece,다듬다,dadeumda
Apply glaze,유약을 바르다,yuyageul bareuda
Load the kiln,가마에 넣다,gamae neota
This piece is handmade,이것은 수제품이에요,igeoseun sujepumieyo
The glaze color is beautiful,유약 색이 예뻐요,yuyak saegi yeppeoyo
It took a long time to make,만드는 데 오래 걸렸어요,mandeuneun de orae geollyeosseoyo
Pottery class,도예 수업,doye sueop
I want to try pottery,도예를 해보고 싶어요,doyereul haebogo sipeoyo
Hand building,손으로 빚기,soneuro bitgi
Coil technique,코일링 기법,koilling gibeop
Slab technique,판 성형,pan seonghyeong
Throwing on the wheel,물레 성형,mulle seonghyeong
The shape is unique,모양이 독특해요,moyangi dokteukaeyo
Crack,금이 가다,geumi gada
The piece broke,작품이 깨졌어요,jakpumi kkaejyeosseoyo
Be careful it is fragile,조심하세요 깨지기 쉬워요,josimhaseyo kkaejigi swiwoyo
Pottery museum,도자기 박물관,dojagi bangmulgwan
Kiln site,가마터,gamateo
Traditional technique,전통 기법,jeontong gibeop
Modern ceramics,현대 도예,hyeondae doye
Functional pottery,생활 도자기,saenghwal dojagi
Decorative piece,장식용 도자기,jangsigong dojagi
Texture,질감,jilgam
Surface decoration,표면 장식,pyomyeon jangsik
Carved pattern,조각 문양,jogak munyang
Inlaid design,상감 기법,sanggam gibeop
Each piece is one of a kind,하나하나 다 달라요,hanahana da dallayo
Pottery is therapeutic,도예는 치유가 돼요,doyeneun chiyuga dwaeyo
I made this myself,제가 직접 만들었어요,jega jikjeop mandeureoesseoyo
It is a perfect gift,선물로 딱이에요,seonmullo ttaigieyo
The kiln temperature is important,가마 온도가 중요해요,gama ondoga jungyohaeyo
I collect pottery,도자기를 수집해요,dojagireul sujipaeyo
