english_text,korean_text,romanization
Let's play a board game,보드게임을 하자,bodeugeim-eul haja
Do you like board games,보드게임을 좋아해요,bodeugeim-eul joahahaeyo
Which game should we play,어떤 게임을 할까요,eotteon geimeul halkkayo
How do you play this game,이 게임은 어떻게 해요,i geimeun eotteoke haeyo
Let me explain the rules,규칙을 설명할게요,gyuchigeul seolmyeonghalgeyo
It's your turn,당신 차례예요,dangsin charyeyeyo
Whose turn is it,누구 차례예요,nugu charyeyeyo
Roll the dice,주사위를 굴리세요,jusawireul gulliseyo
I rolled a six,6이 나왔어요,yugi nawasseoyo
Move your piece forward,말을 앞으로 옮기세요,mareul apeuro omgiseyo
I'll go first,제가 먼저 할게요,jega meonjeo halgeyo
Pick a card,카드를 뽑으세요,kadeureul ppobeuseyo
Draw a card from the deck,덱에서 카드를 뽑으세요,dekeseo kadeureul ppobeuseyo
I have no more cards,카드가 더 없어요,kadeuga deo eopseoyo
I won the game,제가 이겼어요,jega igyeosseoyo
You won,당신이 이겼어요,dangsini igyeosseoyo
I lost the game,제가 졌어요,jega jyeosseoyo
Let's play again,다시 하자,dasi haja
That was fun,재미있었어요,jaemiisseosseoyo
Let's play chess,체스를 하자,cheseu-reul haja
Checkmate,체크메이트,chekeumeite
I'll take your knight,기사를 잡겠어요,gisareul japgesseoyo
Let's play Go (Baduk),바둑을 두자,badugeul duja
Baduk is a traditional Korean game,바둑은 한국 전통 게임이에요,badugeun hanguk jeontong geimieyo
Place a stone here,여기에 돌을 놓으세요,yeogie doreul noeuseyo
I captured your stones,당신의 돌을 잡았어요,dangsinui doreul jabasseoyo
Let's play Korean chess (Janggi),장기를 두자,janggireul duja
Let's play cards,카드 게임을 하자,kadeu geim-eul haja
Let's play Go Fish,고 피시를 하자,go pisireul haja
Do you have any fours,4가 있어요,saga isseoyo
Go fish,한 장 가져가세요,han jang gajyeogaseyo
Let's play Uno,우노를 하자,unoreul haja
Reverse card,리버스 카드,ribeoseu kadeu
Skip your turn,한 턴 쉬세요,han teon swiseyo
Uno! I have one card left,우노! 카드 한 장 남았어요,uno kadeu han jang namasseoyo
Let's play Monopoly,모노폴리를 하자,monopollireul haja
Buy this property,이 땅을 사세요,i ttangeul saseyo
Pay rent,임대료를 내세요,imdaeryoreul naeseyo
I'm bankrupt,파산했어요,pasanhaesseoyo
Let's play Jenga,젠가를 하자,jengareul haja
Pull a block carefully,블록을 조심히 빼세요,beulogeul josimhi ppaeseyo
The tower fell,탑이 무너졌어요,tabi muneojyeosseoyo
Let's play a puzzle,퍼즐을 맞추자,peojeureul matchuja
This puzzle has a thousand pieces,이 퍼즐은 1000조각이에요,i peojeureun cheonjogagieyo
Board game cafes are popular in Korea,보드게임 카페가 한국에서 인기예요,bodeugeim kapega hangukeseo ingiyeyo
Let's go to a board game cafe,보드게임 카페에 가자,bodeugeim kapee gaja
They have hundreds of games,게임이 수백 개 있어요,geimi subaek gae isseoyo
The staff will teach us,직원이 알려줄 거예요,jigwoni allyeojul geoyeyo
Board games are great for family time,보드게임은 가족 시간에 좋아요,bodeugeim-eun gajok sigane joayo
No phones during board games,보드게임 할 때 핸드폰 금지,bodeugeim hal ttae haendeupon geumji
Board games develop strategic thinking,보드게임이 전략적 사고를 키워요,bodeugeim-i jeollyakjeok sagoreul kiwoyo
I collect board games,보드게임을 수집해요,bodeugeim-eul sujipaeyo
This is my favorite game,이것은 제가 좋아하는 게임이에요,igeoseun jega joahahaneun geimieyo
Let's try a new game,새 게임을 해보자,sae geim-eul haeboja
Board games bring people together,보드게임이 사람들을 모아줘요,bodeugeim-i saramdeureul moajwoyo
The best part is playing together,같이 하는 게 제일 좋아요,gachi haneun ge jeil joayo
Game night is my favorite,게임의 밤이 제일 좋아요,geimui bami jeil joayo
Let's have a game night,게임의 밤을 하자,geimui bameul haja
Board games are better than screen games,보드게임이 화면 게임보다 좋아요,bodeugeim-i hwamyeon geimboda joayo
I love board games,보드게임을 사랑해요,bodeugeim-eul saranghaeyoBoard games create lasting memories,보드게임이 오래가는 추억을 만들어요,bodeugeim-i oraeganeun chueogeul mandeureoyo
