english_text,korean_text,romanization
Respect your elders,어른을 공경하세요,eoreuneul gonggyeonghaseyo
Bow deeply to elders,어른에게 깊이 인사하세요,eoreunege gipi insahaseyo
Use both hands when offering something,두 손으로 드리세요,du soneuro deuriseyo
Pour drinks for elders first,어른에게 먼저 술을 따르세요,eoreunege meonjeo sureul ttareuseyo
Turn away when drinking in front of elders,어른 앞에서 고개를 돌리고 마시세요,eoreun apeseo gogaereul dolligo masiseyo
Let elders eat first,어른이 먼저 수저를 드신 후에 드세요,eoreuni meonjeo sujeoreul deusin hue deuseyo
Stand when an elder enters the room,어른이 들어오시면 일어나세요,eoreuni deureoosimyeon ireonaseyo
Help elders carry heavy things,어른의 짐을 들어 드리세요,eoreonui jimeul deureo deuriseyo
Visit your parents often,부모님을 자주 찾아뵈세요,bumonimeul jaju chajaboiseyo
Call your parents regularly,부모님께 자주 전화 드리세요,bumonimkke jaju jeonhwa deuriseyo
Listen to your elders' advice,어른의 충고를 들으세요,eoreunui chunggoreul deureuseyo
Don't argue with elders,어른과 말다툼하지 마세요,eoreungwa maldatumhaji maseyo
Speak softly to elders,어른에게 부드럽게 말하세요,eoreunege budeureupge malhaseyo
Help elders cross the street,어른이 길을 건너는 것을 도와드리세요,eoreuni gireul geonneoneun geoseul dowadeuriseyo
Give your seat to elderly on the bus,버스에서 어른에게 자리를 양보하세요,beoseueseo eoreunege jarireul yangbohaseyo
Don't talk back to elders,어른에게 말대꾸하지 마세요,eoreunege maldaekkuhaji maseyo
Take care of your grandparents,조부모님을 잘 모시세요,jobumonimeul jal mosiseyo
Be patient with elderly people,어른에게 인내심을 가지세요,eoreunege innaesimeul gajiseyo
Grandma I love you,할머니 사랑해요,halmeoni saranghaeyo
Grandpa I love you,할아버지 사랑해요,harabeoji saranghaeyo
Thank you for raising me,키워주셔서 감사합니다,kiwojusyeoseo gamsahamnida
I owe everything to my parents,모든 것이 부모님 덕분이에요,modeun geosi bumonim deokbunieyo
Please stay healthy,건강하세요,geonganghaseyo
I'll visit you soon,곧 찾아뵐게요,got chajabolgeyo
Please eat a lot,많이 드세요,mani deuseyo
I brought this for you,이것 가져왔어요,igeo gajyeowasseoyo
Let me do that for you,제가 해드릴게요,jega haedeurilgeyo
Are you feeling okay,괜찮으세요,gwaenchaneusseyo
Let me help you up,부축해 드릴게요,buchukae deurilgeyo
I'll drive you there,모셔다 드릴게요,mosyeoda deurilgeyo
Please sit comfortably,편하게 앉으세요,pyeonhage anjeuseyo
Would you like some tea,차 한 잔 드릴까요,cha han jan deurilkkayo
I'll carry that for you,제가 들어 드릴게요,jega deureo deurilgeyo
Please tell me if you need anything,필요한 게 있으시면 말씀하세요,piryohan ge isseusimyeon malsseumhaseyo
I respect you very much,정말 존경합니다,jeongmal jon-gyeonghamnida
You are like a parent to me,부모님 같은 분이세요,bumonim gateun buniseyo
Thank you for your wisdom,지혜를 나눠주셔서 감사합니다,jihyereul nanwojusyeoseo gamsahamnida
I will follow your teaching,가르침을 따르겠습니다,gareuchimeul ttareugetsseumnida
Your health is most important,건강이 제일 중요합니다,geongangi jeil jungyohamnida
Please take your medicine,약을 드세요,yageul deuseyo
Let me walk you home,집까지 모셔다 드릴게요,jipkkaji mosyeoda deurilgeyo
I'll prepare the meal for you,식사를 준비해 드릴게요,siksareul junbihae deurilgeyo
Please rest comfortably,편히 쉬세요,pyeonhi swiseyo
I made this for you,이것은 제가 만들었어요,igeoseun jega mandeureo-sseoyo
Please come visit us,저희 집에 놀러 오세요,jeohui jibe nolleo oseyo
I am always grateful to you,항상 감사하고 있어요,hangsang gamsahago isseoyo
Please don't overwork yourself,무리하지 마세요,murihaji maseyo
I will take good care of you,잘 모시겠습니다,jal mosigetsseumnida
Your experience is valuable,경험이 소중합니다,gyeongheoemi sojunghamnida
I learn a lot from you,많이 배우고 있습니다,mani baeugo itsseumnida
Thank you for everything,모든 것에 감사드립니다,modeun geose gamsadeurimnida
You've worked hard your whole life,평생 고생하셨어요,pyeongsaeng gosaenghasyeosseoyo
I'm proud to be your child,자녀라서 자랑스럽습니다,janyeora-seo jarangseureopseumnida
Please live a long and healthy life,오래오래 건강하게 사세요,oraerae geonganghage saseyo
Elders' words are always right,어른 말씀이 맞아요,eoreun malsseu-mi majayo
I'll never forget your kindness,은혜를 잊지 않겠습니다,eunhyereul itji anketsseumnida
We should respect all elders,모든 어른을 존경해야 해요,modeun eoreuneul jon-gyeonghaeya haeyo
Filial piety is important,효도가 중요합니다,hyodoga jungyohamnida
I will be a good grandchild,좋은 손주가 되겠습니다,joeun sonjuga doegetsseumnida
Thank you for your love,사랑해 주셔서 감사합니다,saranghae jusyeoseo gamsahamnida
