english_text,korean_text,romanization
I miss those days,그때가 그리워,geuttaega geuriwo
That brings back memories,추억이 떠오른다,chueogi tteooreunda
I remember it like yesterday,어제 일처럼 기억나,eoje ilcheoreom gieongna
Those were the best days,그때가 제일 좋았어,geuttaega jeil joasseo
I feel nostalgic,향수를 느껴,hyangsureul neukkyo
We had so much fun back then,그때 정말 재밌었어,geuttae jeongmal jaemisseosseo
I will never forget that moment,그 순간은 절대 못 잊어,geu sun-ganeun jeoldae mot ijeo
Time flies so fast,시간이 정말 빨리 간다,sigani jeongmal ppalli ganda
Do you remember when we,우리 그때 기억나?,uri geuttae gieongna?
That was a special time,그때는 특별했어,geuttaeneun teukbyeolhaesseo
I wish we could go back,돌아갈 수 있으면 좋겠다,doragal su isseumyeon jokgetda
We were so young then,그때 우리 정말 어렸어,geuttae uri jeongmal eoryeosseo
Old photos make me emotional,옛날 사진 보면 감성적이 돼,yennal sajin bomyeon gamseongjeogi dwae
I think about the past sometimes,가끔 과거를 생각해,gakkeum gwageoreul saenggakhae
That song reminds me of you,그 노래 들으면 네 생각나,geu norae deureumyeon ne saenggakna
Our school days were amazing,학창 시절이 정말 좋았어,hakchang sijeori jeongmal joasseo
I treasure those memories,그 추억을 소중히 간직해,geu chueoegeul sojunghi ganjikae
Childhood memories are precious,어린 시절 추억은 소중해,eorin sijeol chueoegeun sojunghae
I get sentimental on rainy days,비 오는 날이면 감성적이 돼,bi oneun narimyeon gamseongjeogi dwae
My hometown holds many memories,고향에 추억이 많아,gohyange chueogi mana
Remember our first meeting?,우리 처음 만났을 때 기억나?,uri cheoeum mannasseul ttae gieongna?
I miss my school friends,학교 친구들이 보고 싶어,hakgyo chingudeuri bogo sipeo
The smell brings me back,그 냄새 맡으면 추억이 떠올라,geu naemsae mateumyeon chueogi tteoolla
We used to go there all the time,거기 맨날 갔었잖아,geogi maennal gasseotjanha
Those memories keep me going,그 추억이 나를 버티게 해,geu chueogi nareul beostige hae
I found an old photo album,옛날 사진첩을 찾았어,yennal sajincheoebeul chajasseo
I cannot believe it has been ten years,벌써 십 년이 지났다니,beolsseo sip nyeoni jinatdani
We had the best summer that year,그해 여름이 최고였어,geuhae yeoreumi choegoyeosseo
I still remember your voice,네 목소리가 아직 기억나,ne moksoriga ajik gieongna
Nothing beats old memories,옛 추억만한 게 없어,yet chueokmanan ge eopseo
The old neighborhood has changed,옛 동네가 많이 변했어,yet dongnea mani byeonhaesseo
I miss grandmother's cooking,할머니 요리가 그리워,halmeoni yoriga geuriwo
Those were carefree days,걱정 없던 시절이었어,geokjeong eopdeon sijeorieosseo
I grew up in a small town,작은 동네에서 자랐어,jageun dongneeseo jarasseo
My first love was unforgettable,첫사랑은 잊을 수 없어,cheossarangeun ijeul su eopseo
We shared so many laughs,정말 많이 웃었어,jeongmal mani useosseo
I miss the simple life,단순했던 삶이 그리워,dansunhaetdeon salmi geuriwo
Time heals old wounds,시간이 옛 상처를 치유해,sigani yet sangcheoreul chiyuhae
Some memories never fade,어떤 추억은 사라지지 않아,eotteon chueoegeun sarajiji ana
I get emotional thinking about it,생각하면 감정이 복잡해져,saenggakamyeon gamjeongi bokjaphaejyeo
We promised to stay in touch,연락하자고 약속했었는데,yeollakajago yaksokaesseoneunde
Graduation day was bittersweet,졸업식은 슬프면서도 기뻤어,joreopssigeun seulpeumeunseodo gippeosseo
I miss being a student,학생 때가 그리워,haksaeng ttaega geuriwo
The four seasons bring different memories,사계절마다 다른 추억이 있어,sagyejeolmada dareun chueogi isseo
First snow always reminds me,첫눈 오면 항상 생각나,cheonnun omyeon hangsang saenggakna
We made so many memories there,거기서 추억을 많이 만들었어,geogiseo chueoegeul mani mandeureo sseo
I want to visit that place again,그곳을 다시 가보고 싶어,geugoseul dasi gabogo sipeo
Our friendship lasted through the years,우리 우정은 세월을 견뎠어,uri ujeongeun seworeul gyeondyeosseo
I keep a diary to remember,기억하려고 일기를 써,gieokharyeogo ilgireul sseo
Looking back I was happy,돌이켜보면 행복했어,dorikkyeobomyeon haengbokhaesseo
The past shaped who I am,과거가 지금의 나를 만들었어,gwageoga jigeumui nareul mandeureo sseo
I cherish every memory we made,우리가 만든 모든 추억을 소중히 여겨,uriga mandeun modeun chueoegeul sojunghi yeogyeo
Old songs hit different,옛날 노래는 감동이 달라,yennal noraeneun gamdong-i dalla
I wish I took more photos,사진을 더 많이 찍어둘걸,sajineul deo mani jjigeo dulgeol
Some places never change,어떤 곳은 변하지 않아,eotteon goseun byeonhaji ana
Memories are the best souvenirs,추억이 최고의 기념품이야,chueogi choegoui ginyeompumiya
Nostalgia hits hardest at night,밤에 향수가 더 세게 밀려와,bame hyangsuga deo sege millyeowa
I want to create more memories,추억을 더 많이 만들고 싶어,chueoegeul deo mani mandeulgo sipeo
Those days will always be in my heart,그 시절은 항상 내 마음속에 있을 거야,geu sijeoreun hangsang nae maeumsoge isseul geoya
Let us make new memories together,새로운 추억을 같이 만들자,saeroun chueoegeul gachi mandeulja
