english_text,korean_text,romanization
This is a secret,이건 비밀이야,igeon bimiriya
Can I trust you?,널 믿어도 돼?,neol mideodo dwae?
I trust you completely,널 완전히 믿어,neol wanjeonhi mideo
Do not tell a soul,아무한테도 말하지 마,amuhantedo malhaji ma
I am telling you this in confidence,비밀인데 말해줄게,bimirinde malhaejulge
You are the only one who knows,너만 아는 거야,neoman aneun geoya
Promise me you will not tell anyone,아무한테도 안 말한다고 약속해,amuhantedo an malhandago yaksokae
I have never told anyone this,이건 아무한테도 말한 적 없어,igeon amuhantedo malhan jeok eopseo
You can count on me,나를 믿어도 돼,nareul mideodo dwae
I will take it to my grave,무덤까지 가져갈게,mudeomkkaji gajyeogalge
Your secret is safe with me,네 비밀은 내가 지켜줄게,ne bimireun naega jikyeojulge
I would never betray you,절대 배신 안 할게,jeoldae baesin an halge
Do you promise?,약속하는 거지?,yaksokaneun geoji?
Cross my heart,맹세해,maengsehae
I swear I am telling the truth,진짜라고 맹세해,jinjjarago maengsehae
You can confide in me,나한테 털어놔,nahante teoreonwa
I will always have your back,항상 네 편이 될게,hangsang ne pyeoni doelge
Trust is everything,신뢰가 전부야,silloega jeonbuya
They betrayed my trust,걔가 내 신뢰를 배신했어,gyaega nae silloereul baesinhaesseo
I feel like I can open up to you,너한테는 마음을 열 수 있어,neohanteneun maeumeul yeol su isseo
That was supposed to be private,그건 비밀이었는데,geugeon bimiieonnneunde
Who told you about that?,누가 그걸 말해줬어?,nuga geugeol malhaejwosseo?
I was sworn to secrecy,비밀로 하기로 했어,bimillo hagiro haesseo
Do not let this get out,이거 밖으로 새 나가면 안 돼,igeo bakkeuro sae nagamyeon an dwae
I have a confession to make,고백할 게 있어,gobaekhal ge isseo
It is hard to trust people,사람을 믿기가 어려워,sarameul mitgiga eoryeowo
Trust takes time to build,신뢰는 시간이 필요해,silloeneun sigani piryohae
I opened up too quickly,너무 빨리 마음을 열었어,neomu ppalli maeumeul yeoreosseo
Once trust is broken it is hard to fix,신뢰가 깨지면 다시 세우기 힘들어,silloega kkaejimyeon dasi seugi himdeulo
I have trust issues,난 사람을 잘 못 믿어,nan sarameul jal mot mideo
You earned my trust,너를 믿게 됐어,neoreul mitge dwaesseo
They leaked my secret,내 비밀을 퍼뜨렸어,nae bimireul peotteuryeosseo
I feel so betrayed,배신당한 기분이야,baesindanghan gibuniya
I should not have trusted them,걔를 믿지 말았어야 했어,gyaereul mitji marasseoya haesseo
A true friend keeps secrets,진짜 친구는 비밀을 지켜,jinjja chinguneun bimireul jikyeo
I will be honest with you,솔직하게 말할게,soljikage malhalge
Honesty is the best policy,정직이 최선이야,jeongjigi choeseonia
I have nothing to hide,숨길 거 없어,sumgil geo eopseo
They saw right through me,걔가 날 꿰뚫어 봤어,gyaega nal kkwettulheo bwasseo
I caught them in a lie,거짓말하는 걸 잡았어,geojitmalhaneun geol jabasseo
Truth hurts but lies hurt more,진실은 아프지만 거짓말이 더 아파,jinsireun apeujiman geojitmari deo apa
I cannot lie to you,너한테 거짓말 못 해,neohante geojitmal mot hae
Be honest with me,솔직히 말해,soljiki malhae
You are hiding something,뭔가 숨기고 있지?,mwonga sumgigo itji?
I have no reason to lie,거짓말할 이유가 없어,geojitmalhal iyuga eopseo
I appreciate your honesty,솔직해 줘서 고마워,soljikae jwoseo gomawo
This stays between us,이건 우리 둘만의 비밀이야,igeon uri dulmanui bimiriya
My lips are sealed,입 다물고 있을게,ip damulgo isseulge
I cannot keep this inside anymore,더는 속에 담아둘 수 없어,deoneun soge damaadul su eopseo
Keeping secrets is stressful,비밀 지키는 게 스트레스야,bimil jikineun ge seuteureseuya
I will protect your privacy,네 사생활을 지켜줄게,ne sasaenghwareul jikyeojulge
Only share what you are comfortable with,편한 만큼만 말해,pyeonhan mankeumman malhae
I would never spread your business,네 일을 남한테 말 안 해,ne ireul namhante mal an hae
Vulnerability takes courage,솔직해지려면 용기가 필요해,soljikhaejimyeon yonggiga piryohae
I value our trust,우리 사이 신뢰를 소중히 여겨,uri sai silloereul sojunghi yeogyeo
Some things are better left unsaid,말 안 하는 게 나은 것도 있어,mal an haneun ge naeun geotdo isseo
Thank you for trusting me,믿어줘서 고마워,mideojwoseo gomawo
You proved you are trustworthy,네가 믿을 만한 사람이란 걸 증명했어,nega mideul manhan saramiran geol jeungmyeonghaesseo
I feel safe talking to you,너한테 말하면 안전한 느낌이야,neohante malmyeon anjeonhan neukkimiya
Trust is earned not given,신뢰는 얻는 거야,silloeneun eomneun geoya
Your words mean a lot to me,네 말이 큰 의미야,ne mari keun uimiya
