english_text,korean_text,romanization
We don't wanna be alone,혼자이고 싶지 않아,honjago sipji ana
Very nice to meet you,만나서 아주 좋아,mannaseo aju joa
Seventeen carats shining,세븐틴 캐럿이 빛나,sebeutin kaerotsi binna
Adore you endlessly,끝없이 너를 좋아해,kkeudeopsi neoreul joahae
Left and right of my heart,내 심장의 왼쪽 오른쪽,nae simjangui oenjjok oreunjjok
Pretty you are so pretty,예쁘다 정말 예쁘다,yeppeuda jeongmal yeppeuda
Oh my stars and sky,세상에 별과 하늘이여,sesange byeolgwa haneuliyeo
Don't wanna cry anymore,울고 싶지 않아,ulgo sipji ana
Home is where you are,네가 있는 곳이 집,nega inneun gosi jip
Thanks for being you,너여서 고마워,neoyeoseo gomawo
Clap your hands together,손뼉을 쳐,sonppyeogeul chyeo
Boom boom goes my heart,심장이 쿵쿵 울려,simjangi kungkung ullyeo
Good to me always,항상 나에게 잘해줘,hangsang naege jalhaejwo
Together forever as one,하나로 영원히 함께,hanaro yeongwonhi hamkke
Rock with me tonight,오늘 밤 나와 흔들려,oneul bam nawa heundeullyeo
Falling flower petals,꽃잎이 떨어져,kkonnip-i tteoreojyeo
Fear is just a feeling,두려움은 감정일 뿐,duryeoumeun gamjeongil ppun
Our dawn is hotter than day,우리 새벽이 낮보다 뜨거워,uri saebyeogi natboda tteugeowo
Snap and the world changes,찰칵 세상이 바뀌어,chalkkak sesangi bakkwieo
Highlight of my life,내 인생의 하이라이트,nae insaengui hairaiteu
Anyone can be a hero,누구나 영웅이 될 수 있어,nuguna yeongungi doel su isseo
Getting closer to you,너에게 점점 가까워져,neoege jeomjeom gakkawojyeo
Light a flame inside,안에 불꽃을 피워,ane bulkkoccheul piwo
March forward together,함께 앞으로 나아가,hamkke apeuro naaga
Pinwheel spinning in the wind,바람개비가 바람에 돌아,baramgaebiga barame dora
Simple but beautiful,단순하지만 아름다워,dansunhajiman areumdawo
Still lonely without you,여전히 네가 없으면 외로워,yeojeonhi nega eopseumyeon oerowo
We make each other shine,서로를 빛나게 해,seororeul binnage hae
Diamond in the rough,원석 속 다이아몬드,wonseok sok daiamondeu
Heaven sent you to me,하늘이 널 보내줬어,haneuri neol bonaejwosseo
Smile flower blooming,미소꽃이 피어,misokkkoci pieo
Second life with you,너와의 두 번째 인생,neowaeui du beonjjae insaeng
World domination,세상을 정복해,sesangeul jeongbokhae
Power of love,사랑의 힘,sarangui him
Check in to my heart,내 마음에 체크인,nae maeume chekein
All my love for you,내 모든 사랑을 너에게,nae modeun sarangeul neoege
Fast pace of our days,빠른 우리의 하루,ppareun uriui haru
Healing through music,음악으로 치유해,eumageuro chiyuhae
Super powers activated,초능력이 발동됐어,choneungnyeogi baldongdwaesseo
Ready to love again,다시 사랑할 준비 됐어,dasi saranghal junbi dwaesseo
Hug me tight,꽉 안아줘,kkwak anajwo
Run to you,너에게 달려가,neoege dallyeoga
My my heart beats fast,심장이 빠르게 뛰어,simjangi ppareuge ttwieo
Wave goodbye to the past,과거에 손 흔들어,gwageoe son heundeureo
Campfire under the stars,별 아래 캠프파이어,byeol arae kaempeupaleo
Kidult living young,어른이 된 아이,eoreuni doen ai
Dream comes alive,꿈이 살아나,kkumi sarana
Just do what feels right,느끼는 대로 해,neukkineun daero hae
Sun goes down but we rise,해가 져도 우린 일어나,haega jyeodo urin ireona
Moonwalker of the night,밤의 문워커,bamui munwokeo
Game of love and war,사랑과 전쟁의 게임,saranggwa jeonjaengui geim
Shadow follows the light,그림자는 빛을 따라가,geurimjaneun bicheul ttaraga
Voices in harmony,화음 속 목소리,haeum sok moksori
Compass pointing to you,나침반이 널 가리켜,nachimbani neol garikyeo
Treasure every moment,매 순간을 소중히,mae sunganeul sojunghi
World of our own,우리만의 세상,urimanui sesang
Lean on me,나에게 기대,naege gidae
Moonlight serenade,달빛 세레나데,dalbit serrenade
Together we're complete,함께여야 완전해,hamkkeyeoya wanjeonhae
Pledge of love,사랑의 서약,sarangui seoyak
