english_text,korean_text,romanization
I'm the queen of this place,여기 여왕은 나야,yeogi yeowangeun naya
Tears can be a weapon,눈물도 무기가 될 수 있어,nunmuldo mugiga doel su isseo
Don't underestimate me,나를 만만하게 보지 마,nareul manmanhage boji ma
I married into a chaebol family,재벌 집안으로 시집갔어,jaebeol jibaneuro sijipgasseo
This marriage is a business deal,이 결혼은 거래야,i gyeolhoneun georaeya
I'll get my revenge,복수할 거야,bokssuhal geoya
You can't buy love with money,돈으로 사랑은 못 사,doneuro sarangeun mot sa
I've been patient enough,충분히 참았어,chungbunhi chammasseo
Do you even have feelings?,감정이 있기는 한 거야?,gamjeongi itgineun han geoya
I'll smile through the pain,아파도 웃을 거야,apado useul geoya
This is my family,이게 내 가족이야,ige nae gajogiya
I never loved you,널 사랑한 적 없어,neol saranghan jeok eopseo
Everything was a lie,다 거짓말이었어,da geojinmarieosseo
I want a divorce,이혼하고 싶어,ihonhago sipeo
You don't deserve these tears,이 눈물이 아깝다,i nunmuri akkabda
Power isn't everything,권력이 다가 아니야,gwollyeogi daga aniya
I know your weakness,네 약점을 알아,ne yakjjeomeul ara
Watch your back,뒤를 조심해,dwireul josimhae
I'll take everything from you,다 빼앗을 거야,da ppaeaseul geoya
Love makes you vulnerable,사랑하면 약해져,saranghamyeon yakhaejyeo
Stop pretending,가식 좀 그만해,gasik jom geumanhae
I trusted you,너를 믿었는데,neoreul mideonnneunde
This world is cruel,세상은 잔인해,sesangeun janinhe
Money talks in this world,돈이면 다 되는 세상이야,donimyeon da doeneun sesangiya
I built all of this,이걸 다 내가 만들었어,igeol da naega mandeurosseo
You betrayed me,날 배신했어,nal baesinhasseo
I have nothing left,남은 게 아무것도 없어,nameun ge amugeotdo eopseo
Don't test my patience,인내심을 시험하지 마,innaesimeul siheomhaji ma
A queen never cries in public,여왕은 사람들 앞에서 안 울어,yeowangeun saramdeul apeseo an ureo
I'll show you who I am,내가 누군지 보여줄게,naega nugunji boyeojulge
Love hurts more than hate,사랑이 미움보다 더 아파,sarangi miumbo da deo apa
This diamond has no flaws,이 다이아몬드엔 흠이 없어,i daiamonduen heumi eopseo
I choose myself,나 자신을 선택할 거야,na jasineul seontaekhal geoya
Blood is thicker than water,피는 물보다 진해,pineun mulboda jinhae
I'm not afraid anymore,이제 더 이상 무섭지 않아,ije deo isang museopji ana
Behind every smile is a scar,미소 뒤에는 상처가 있어,miso dwieneun sangcheoga isseo
You'll regret this,후회하게 될 거야,huhoehage doel geoya
I gave you everything,너한테 다 줬잖아,neohante da jwotjana
Happiness is not for sale,행복은 살 수 없어,haengbogeun sal su eopseo
This crown is heavy,이 왕관은 무거워,i wanggwaneun mugeowo
I pretended not to know,모르는 척했어,moreuneun cheokhasseo
A real queen rises again,진짜 여왕은 다시 일어나,jinjja yeowangeun dasi ireona
You crossed the line,선을 넘었어,seoneul neomeosseo
My tears are not for you,내 눈물은 네 것이 아니야,nae nunmureun ne geosi aniya
The truth always comes out,진실은 언젠가 밝혀져,jinsireun eonjenga balkhyeojyeo
I'll protect my family,내 가족을 지킬 거야,nae gajogeul jikil geoya
Love is complicated,사랑은 복잡해,sarangeun bokjaphae
I need time to think,생각할 시간이 필요해,saenggakhal sigani piryohae
Nothing is free in this world,세상에 공짜는 없어,sesange gongjjaneun eopseo
Smile even when it hurts,아파도 미소 지어,apado miso jieo
I've made my decision,결심했어,gyeolsimhasseo
Only the strong survive,강한 자만 살아남아,ganghan jaman saranama
Don't show weakness,약한 모습 보이지 마,yakhan moseup boiji ma
I loved you in my own way,나름대로 사랑했어,nareundaero saranghaesseo
This isn't the end,이게 끝이 아니야,ige kkeuchi aniya
I've grown stronger,더 강해졌어,deo ganghaejyeosseo
Pain made me who I am,아픔이 나를 만들었어,apeumi nareul mandeurosseo
I have nothing to lose,잃을 게 없어,ireul ge eopseo
The queen has returned,여왕이 돌아왔다,yeowangi dorawatda
Love is a battlefield,사랑은 전쟁이야,sarangeun jeonjaengiyaSome tears are worth shedding
