english_text,korean_text,romanization
Gas station,주유소,juyuso
Fuel,연료,yeollyo
Gasoline,휘발유,hwibalyu
Diesel,경유,gyeongyu
LPG,엘피지,elppiji
Premium gasoline,고급 휘발유,gogeup hwibalyu
Regular gasoline,일반 휘발유,ilban hwibalyu
Fill it up please,가득 넣어주세요,gadeuk neoeojuseyo
20000 won worth please,2만 원어치 넣어주세요,iman wonochi neoeojuseyo
30 liters please,30리터 넣어주세요,samsip riteo neoeojuseyo
Self service,셀프 주유,selpeu juyu
Full service,풀서비스 주유,pulseobiseu juyu
Fuel pump,주유기,juyugi
Nozzle,주유 노즐,juyu nojeul
Fuel cap,주유구 뚜껑,juyugu ttukkeong
Open the fuel cap,주유구를 열어주세요,juyugureul yereojuseyo
Which side is the fuel cap?,주유구가 어느 쪽이에요?,juyuguga eoneu jjogieyo
Gas price,기름값,gireumgap
Gas prices went up,기름값이 올랐어요,gireumgabi ollasseoyo
Gas prices went down,기름값이 내렸어요,gireumgabi naeryeosseoyo
The tank is full,기름이 가득 찼어요,gireumi gadeuk chasseoyo
The tank is almost empty,기름이 거의 없어요,gireumi geoui eopseoyo
Fuel warning light,연료 경고등,yeollyo gyeonggodeung
I need to get gas,기름을 넣어야 해요,gireumeul neoeoya haeyo
Where is the nearest gas station?,가장 가까운 주유소가 어디예요?,gajang gakkaun juyusoga eodiyeyo
Pay at the counter,카운터에서 결제하세요,kaunteoeseo gyeoljehaseyo
Pay with card,카드로 결제하다,kadeuro gyeoljehada
Pay with cash,현금으로 결제하다,hyeongeumeuro gyeoljehada
Receipt,영수증,yeongsujeung
Can I get a receipt?,영수증 주세요,yeongsujeung juseyo
Car wash,세차,secha
Automatic car wash,자동 세차,jadong secha
Hand wash,손 세차,son secha
Wax,왁스,wakseu
Do you want a car wash?,세차도 하실래요?,sechado hasillaeyo
Air pump,공기 주입기,gonggi juipgi
Tire pressure,타이어 공기압,taieo gonggiap
Check the tire pressure,타이어 공기압을 확인하세요,taieo gonggiapeul hwaginhaseyo
Windshield washer fluid,워셔액,wosyeoaek
Engine oil,엔진 오일,enjin oil
Coolant,냉각수,naenggaksu
Convenience store,편의점,pyeonuijeom
Restroom,화장실,hwajangsil
Where is the restroom?,화장실 어디예요?,hwajangsil eodiyeyo
How much per liter?,리터당 얼마예요?,riteodang eolmayeyo
Electric vehicle charging,전기차 충전,jeongicha chungjeon
Charging station,충전소,chungjeonco
How long does charging take?,충전 얼마나 걸려요?,chungjeon eolmana geollyeoyo
Fast charging,급속 충전,geuksok chungjeon
Regular charging,완속 충전,wansok chungjeon
Hydrogen fuel station,수소 충전소,suso chungjeonco
Fuel efficiency,연비,yeonbi
My car gets good mileage,제 차 연비가 좋아요,je cha yeonbiga joayo
Fuel economy,연료 절약,yeollyo jeolyak
Drive efficiently to save fuel,연료 절약을 위해 효율적으로 운전하세요,yeollyo jeolyageul wihae hyoyuljeogeuro unjeonhaseyo
This gas station is cheap,이 주유소가 저렴해요,i juyusoga jeoryeomhaeyo
Compare gas prices,기름값을 비교하세요,gireumgabeul bigyohaseyo
I always come to this gas station,항상 이 주유소에 와요,hangsang i juyusoe wayo
The fuel gauge is on E,연료계가 E에 있어요,yeonlyogyega ie isseoyo
Stop at the next gas station,다음 주유소에서 세워주세요,daeum juyusoeseo sewojuseyo
Do not smoke at the gas station,주유소에서 담배 피우지 마세요,juyusoeseo dambae piuji maseyo
