english_text,korean_text,romanization
Karaoke,노래방,noraebang
Singing room,노래방,noraebang
Coin noraebang,코인 노래방,koin noraebang
Tambourine,탬버린,taemborin
Remote control,리모컨,rimoken
Song number,곡번호,gokbeonho
Search by title,제목 검색,jemok geomsaek
Search by singer,가수 검색,gasu geomsaek
New song,신곡,singok
Popular song,인기곡,inkigok
Eighties song,80년대 노래,palsinnyeondae norae
Nineties song,90년대 노래,gusinnyeondae norae
2000s song,2000년대 노래,icheonyeondae norae
Korean song,한국 노래,hanguk norae
English song,영어 노래,yeongeo norae
Japanese song,일본 노래,ilbon norae
Duet song,듀엣곡,dyuetgok
Group song,단체곡,danchegok
Solo song,솔로곡,sollogok
Ballad,발라드,balladeu
Rock song,록 노래,rok norae
Dance song,댄스곡,daenseugok
Trot song,트로트 노래,teuroteu norae
Rap song,랩 노래,raep norae
OST,오에스티,oeseutee
Anime song,애니메이션 노래,aenimeisyeon norae
Score,점수,jeomsu
Perfect score,100점,baekjeom
High score,최고 점수,choego jeomsu
Pitch,음정,eumjeong
Rhythm,박자,bakja
Off-key,음이탈,eumital
In tune,음정이 맞는,eumjeongi manneun
Volume,음량,eumnyang
Microphone,마이크,maikeu
Echo effect,에코 효과,eko hyogwa
Key change,키 조절,ki jojeol
Higher key,키 올리기,ki olligi
Lower key,키 내리기,ki naerigi
Intro skip,전주 스킵,jeonju seukip
Reservation,예약,yeyak
Time extension,시간 연장,sigan yeonjang
One hour,한 시간,han sigan
Two hours,두 시간,du sigan
Room size,방 크기,bang keugi
Small room,소형 룸,sohyeong rum
Large room,대형 룸,daehyeong rum
Snack,간식,gansik
Drink,음료,eumnyo
Beer,맥주,maekju
Let's go to noraebang,노래방 가자,noraebang gaja
What song should I sing,무슨 노래 부를까,museun norae bureulkka
Sing one more,한 곡 더 불러,han gok deo bulleo
You sing so well,노래 잘한다,norae jalhanda
My go-to song,나의 애창곡,naui aechagnggok
Eighteen song,18번,sippalbon
I love this song,이 노래 좋아,i norae joa
Let's do a duet,듀엣 하자,dyuet haja
You pick the next song,다음 곡 골라,daeum gok golla
Time's almost up,시간 거의 다 됐어,sigan geoui da dwaesseo
