english_text,korean_text,romanization
Where is the convenience store,편의점이 어디예요,pyeonuijeomi eodiyeyo
Is there a convenience store nearby,근처에 편의점 있어요,geuncheoe pyeonuijeom isseoyo
I need to go to the convenience store,편의점 좀 가야 해요,pyeonuijeom jom gaya haeyo
Can I heat this up,이거 데워주세요,igeo dewojuseyo
Can I use the microwave,전자레인지 써도 돼요,jeonjareinji sseodo dwaeyo
Hot water please,뜨거운 물 주세요,tteugeoun mul juseyo
Where are the chopsticks,젓가락 어디 있어요,jeotgarak eodi isseoyo
Can I have a plastic bag,봉투 주세요,bongtu juseyo
I'll eat here,여기서 먹을게요,yeogiseo meogeulgeyo
I'll take it to go,가져갈게요,gajyeogalgeyo
One triangle kimbap please,삼각김밥 하나 주세요,samgakgimbap hana juseyo
Cup noodles please,컵라면 하나 주세요,keomramyeon hana juseyo
Do you have lunch boxes,도시락 있어요,dosirak isseoyo
I'd like a drink,음료수 하나 주세요,eumryosu hana juseyo
Where is the water,물 어디 있어요,mul eodi isseoyo
Where is the snack section,과자 코너 어디예요,gwaja koneo eodiyeyo
Do you sell batteries,건전지 팔아요,geonjeonji parayo
Do you have an umbrella,우산 있어요,usan isseoyo
Where are the phone chargers,충전기 어디 있어요,chungjeongi eodi isseoyo
I need tissue,티슈 필요해요,tisyu piryohaeyo
Do you have medicine,약 팔아요,yak parayo
I need band-aids,반창고 주세요,banchanggo juseyo
Cigarettes please,담배 주세요,dambae juseyo
Can I pay by card,카드 돼요,kadeu dwaeyo
Cash only,현금만 돼요,hyeongeumman dwaeyo
Can I use this coupon,이 쿠폰 쓸 수 있어요,i kupon sseul su isseoyo
I'll use my points,포인트 사용할게요,pointeu sayonghalgeyo
One plus one deal,원플러스원,wonpeulreoseu won
Two plus one deal,투플러스원,tupeulreoseu won
Buy one get one free,하나 사면 하나 더,hana samyeon hana deo
This is on sale,이거 할인 중이에요,igeo harin jungieyo
Do you have a bigger size,더 큰 거 있어요,deo keun geo isseoyo
Is this expired,이거 유통기한 지났어요,igeo yutongihan jinasseoyo
The expiration date is today,유통기한이 오늘까지예요,yutonggihani oneulkkajiyeyo
Can I get a receipt,영수증 주세요,yeongsujeung juseyo
I don't need a receipt,영수증 괜찮아요,yeongsujeung gwaenchannayo
Where is the ATM,ATM 어디 있어요,eitiemm eodi isseoyo
Can I withdraw cash,현금 인출할 수 있어요,hyeongeum inchulhal su isseoyo
Can I charge my transport card,교통카드 충전돼요,gyotongkadeu chungjeondwaeyo
Top up ten thousand won,만 원 충전해주세요,man won chungjeonhaejuseyo
Do you have ice,얼음 있어요,eoreum isseoyo
Ice coffee please,아이스 커피 주세요,aiseu keopi juseyo
Hot coffee please,따뜻한 커피 주세요,ttatteutan keopi juseyo
Where is the restroom,화장실 어디예요,hwajangsi eodiyeyo
Is there a restroom,화장실 있어요,hwajangsi isseoyo
Open 24 hours,24시간 영업,isipsigan yeongop
What time do you close,몇 시에 닫아요,myeot sie dadayo
Can I get this delivered,배달 돼요,baedal dwaeyo
Convenience store food is good,편의점 음식 맛있어요,pyeonuijeom eumsik masisseoyo
Convenience store ramen,편의점 라면,pyeonuijeom ramyeon
Instant coffee,인스턴트 커피,inseuteonteu keopi
Frozen food section,냉동식품 코너,naengdongsikpum koneo
Ready to eat meals,간편식,ganpyeonsik
Late night snack run,야식 사러 편의점 가자,yasik sareo pyeonuijeom gaja
The convenience store is always there,편의점은 항상 열려있어,pyeonuijeomeun hangsang yeollyeoisseo
Midnight snack,야식,yasik
Self checkout,셀프 계산대,selpeu gyesandae
Need a straw,빨대 주세요,ppaldae juseyo
Can I return this,이거 반품할 수 있어요,igeo banpumhal su isseoyo
Convenience stores are everywhere,편의점이 어디에나 있어요,pyeonuijeomi eodiena isseoyo
