english_text,korean_text,romanization
Do not whistle at night,밤에 휘파람 불지 마,bame hwiparama bulji ma
It attracts ghosts,귀신이 온다고 해,gwisini ondago hae
Do not shake your legs,다리 떨지 마,dari tteolji ma
Shaking legs shakes off your fortune,다리 떨면 복이 나간대,dari tteolmyeon bogi nagandae
Do not write names in red,이름을 빨간색으로 쓰지 마,ireumeul ppalgansaegeuro sseuji ma
Red ink means death,빨간색은 죽음을 뜻한대,ppalgansaegeun jugumeul tteuthhandae
The number four means death,숫자 4는 죽음을 의미해,sutja saneun jugumeul uimihae
Many buildings skip the fourth floor,많은 건물에 4층이 없어,maneun geonmure sacheungi eopseo
Do not cut nails at night,밤에 손톱 깎지 마,bame sontop kkakji ma
Cutting nails at night brings bad luck,밤에 손톱 깎으면 재수 없대,bame sontop kkakkeumyeon jaesu eopdae
Do not give shoes as a gift,신발을 선물하면 안 돼,sinbareul seonmulhamyeon an dwae
The person will walk away from you,그 사람이 떠난다고 해,geu sarami tteonandago hae
Dreaming of pigs means money,돼지 꿈을 꾸면 돈이 들어온대,dwaeji kkumeul kkumyeon doni deureooondae
Dreaming of teeth falling out is bad,이빨 빠지는 꿈은 안 좋아,ippal ppajineun kkumeun an joa
If your ear itches someone is talking about you,귀가 가려우면 누가 내 얘기 하는 거래,gwiga garyeoumyeon nuga nae yaegi haneun georae
If you see a magpie good news is coming,까치가 울면 반가운 손님이 온대,kkachiga ulmyeon bangaun sonnimbyi ondae
Crows bring bad news,까마귀는 불길한 징조래,kkamagwineun bulgilhan jingjore
Do not step on cracks,금 밟으면 안 돼,geum balbeumyeon an dwae
Fan death is a Korean belief,한국에는 선풍기 사망설이 있어,hangugeneun seonpunggi samangseori isseo
Do not sleep with the fan on all night,선풍기 켜고 자면 안 된다고 해,seonpunggi kyeogo jamyeon an doendago hae
Eating seaweed soup before an exam is bad luck,시험 전에 미역국 먹으면 재수 없어,siheom jeone miyeokguk meogeumyeon jaesu eopseo
Because seaweed is slippery meaning you will slip and fail,미역국은 미끄러지는 거라서 떨어진대,miyeokgugeun mikkureojineun georaseo tteoreojindae
