english_text,korean_text,romanization
She is tall,그녀는 키가 커,geunyeoneun kiga keo
He is short,그는 키가 작아,geuneun kiga jaga
She has long hair,그녀는 머리가 길어,geunyeoneun meoriga gireo
He has short hair,그는 머리가 짧아,geuneun meoriga jjalba
She is slim,그녀는 날씬해,geunyeoneun nassinhe
He is muscular,그는 근육질이야,geuneun geunyukjiriya
She has big eyes,그녀는 눈이 커,geunyeoneun nuni keo
He has a round face,그는 얼굴이 둥글어,geuneun eolguri dungglleo
She looks young for her age,그녀는 나이에 비해 어려 보여,geunyeoneun naie bihae eoryeo boyeo
He looks mature,그는 성숙해 보여,geuneun seongsukae boyeo
She is really pretty,그녀는 정말 예뻐,geunyeoneun jeongmal yeppeo
He is handsome,그는 잘생겼어,geuneun jalsaenggyeosseo
She has a warm smile,그녀는 미소가 따뜻해,geunyeoneun misoga ttatteuthae
He has a deep voice,그는 목소리가 깊어,geuneun moksoriga gipeo
She is very kind,그녀는 아주 친절해,geunyeoneun aju chinjeolhae
He is honest,그는 솔직해,geuneun soljikhae
She is smart,그녀는 똑똑해,geunyeoneun ttokttokhae
He is funny,그는 유머가 있어,geuneun yumeoga isseo
She is hardworking,그녀는 부지런해,geunyeoneun bujireonhae
He is lazy,그는 게을러,geuneun geeuleo
She is outgoing,그녀는 외향적이야,geunyeoneun oehyangjeogiya
He is introverted,그는 내성적이야,geuneun naeseongjeogiya
She has a good personality,그녀는 성격이 좋아,geunyeoneun seonggyeogi joa
He has a bad temper,그는 화를 잘 내,geuneun hwareul jal nae
She is generous,그녀는 너그러워,geunyeoneun neogeureowo
He is stingy,그는 인색해,geuneun insaekhae
She is patient,그녀는 인내심이 강해,geunyeoneun innaesimi ganghae
He is impatient,그는 성격이 급해,geuneun seonggyeogi geupae
She is creative,그녀는 창의적이야,geunyeoneun changeui jeogia
He is logical,그는 논리적이야,geuneun nollijeogia
She is confident,그녀는 자신감이 넘쳐,geunyeoneun jasingami neomchyeo
He is shy,그는 수줍어,geuneun sujubeo
She is talkative,그녀는 수다스러워,geunyeoneun sudaseureuwo
He is quiet,그는 과묵해,geuneun gwamukhae
She is caring,그녀는 다정해,geunyeoneun dajeonghae
He is distant,그는 쌀쌀맞아,geuneun ssalssalmaja
She is cheerful,그녀는 쾌활해,geunyeoneun kwaehwalhae
He is serious,그는 진지해,geuneun jinjihae
She wears glasses,그녀는 안경을 써,geunyeoneun angyeongeul sseo
He has a beard,그는 수염이 있어,geuneun suyeomi isseo
She has curly hair,그녀는 곱슬머리야,geunyeoneun gopseulmereoya
He has straight hair,그는 생머리야,geuneun saengmereoya
She dyed her hair brown,그녀는 머리를 갈색으로 염색했어,geunyeoneun meorireul galsaegeuro yeomsaekaesseo
He is well-built,그는 체격이 좋아,geuneun chegyeogi joa
She has a small nose,그녀는 코가 작아,geunyeoneun koga jaga
He has thick eyebrows,그는 눈썹이 짙어,geuneun nunsseopi jiteo
She looks like her mother,그녀는 엄마를 닮았어,geunyeoneun eommareul dalmasseo
He takes after his father,그는 아버지를 닮았어,geuneun abeojireul dalmasseo
She is the spitting image of her sister,그녀는 언니와 똑같이 생겼어,geunyeoneun eonniwa ttokgachi saenggyeosseo
He aged well,그는 나이를 잘 먹었어,geuneun naireul jal meogeosseo
She is elegant,그녀는 우아해,geunyeoneun uahae
He is charming,그는 매력적이야,geuneun maeryeokjeogia
She has a strong character,그녀는 성격이 강해,geunyeoneun seonggyeogi ganghae
He is easygoing,그는 편한 성격이야,geuneun pyeonhan seonggyeogiya
She is reliable,그녀는 믿음직해,geunyeoneun mideumjikhae
He is unpredictable,그는 예측이 안 돼,geuneun yecheuki an dwae
She is fashionable,그녀는 옷을 잘 입어,geunyeoneun oseul jal ibeo
He looks tough outside but is soft inside,그는 겉은 강하지만 속은 부드러워,geuneun geoteun ganghajiman sogeun budeureuwo
She has a unique style,그녀는 독특한 스타일이야,geunyeoneun dokteukan seutairiya
Everyone likes her personality,모두가 그녀의 성격을 좋아해,moduga geunyeoui seonggyeogeul joahae
