english_text,korean_text,romanization
Calligraphy,서예,seoye
Brush,붓,but
Ink,먹,meok
Ink stone,벼루,byeoru
Rice paper,화선지,hwaseonji
Four treasures of the study,문방사우,munbangsau
Brush stroke,붓질,butjil
Character,글자,geulja
Chinese character,한자,hanja
Korean script,한글,hangeul
Stroke order,획순,hoeksun
Horizontal stroke,가로획,garohek
Vertical stroke,세로획,serohek
Dot stroke,점,jeom
Hook stroke,갈고리,galgori
Cursive style,초서체,choseoche
Regular script,해서체,haesoche
Semi-cursive script,행서체,haengseoiche
Seal script,전서체,jeonseoiche
Brush tip,붓끝,butkkheut
Thick stroke,굵은 획,gulgeun hoek
Thin stroke,가는 획,ganeun hoek
Pressure,필압,pirap
Speed of writing,속도,sokdo
Rhythm,리듬,rideum
Hold the brush upright,붓을 세워서 잡으세요,buseul sewoseo jabeuseyo
Dip the brush in ink,붓에 먹을 찍으세요,buse meogeul jjigeuseyo
Write slowly,천천히 쓰세요,cheoncheonhi sseuseyo
Practice is important,연습이 중요해요,yeonseubi jungyohaeyo
Beautiful handwriting,아름다운 글씨,areumdaun geulssi
The balance is important,균형이 중요해요,gyunhyeongi jungyohaeyo
White space,여백,yeobaek
Composition,구성,guseong
Seal stamp,도장,dojang
Red ink paste,인주,inju
Mounting,표구,pyogu
Scroll,족자,jokja
Frame,액자,aekja
Calligraphy exhibition,서예 전시회,seoye jeonsihe
Calligraphy master,서예가,soyega
Calligraphy class,서예 수업,seoye sueop
Beginner level,초급,chogeup
Intermediate level,중급,junggeup
Advanced level,고급,gogeup
I want to learn calligraphy,서예를 배우고 싶어요,seoyereul baeugo sipeoyo
This character is difficult,이 글자가 어려워요,i geuljaga eoryeowoyo
Your calligraphy is beautiful,서예가 아름다워요,seoyega areumdawoyo
Focus your mind,마음을 집중하세요,maeumeul jipjunghaseyo
Breathe and write,숨을 쉬면서 쓰세요,sumeul swimyeonseo sseuseyo
Let the ink dry,먹이 마를 때까지 기다리세요,meogi mareul ttaekkaji gidariseyo
Calligraphy is meditative,서예는 명상과 같아요,seoyeneun myeongsanggwa gatayo
One stroke at a time,한 획 한 획씩,han hoek han hoeksik
The ink is too thick,먹이 너무 진해요,meogi neomu jinhaeyo
The ink is too light,먹이 너무 옅어요,meogi neomu yeoteoyo
Grind the ink on the stone,벼루에 먹을 갈아주세요,byeoru-e meogeul garajuseyo
Traditional art form,전통 예술,jeontong yesul
Patience is key,인내가 중요해요,innaega jungyohaeyo
I finished my first piece,첫 작품을 완성했어요,cheot jakpumeul wanseonghaesseoyo
Let me show you,제가 보여드릴게요,jega boyeodeurilgeyo
Calligraphy as a hobby,취미로 서예를 해요,chwimiro seoyereul haeyo
Practice every day,매일 연습하세요,maeil yeonseupaseyo
