english_text,korean_text,romanization
Variety show,예능,yenung
Entertainment program,오락 프로그램,orak peurogeuraem
MC (host),엠씨,emssi
Guest,게스트,geseuteu
Panel member,패널,paeneol
Comedian,개그맨,gaegeumaen
Celebrity,연예인,yeonyein
That is so funny,진짜 웃겨요,jinjja utgyeoyo
I cannot stop laughing,웃음이 안 멈춰요,useumi an meomchweoyo
Hilarious,배꼽 빠지게 웃겨요,baekop ppajige utgyeoyo
Punchline,펀치라인,peonchilain
Ad-lib,애드리브,aedeulibeu
Reaction,리액션,riaeksyeon
Overreaction,오버 리액션,obeo riaeksyeon
Slapstick comedy,몸개그,momgaegeu
Wordplay,말장난,maljangnan
Running gag,러닝개그,reoning gaegeu
Hidden camera prank,몰래 카메라,mollae kamera
Mission,미션,misyeon
Challenge,챌린지,chaellinji
Team game,팀 게임,tim geim
Penalty,벌칙,beolchik
Winner,우승자,useungja
Loser,탈락자,talrakja
Elimination,탈락,tallak
Twist ending,반전,banjeon
Plot twist,반전이 있어요,banjeoni isseoyo
Behind the scenes,비하인드,bihaideu
Bloopers,NG 장면,eneuji jangmyeon
Subtitle effect,자막 효과,jamak hyogwa
Sound effect,효과음,hyogwaeum
This episode is the best,이번 회가 최고예요,ibeon hoega choegoyeyo
Who is your favorite?,누가 제일 좋아요?,nuga jeil joayo
I watch it every week,매주 봐요,maeju bwayo
It is on air now,지금 방송 중이에요,jigeum bangsong jungieyo
Rerun,재방송,jaebangsong
Live broadcast,생방송,saengbangsong
Rating,시청률,sicheongnyul
Trending topic,실시간 검색어,silsigan geomsogeo
Comment section,댓글,daetgeul
Best comment,베스트 댓글,beseuteu daetgeul
Clip went viral,영상이 대박 났어요,yeongsangi daebak nasseoyo
So entertaining,너무 재미있어요,neomu jaemiisseoyo
I binge-watched it,몰아서 봤어요,moraseo bwasseoyo
Spoiler alert,스포 주의,seupo juui
No spoilers please,스포하지 마세요,seupohaji maseyo
Next week's preview,다음 주 예고,daeum ju yego
Special episode,스페셜 에피소드,seupesyeol episodeu
Collaboration episode,콜라보 에피소드,kollabo episodeu
New season,새 시즌,sae sijeun
The chemistry is great,케미가 좋아요,kemiga joayo
Iconic moment,명장면,myeongjangmyeon
Fan favorite,팬들이 좋아하는,paendeuri joahaneun
This show is legendary,이 프로그램 레전드예요,i peurogeuraem rejendeu yeyo
I recommend this show,이 프로그램 추천해요,i peurogeuraem chucheonhaeyo
It always makes me laugh,항상 웃게 만들어요,hangsang utge mandeureoyo
The cast is amazing,출연진이 대단해요,churyeonjini daedanhaeyo
I am a big fan,저 완전 팬이에요,jeo wanjeon paenieeyo
Which show do you watch?,어떤 예능 봐요?,eotteon yeneung bwayo
Variety shows are the best,예능이 최고예요,yeneungi choegoyeyo
It cheers me up,기분이 좋아져요,gibuni joajyeoyo
