english_text,korean_text,romanization
I'd like to open an account,계좌를 개설하고 싶어요,gyejwareul gaeseorhago sipeoyo
I'd like to close my account,계좌를 해지하고 싶어요,gyejwareul haejihago sipeoyo
I'd like to deposit money,입금하고 싶어요,ipgeumhago sipeoyo
I'd like to withdraw money,출금하고 싶어요,chulgeumhago sipeoyo
I'd like to transfer money,송금하고 싶어요,songgeumhago sipeoyo
What is the exchange rate?,환율이 어떻게 돼요?,hwanyuri eotteoke dwaeyo?
I'd like to exchange currency,환전하고 싶어요,hwanjeonhago sipeoyo
I'd like to exchange dollars to won,달러를 원으로 바꾸고 싶어요,dalleoreul woneuro bakkugo sipeoyo
Where is the ATM?,ATM이 어디에 있어요?,ATMi eodie isseoyo?
The ATM ate my card,ATM이 카드를 삼켰어요,ATMi kadeureul samkyeosseoyo
I forgot my PIN number,비밀번호를 잊었어요,bimilbeonhoreul ijeosseoyo
I'd like to change my PIN,비밀번호를 변경하고 싶어요,bimilbeonhoreul byeongyeonghago sipeoyo
I'd like to get a debit card,체크카드를 만들고 싶어요,chekeukadeureul mandeulgo sipeoyo
I'd like to get a credit card,신용카드를 만들고 싶어요,sinyongkadeureul mandeulgo sipeoyo
What is my account balance?,잔액이 얼마예요?,janaeigi eolmayeyo?
I'd like to check my balance,잔액 조회하고 싶어요,janaek johoe-hago sipeoyo
I need to send money overseas,해외 송금을 하고 싶어요,haeoe songgumeul hago sipeoyo
What are the transfer fees?,송금 수수료가 얼마예요?,songgeum susuryoga eolmayeyo?
I'd like to apply for a loan,대출을 신청하고 싶어요,daechureul sincheonghago sipeoyo
What is the interest rate?,이자율이 어떻게 돼요?,ijayuri eotteoke dwaeyo?
I'd like to set up automatic payments,자동이체를 설정하고 싶어요,jadongichemureul seoljeonghago sipeoyo
I'd like to cancel automatic payments,자동이체를 해지하고 싶어요,jadongichemureul haejihago sipeoyo
I need a bank statement,거래 내역서가 필요해요,georae naeyeokseoga piryohaeyo
I'd like to open a savings account,적금 계좌를 만들고 싶어요,jeokgeum gyejwareul mandeulgo sipeoyo
What documents do I need?,어떤 서류가 필요해요?,eotteon seoryuga piryohaeyo?
I need my passport,여권이 필요해요,yeogwoni piryohaeyo
Please take a number,번호표를 뽑으세요,beonhopyoreul ppobeuseyo
What number is being served now?,지금 몇 번이에요?,jigeum myeot beonieyo?
I'd like to wire money,계좌이체를 하고 싶어요,gyejwaichereul hago sipeoyo
How long does the transfer take?,송금이 얼마나 걸려요?,songgeumi eolmana geollyeoyo?
I lost my bankbook,통장을 잃어버렸어요,tongjangeul ireobeoryeosseoyo
I'd like to reissue my bankbook,통장을 재발급하고 싶어요,tongjangeul jaebalgeuphago sipeoyo
I need to update my bankbook,통장 정리를 하고 싶어요,tongjang jeongnireul hago sipeoyo
My card isn't working,카드가 안 돼요,kadeuga an dwaeyo
I'd like to report a lost card,카드 분실 신고를 하고 싶어요,kadeu bunsil singoreul hago sipeoyo
I'd like to increase my withdrawal limit,출금 한도를 늘리고 싶어요,chulgeum handoreul neulligo sipeoyo
Can I use mobile banking?,모바일 뱅킹 쓸 수 있어요?,mobail baenking sseul su isseoyo?
I'd like to register for internet banking,인터넷 뱅킹을 신청하고 싶어요,inteonet baengkingeul sincheonghago sipeoyo
Where do I sign?,어디에 서명해야 해요?,eodie seomyeonghaeya haeyo?
Please sign here,여기에 서명해 주세요,yeogie seomyeonghae juseyo
I need small bills,소액권으로 주세요,soaekgwoneuro juseyo
I need coins,동전으로 바꿔 주세요,dongjeoneuro bakkwo juseyo
I'd like to deposit a check,수표를 입금하고 싶어요,supyoreul ipgeumhago sipeoyo
What are the bank hours?,은행 영업시간이 어떻게 돼요?,eunhaeng yeongeopshigani eotteoke dwaeyo?
Is the bank open on Saturday?,토요일에도 영업해요?,toyoire-do yeongeophaeyo?
I need a certificate of deposit,예금증명서가 필요해요,yegeum-jeungmyeongseoga piryohaeyo
I'd like to set up a fixed deposit,정기예금을 하고 싶어요,jeonggiyegeumeul hago sipeoyo
When does my fixed deposit mature?,정기예금 만기가 언제예요?,jeonggiyegeum mangiga eolmayeyo?
I need a financial consultation,재정 상담을 받고 싶어요,jaejeong sangdameul batgo sipeoyo
Can I get a money order?,우편환을 만들 수 있어요?,upyeonhwaneul mandeul su isseoyo?
I'd like to make a payment,결제하고 싶어요,gyeoljehago sipeoyo
The transaction failed,거래가 실패했어요,georaega silpaehasseoyo
I was charged twice,이중으로 결제됐어요,ijungeuro gyeoljedwaesseoyo
I'd like to dispute a charge,결제 이의를 제기하고 싶어요,gyeolje uiuireul jegihago sipeoyo
My account was hacked,계좌가 해킹당했어요,gyejwaga haekingdanghaesseoyo
I need to freeze my account,계좌를 동결하고 싶어요,gyejwareul donggyeolhago sipeoyo
What is the minimum balance?,최소 잔액이 얼마예요?,choeso janaeigi eolmayeyo?
I'd like to get a bank certificate,은행 증명서를 발급받고 싶어요,eunhaeng jeungmyeongseoreul balgeubbatgo sipeoyo
Please give me a receipt,영수증 주세요,yeongsujeung juseyo
I need to verify my identity,본인 인증을 해야 해요,bonin injeuneul haeya haeyo
