english_text,korean_text,romanization
Photo booth,인생네컷,insaengnekkot
Four-cut photo,네 컷 사진,ne keot sajin
Photo strip,사진 스트립,sajin seuteulip
Photo sticker,스티커 사진,seutikeo sajin
Pose,포즈,pojeu
Smile,웃음,useum
Say cheese,김치,gimchi
Peace sign,브이,bui
Heart shape,하트,hateu
Finger heart,손가락 하트,sonkkarak hateu
Cute pose,귀여운 포즈,gwiyeoun pojeu
Funny pose,웃긴 포즈,utgin pojeu
Cool pose,멋진 포즈,meotjin pojeu
Couple pose,커플 포즈,keopeul pojeu
Group pose,단체 포즈,danche pojeu
Timer,타이머,taimeo
Countdown,카운트다운,kaunteudaun
Flash,플래시,peullaesi
Filter,필터,pilteo
Black and white,흑백,heukbaek
Sepia,세피아,sepia
Color filter,컬러 필터,keolleo pilteo
Sparkle effect,반짝이 효과,banjjagi hyogwa
Frame,프레임,peureim
Border,테두리,teduri
Sticker decoration,스티커 꾸미기,seutikeo kkumigi
Text,글씨,geulssi
Date stamp,날짜 표시,nalja pyosi
Background,배경,baegyeong
White background,흰 배경,huin baegyeong
Color background,컬러 배경,keolleo baegyeong
Pattern background,패턴 배경,paeteon baegyeong
Print,인쇄,insway
Photo paper,인화지,inhwaji
Glossy,광택,gwangtaek
Matte,무광,mugwang
Insert coins,동전 넣기,dongjeon neokeui
Payment,결제,gyeolje
Card payment,카드 결제,kadeu gyeolje
Cash payment,현금 결제,hyeongeum gyeolje
Receipt,영수증,yeongsujeung
Choose a frame,프레임 선택,peureim seontaek
Take a photo,사진 찍기,sajin jjikgi
Retake,다시 찍기,dasi jjikgi
Preview,미리보기,miribogi
Confirm,확인,hwagin
Additional print,추가 인쇄,chuga insway
QR code download,QR코드 다운로드,kyuar kodeu daunrodeu
Phone download,핸드폰 저장,haendeupon jeojang
Share on SNS,SNS 공유,eseuenseu gongyu
Let's take a photo,사진 찍자,sajin jjikja
Ready,준비,junbi
One two three,하나 둘 셋,hana dul set
The photo came out great,사진 잘 나왔다,sajin jal nawatda
Let's take one more,한 장 더 찍자,han jang deo jjikja
I look funny,나 웃기게 나왔다,na utkige nawatda
You look great,너 잘 나왔다,neo jal nawatda
Let's do a silly one,웃긴 거 하자,utgin geo haja
Where should we put this,이거 어디 붙일까,igeo eodi buchilkka
It's a good memory,좋은 추억이다,joeun chuoegida
