english_text,korean_text,romanization
Let's go to the PC bang,PC방 가자,pisibang gaja
How much per hour?,한 시간에 얼마예요?,han sigane eolmayeyo?
I'd like seat number 5,5번 자리로 할게요,obon jariro halgeyo
Can I get a premium seat?,프리미엄 좌석 있어요?,peurimieom jwaseok isseoyo?
The computer is fast,컴퓨터가 빨라요,keompyuteoga ppallayo
The internet is so fast here,인터넷이 엄청 빨라요,inteonesi eomcheong ppallayo
What games do you have?,어떤 게임이 있어요?,eotteon geimi isseoyo?
Let's play League of Legends,롤 하자,rol haja
Let's play Overwatch,오버워치 하자,obeowochi haja
Let's play Valorant,발로란트 하자,balloranteu haja
Let's play Starcraft,스타 하자,seuta haja
Let's play together,같이 하자,gachi haja
Which server are you on?,어떤 서버예요?,eotteon seobeo-yeyo?
What's your username?,아이디가 뭐예요?,aidiga mwoyeyo?
Add me as a friend,친구 추가해 줘,chingu chugahae jwo
I'm logging in now,지금 로그인하고 있어,jigeum rogeuinhago isseo
The queue time is long,대기 시간이 길어,daegi sigani gireo
The game is starting,게임 시작됐어,geim sijakdwaesseo
Follow me,따라와,ttarawa
Cover me,엄호해 줘,eomhohae jwo
I got killed,내가 죽었어,naega jugeosseo
I got a kill,한 명 잡았어,han myeong jabasseo
We won!,이겼다!,igyeotda!
We lost,졌다,jyeotda
GG!,지지!,jiji!
That was a close game,아슬아슬했어,aseulaseulhaesseo
I'm lagging,렉 걸려,rek geollyeo
My ping is high,핑이 높아,pingi nopa
The keyboard feels nice,키보드 감이 좋다,kibodeu gami jota
The mouse is smooth,마우스가 잘 돼,mauseuga jal dwae
Can I change the keyboard?,키보드 교체할 수 있어요?,kibodeu gyochehal su isseoyo?
Can I adjust the chair?,의자 조절할 수 있어요?,uija jojeolhal su isseoyo?
I need headphones,헤드셋 주세요,hedeuset juseyo
Can I order food?,음식 주문할 수 있어요?,eumsik jumunhal su isseoyo?
I'd like ramyeon,라면 하나 주세요,ramyeon hana juseyo
I'd like fried rice,볶음밥 하나 주세요,bokkeumbap hana juseyo
Can I get a drink?,음료수 하나 주세요,eumnyosu hana juseyo
The food here is surprisingly good,여기 음식이 의외로 맛있어,yeogi eumsigi uioero masisseo
How much time do I have left?,남은 시간이 얼마예요?,nameun sigani eolmayeyo?
I'd like to add more time,시간 추가할게요,sigan chugahalgeyo
I've been here for five hours,벌써 5시간째야,beolsseo osiganjjaeya
Time flies here,여기 오면 시간이 순삭이야,yeogi omyeon sigani sunsakiya
I'm going to rank up today,오늘 승급할 거야,oneul seunggeuphal geoya
I dropped a rank,등급이 떨어졌어,deunggeubi tteoreojyeosseo
Let me try one more game,한 판만 더 하자,han panman deo haja
That's what you said three games ago,세 판 전에도 그랬잖아,se pan jeone-do geuraetjana
I need to practice more,연습을 더 해야 해,yeonseubul deo haeya hae
This game is addictive,이 게임 중독성 있어,i geim jungdokseong isseo
My eyes hurt,눈이 아파,nuni apa
I should take a break,쉬어야 할 것 같아,swiieoya hal geot gata
Let's go to the PC bang after school,학교 끝나고 PC방 가자,hakgyo kkeuttnago pisibang gaja
PC bangs are part of Korean culture,PC방은 한국 문화의 일부예요,pisibang-eun hanguk munhwae ilbuyeyo
I come here every weekend,매주 주말에 와요,maeju jumare wayo
I spent my whole day here,하루 종일 여기서 보냈어,haru jongil yeogiseo bonaesseo
I need to go home now,이제 집에 가야 해,ije jibe gaya hae
Let's play again tomorrow,내일 또 하자,naeil tto haja
That was the best game ever,역대급 게임이었어,yeokdaegeup geimieosseo
I'm getting better at this game,이 게임 실력이 늘고 있어,i geim sillyeogi neulgo isseo
Online games are more fun with friends,친구랑 같이 하면 더 재미있어,chingurang gachi hamyeon deo jaemiisseo
Let's sign up for a tournament,대회에 참가하자,daehoe-e chamgahaja
