english_text,korean_text,romanization
What is your dream?,꿈이 뭐야?,kkumi mwoya?
My dream is to become a doctor,내 꿈은 의사가 되는 거야,nae kkumeun uisaga doeneun geoya
I have a big dream,큰 꿈이 있어,keun kkumi isseo
I want to achieve my goals,목표를 이루고 싶어,mokpyoreul irugo sipeo
I set a new goal this year,올해 새 목표를 세웠어,olhae sae mokpyoreul sewosseo
I am working toward my dream,꿈을 향해 나아가고 있어,kkumeul hyanghae naagago isseo
Never give up on your dreams,꿈을 포기하지 마,kkumeul pogihaji ma
My goal is to study abroad,유학 가는 게 목표야,yuhak ganeun ge mokpyoya
Dreams require effort,꿈은 노력이 필요해,kkumeun noryeogi piryohae
I am getting closer to my goal,목표에 가까워지고 있어,mokpyoe gakkawojigo isseo
I dreamed about this since I was young,어릴 때부터 꿈꿨어,eoril ttaebuteo kkumkkwosseo
My goal is to open my own business,내 가게를 여는 게 목표야,nae gagereul yeoneun ge mokpyoya
I want to make a difference,변화를 만들고 싶어,byeonhwareul mandeulgo sipeo
I am chasing my dreams,꿈을 쫓고 있어,kkumeul jjotgo isseo
Success takes time,성공에는 시간이 걸려,seonggongeneun sigani geollyeo
I believe in my dream,내 꿈을 믿어,nae kkumeul mideo
My long-term goal is,장기적 목표는,janggijjeok mokpyoneun
I am planning for the future,미래를 계획하고 있어,miraereul gyehoekago isseo
My short-term goal is,단기적 목표는,dangijjeok mokpyoneun
I want to be the best,최고가 되고 싶어,choegoga doego sipeo
Dreams come with sacrifice,꿈에는 희생이 따라,kkumeneun huisaengi ttara
I will not stop until I make it,될 때까지 멈추지 않을 거야,doel ttaekkaji meomchuji aneul geoya
I want to leave a legacy,무언가 남기고 싶어,mueon-ga namgigo sipeo
My dream changed over the years,세월이 지나며 꿈이 바뀌었어,sewori jinamyeo kkumi bakkwieosseo
I want to inspire others,다른 사람들에게 영감을 주고 싶어,dareun saramdeulege yeonggameul jugo sipeo
Hard work pays off,노력은 배신하지 않아,noryeokeun baesinhaji ana
I have a vision for my future,미래에 대한 비전이 있어,miraee daehan bijeoni isseo
I am passionate about my dream,꿈에 대한 열정이 있어,kkume daehan yeoljeongi isseo
My dream is realistic,내 꿈은 현실적이야,nae kkumeun hyeonsiljeogiya
Stay focused on your goals,목표에 집중해,mokpyoe jipjunghae
I will achieve this no matter what,무슨 일이 있어도 이룰 거야,museun iri isseodo irul geoya
Having a dream gives me purpose,꿈이 있어서 살 이유가 있어,kkumi isseoseo sal iyuga isseo
I want to travel the world,세계를 여행하고 싶어,segyereul yeohaenghago sipeo
I dream of becoming a singer,가수가 되는 게 꿈이야,gasuga doeneun ge kkumiya
My goal is financial freedom,경제적 자유가 목표야,gyeongjejeok jayuga mokpyoya
I want to write a book someday,언젠가 책을 쓰고 싶어,eonjenga chaegeul sseugo sipeo
I dream of owning a house,내 집을 갖는 게 꿈이야,nae jibeul ganneun ge kkumiya
Step by step I will get there,한 걸음씩 도달할 거야,han geoleumsik dodalhal geoya
My ambition drives me,야망이 나를 이끌어,yamangi nareul ikkeuro
I want to help my community,지역 사회를 돕고 싶어,jiyeok sahoereul dopgo sipeo
I will work until I succeed,성공할 때까지 일할 거야,seonggonghal ttaekkaji ilhal geoya
My dream is to create something new,새로운 걸 만드는 게 꿈이야,saeroun geol mandeuneun ge kkumiya
Goals keep me motivated,목표가 동기를 줘,mokpyoga donggireul jwo
I am building my future now,지금 내 미래를 만들고 있어,jigeum nae miraereul mandeulgo isseo
I dream of a better life,더 나은 삶을 꿈꿔,deo naeun salmeul kkumkkwo
I want to make my family proud,가족을 자랑스럽게 하고 싶어,gajogeul jarangseureopge hago sipeo
My goal is to learn three languages,세 개 언어를 배우는 게 목표야,se gae eoneoreul baeuneun ge mokpyoya
I will turn my dream into reality,꿈을 현실로 만들 거야,kkumeul hyeonsillo mandeul geoya
Do not let anyone crush your dreams,아무도 네 꿈을 짓밟게 하지 마,amudo ne kkumeul jitbapge haji ma
Plan well and execute,잘 계획하고 실행해,jal gyehoekago silhaenghae
I dream of making the world better,세상을 더 좋게 만드는 게 꿈이야,sesangeul deo jokge mandeuneun ge kkumiya
A clear goal leads to success,명확한 목표가 성공으로 이끌어,myeonghwakhan mokpyoga seonggongeuro ikkeuro
Every great achievement started as a dream,모든 위대한 성취는 꿈에서 시작됐어,modeun widaehan seongchineun kkumeseo sijakdwaesseo
The bigger the dream the harder you work,꿈이 클수록 더 열심히 해야 해,kkumi keulsurok deo yeolsimhi haeya hae
Challenge yourself every day,매일 자신에게 도전해,maeil jasinege dojeonnae
I will become who I want to be,되고 싶은 사람이 될 거야,doego sipeun sarami doel geoya
Dream big and work hard,크게 꿈꾸고 열심히 일해,keuge kkumkkugo yeolsimhi ilhae
My future is in my hands,내 미래는 내 손에 달렸어,nae miraeneun nae sone dallyeosseo
Keep dreaming and keep going,계속 꿈꾸고 계속 나아가,gyesok kkumkkugo gyesok naaga
Success is not a destination but a journey,성공은 목적지가 아니라 여정이야,seonggongeun mokjeokjiga anira yeojeongia
