english_text,korean_text,romanization
Religion,종교,jonggyo
Faith,신앙,sinang
Belief,믿음,mideum
God,신,sin
Prayer,기도,gido
Worship,예배,yebae
Temple,절,jeol
Church,교회,gyohoe
Cathedral,대성당,daeseongdang
Mosque,모스크,moseukeu
Synagogue,유대교 회당,yudaegyo hoedang
Buddhism,불교,bulgyo
Christianity,기독교,gidokgyo
Catholicism,천주교,cheonjugyo
Protestantism,개신교,gaesingyo
Islam,이슬람,iseullam
Confucianism,유교,yugyo
Shamanism,무속 신앙,musok sinang
Monk,스님,seunim
Nun,수녀,sunyeo
Priest,신부,sinbu
Pastor,목사,moksa
Minister,목사,moksa
Imam,이맘,imam
Rabbi,랍비,rapbi
Bible,성경,seonggyeong
Quran,코란,koran
Sutra,경전,gyeongjeon
Scripture,경전,gyeongjeon
Hymn,찬송가,chansongga
Chanting,독경,dokgyeong
Meditation,명상,myeongsang
Blessing,축복,chukbok
Grace,은혜,eunhye
Salvation,구원,guwon
Sin,죄,joe
Forgiveness,용서,yongseo
Heaven,천국,cheonguk
Hell,지옥,jiok
Soul,영혼,yeonghon
Spirit,영,yeong
Afterlife,사후 세계,sahu segye
Reincarnation,윤회,yunhoe
Karma,업,eop
Enlightenment,깨달음,kkaeddareum
Compassion,자비,jabi
Love,사랑,sarang
Peace,평화,pyeonghwa
Harmony,조화,johwa
Pilgrimage,순례,sullye
Religious holiday,종교 기념일,jonggyo ginyeomil
Christmas,크리스마스,keuriseumaseu
Easter,부활절,buhwaljeol
Buddha's birthday,부처님 오신 날,bucheonim osin nal
Ramadan,라마단,ramadan
Chuseok,추석,chuseok
Do you have a religion,종교가 있어요,jonggyoga isseoyo
I'm Buddhist,저는 불교 신자예요,jeoneun bulgyo sinjayeyo
I'm Christian,저는 기독교 신자예요,jeoneun gidokgyo sinjayeyo
I'm not religious,저는 종교가 없어요,jeoneun jonggyoga eopseoyo
