english_text,korean_text,romanization
I live in an apartment,아파트에 살아요,apateu-e sarayo
Which apartment complex do you live in,어느 아파트 단지에 사세요,eoneu apateu danjie saseyo
What floor do you live on,몇 층에 사세요,myeot cheunge saseyo
I live on the fifteenth floor,15층에 살아요,sibocheunge sarayo
The apartment has good security,아파트 보안이 좋아요,apateu boani joayo
We have a security guard,경비원이 있어요,gyeongbiwoni isseoyo
The management office is on the first floor,관리사무소는 1층에 있어요,gwanrisamusoneun ilcheunge isseoyo
I need to pay maintenance fees,관리비를 내야 해요,gwanribireul naeya haeyo
The maintenance fee is high this month,이번 달 관리비가 비싸요,ibeon dal gwanribiga bissayo
Is parking included,주차비가 포함되나요,juchabiga pohamdoenayo
The parking lot is in the basement,주차장은 지하에 있어요,juchajang-eun jihae isseoyo
There's a playground in the complex,단지 안에 놀이터가 있어요,danji ane noriga isseoyo
The fitness center is free for residents,피트니스 센터는 입주민 무료예요,piteuneseu senteoneun ipjumin muryoyeyo
We have a community center,커뮤니티 센터가 있어요,keomyuniti senteoga isseoyo
The recycling area is behind building three,분리수거장은 3동 뒤에 있어요,bunrisugeojangeun samdong dwie isseoyo
When is recycling day,분리수거일이 언제예요,bunrisugeoriri eojeyeyo
Please separate your recycling,분리수거를 해주세요,bunrisugeoreul haejuseyo
No noise after ten PM,밤 10시 이후에는 소음을 줄여주세요,bam yeolsi ihueneun soeumul juryeojuseyo
The walls are thin,벽이 얇아요,byeogi yalbayo
I can hear the neighbors,옆집 소리가 들려요,yeopjip soriga deullyeoyo
Please keep the noise down,소음을 줄여주세요,soeumul juryeojuseyo
The elevator is being repaired,엘리베이터를 수리 중이에요,ellibeitereul suri jungieyo
Take the stairs today,오늘은 계단을 이용해 주세요,oneureun gyedaneul iyonghae juseyo
There's a water outage today,오늘 단수예요,oneul dansuyeyo
The electricity will be off for maintenance,점검 때문에 정전이에요,jeomgeom ttaemune jeongjeoni-eyo
The intercom is ringing,인터폰이 울려요,inteoponi ullyeoyo
I have a delivery at the front gate,정문에 택배가 왔어요,jeongmune taekbaega wasseoyo
Leave it at the front desk please,경비실에 맡겨주세요,gyeongbishire matgyeojuseyo
The apartment has a nice view,아파트 전망이 좋아요,apateu jeonmangi joayo
I can see the river from here,여기서 강이 보여요,yeogiseo gangi boyeoyo
The apartment faces south,남향이에요,namhyangieyo
South-facing apartments are popular,남향 아파트가 인기예요,namhyang apateuga ingiyeyo
How many pyeong is your apartment,아파트가 몇 평이에요,apateuga myeot pyeongieyo
It's thirty-two pyeong,32평이에요,samsibipyeongieyo
The veranda is spacious,베란다가 넓어요,berandaga neolbeoyo
I dry my laundry on the veranda,베란다에서 빨래를 말려요,berandaseo ppallae-reul mallyeoyo
The apartment complex has a park,단지 안에 공원이 있어요,danji ane gongwoni isseoyo
Walking paths surround the complex,산책로가 있어요,sanchaekroga isseoyo
The apartment was recently renovated,최근에 리모델링했어요,choegeune rimodelling haesseoyo
I installed new flooring,바닥을 새로 깔았어요,badageul saero kkarasseoyo
The ondol heating is nice in winter,겨울에 온돌이 좋아요,gyeoure ondori joayo
Please use the trash chute properly,쓰레기 투입구를 올바르게 사용하세요,sseuregi tuipgureul olbareuge sayonghaseyo
Food waste goes in the special bin,음식물 쓰레기는 전용 통에 버리세요,eumsingmul sseuregineun jeonyong tonge beoriseyo
The apartment complex has CCTV,단지 내에 CCTV가 있어요,danji naee CCTV-ga isseoyo
Visitors need to register,방문객은 등록해야 해요,bangmungaegeun deungrokhaeya haeyo
The gate opens with a key card,출입문은 카드키로 열어요,churimmun-eun kadeuikiro yeoreoyo
There's a convenience store in the complex,단지 안에 편의점이 있어요,danji ane pyeonuijeomi isseoyo
The school is within walking distance,학교가 걸어갈 수 있는 거리에 있어요,hakgyoga georeogal su inneun georie isseoyo
The bus stop is right outside,바로 앞에 버스 정류장이 있어요,baro ape beoseu jeongnyujangi isseoyo
I love living in this complex,이 단지에 사는 게 좋아요,i danjie saneun ge joayo
Apartment prices have gone up,아파트 가격이 올랐어요,apateu gagyeogi ollasseoyo
We're thinking of selling,매매를 생각하고 있어요,maemaereul saenggakhago isseoyo
The apartment is fully furnished,풀옵션 아파트예요,puropsyeon apateuyeyo
Move-in is available immediately,즉시 입주 가능해요,jeuksi ipju ganeunghaeyo
The deposit is fifty million won,보증금이 5천만 원이에요,bojeunggeumi ocheonman wonieyo
This apartment is a good investment,이 아파트는 투자 가치가 있어요,i apateureun tuja gachiga isseoyo
I recommend this complex,이 단지를 추천해요,i danjireul chucheonhaeyo
Apartment life is convenient,아파트 생활은 편리해요,apateu saenghwareun pyeollihaeyo
I'm happy with my apartment,우리 아파트에 만족해요,uri apateu-e manjokaeyo
We have great neighbors,좋은 이웃이 있어요,joeun iusi isseoyoApartment living is the Korean way,아파트 생활이 한국의 일상이에요,apateu saenghwari hangugui ilsangieyo
