english_text,korean_text,romanization
Fairy tale,전래동화,jeollaedoonghwa
Folk tale,민담,mindam
Story,이야기,iyagi
Once upon a time,옛날 옛적에,yennal yetjeoge
Long long ago,아주 먼 옛날에,aju meon yennare
The end,끝,kkeut
And they lived happily ever after,행복하게 살았답니다,haengbokage saratdamnida
Moral of the story,교훈,gyohun
Hero,영웅,yeongung
Heroine,여주인공,yeojuingong
Villain,악당,akdang
Fairy,선녀,seonnyeo
Woodcutter,나무꾼,namukun
The woodcutter and the fairy,선녀와 나무꾼,seonnyeowa namukun
Heungbu and Nolbu,흥부와 놀부,heungbuwa nolbu
The good brother,착한 형제,chakhan hyeongje
The greedy brother,욕심 많은 형제,yoksim maneun hyeongje
Gourd,박,bak
Swallow,제비,jebi
Shimcheong,심청이,simcheongi
Filial piety,효도,hyodo
Blind father,맹인 아버지,maengin abeoji
Kongjwi and Patjwi,콩쥐 팥쥐,kongjwi patjwi
Korean Cinderella,한국의 신데렐라,hangugui sinderella
Stepmother,새엄마,saeomma
Stepsister,이복 언니,ibok eonni
The rabbit and the turtle,토끼와 거북이,tokkiwa geobugui
Slow and steady wins the race,느리지만 꾸준히 하면 이겨요,neurijiman kkujunhi hamyeon igyeoyo
The sun and the moon,해와 달이 된 오누이,haewa dari doen onui
Tiger,호랑이,horangi
The tiger and the dried persimmon,호랑이와 곶감,horangiwa gotgam
The grateful magpie,은혜 갚은 까치,eunhye gapeun kkachi
The dog and the cat,개와 고양이,gaewa goyangi
The magic pot,요술 항아리,yosul hangari
Princess,공주,gongju
Prince,왕자,wangja
King,임금님,imgeumnim
Castle,성,seong
Forest,숲,sup
Mountain,산,san
River,강,gang
Magic,마법,mabeop
Spell,주문,jumun
Transformation,변신,byeonsin
Reward,보상,bosang
Punishment,벌,beol
Kindness,친절,chinjeol
Greed,욕심,yoksim
Honesty,정직,jeongjik
Courage,용기,yonggi
Wisdom,지혜,jihye
Read me a story,이야기 읽어주세요,iyagi ilgeojuseyo
Tell me a fairy tale,전래동화 해줘요,jeollaedoonghwa haejwoyo
What lesson does this teach?,이 이야기의 교훈이 뭐예요?,i iyagiui gyohuni mwoyeyo
Kindness is always rewarded,착한 일은 보상을 받아요,chakhan ireun bosangeul badayo
Do not be greedy,욕심을 부리면 안 돼요,yoksimeul burimyeon an dwaeyo
Be honest,정직하게 살아야 해요,jeongjikage saraya haeyo
Help others in need,어려운 사람을 도와주세요,eoryeoun sarameul dowajuseyo
Korean fairy tales are educational,한국 전래동화는 교육적이에요,hanguk jeollaedoonghwaneun gyoyukjeogieyo
Children love fairy tales,아이들은 전래동화를 좋아해요,aideureun jeollaedoonghwareul joahaeyo
These stories are timeless,이 이야기들은 시대를 초월해요,i iyagideureun sidaereul chowolhaeyo
