english_text,korean_text,romanization
I play games competitively,e스포츠를 해요,e-seupocheureul haeyo
E-sports is very popular in Korea,한국에서 e스포츠가 매우 인기예요,hangukeseo e-seupocheuga maeu ingiyeyo
I watch e-sports tournaments,e스포츠 대회를 봐요,e-seupocheu daehoeireul bwayo
Which game do you play,어떤 게임을 해요,eotteon geimeul haeyo
I play League of Legends,롤을 해요,roreul haeyo
I play Overwatch,오버워치를 해요,obeowochireul haeyo
I play StarCraft,스타크래프트를 해요,seutakeuraepeuteureul haeyo
I play Valorant,발로란트를 해요,ballorantereul haeyo
What's your rank,랭크가 어떻게 돼요,raengkeuga eotteoke dwaeyo
I'm in Diamond rank,다이아몬드 랭크예요,daiamondeu raengkeyeyo
I'm a professional gamer,프로게이머예요,peurogeimeoyeyo
I stream on the internet,인터넷에서 방송을 해요,inteoneseo bangsongeul haeyo
I'm a streamer,스트리머예요,seuteulimeoyeyo
How many subscribers do you have,구독자가 몇 명이에요,gudokjaga myeot myeongieyo
Let's play together,같이 게임하자,gachi geimhaja
Join my team,우리 팀에 들어와,uri time deureowa
We won the game,우리 팀이 이겼어요,uri timi igyeosseoyo
We lost the game,우리 팀이 졌어요,uri timi jyeosseoyo
Good game,수고했어요,sugodaesseoyo
Nice play,잘했어요,jalhaesseoyo
I need to practice more,연습을 더 해야 해요,yeonseuebeul deo haeya haeyo
My computer specs are high,컴퓨터 사양이 높아요,keompyuteo sayagi nopayo
I need a better graphics card,그래픽 카드를 업그레이드해야 해요,geulaepik kadeu-reul eopgeureideuhaeya haeyo
I use a gaming mouse,게이밍 마우스를 써요,geiming mauseureul sseoyo
I have a mechanical keyboard,기계식 키보드를 써요,gigyesik kibodeureul sseoyo
I need a gaming monitor,게이밍 모니터가 필요해요,geiming moniteo-ga piryohaeyo
High refresh rate is important,높은 주사율이 중요해요,nopeun jusayuri jungyohaeyo
I use a headset for voice chat,음성 채팅을 위해 헤드셋을 써요,eumseong chaetingeul wihae hedeuseteul sseoyo
The ping is high,핑이 높아요,pingi nopayo
The server is lagging,서버가 렉이 걸려요,seobeo-ga regi geollyeoyo
I got disconnected,연결이 끊겼어요,yeongyeori kkeungyeosseoyo
The tournament prize is big,대회 상금이 커요,daehoe sanggeum-i keoyo
Korean e-sports teams are strong,한국 e스포츠 팀이 강해요,hanguk e-seupocheu timi ganghaeyo
T1 is a famous Korean team,T1은 유명한 한국 팀이에요,T1-eun yumyeonghan hanguk timieyo
Faker is a legendary player,페이커는 전설적인 선수예요,peikeo-neun jeonseoljeog-in seonsu-yeyo
I watch gaming on YouTube,유튜브에서 게임 영상을 봐요,yutyubeseo geim yeongsangeul bwayo
I watch Twitch streams,트위치 방송을 봐요,teuwichi bangsongeul bwayo
The finals are tomorrow,결승전이 내일이에요,gyeolseungjeoni naeirieyo
Who do you think will win,누가 이길 것 같아요,nuga igil geot gatayo
I'm rooting for this team,이 팀을 응원해요,i timeul eungwonhaeyo
The crowd is so excited,관중이 열광하고 있어요,gwanjungi yeolgwanghago isseoyo
E-sports requires teamwork,e스포츠는 팀워크가 중요해요,e-seupocheoneun timweokeu-ga jungyohaeyo
Communication is key,소통이 핵심이에요,sotongi haeksimieyo
Strategy wins games,전략이 게임을 이겨요,jeollyagi geimeul igyeoyo
I watch the replays,리플레이를 봐요,ripeurereul bwayo
Analyze your mistakes,실수를 분석하세요,silsureul bunseokhaseyo
PC bang is a Korean internet cafe,PC방은 한국 인터넷 카페예요,PC-bang-eun hanguk inteonet kapeyeyo
I go to PC bang with friends,친구들과 PC방에 가요,chingudeulgwa PC-bang-e gayo
How much per hour,한 시간에 얼마예요,han sigane eolmayeyo
Gaming culture is big in Korea,게임 문화가 한국에서 크죠,geim munhwaga hangukeseo keujyo
E-sports is a real career,e스포츠는 실제 직업이에요,e-seupocheoneun silje jigeobieyo
I dream of being a pro gamer,프로게이머가 꿈이에요,peurogeimeo-ga kkumieyo
Practice and dedication are key,연습과 헌신이 핵심이에요,yeonsupgwa heonsini haeksimieyo
E-sports brings people together,e스포츠가 사람들을 모아요,e-seupocheuga saramdeureul moayo
Gaming is my passion,게임이 제 열정이에요,geimi je yeoljeongieyo
The Korean e-sports scene is world class,한국 e스포츠는 세계 최고 수준이에요,hanguk e-seupocheoneun segye choego sujunieyo
E-sports will keep growing,e스포츠는 계속 성장할 거예요,e-seupocheoneun gyesok seongjanghal geoyeyoKorea leads the e-sports industry,한국이 e스포츠 산업을 이끌고 있어요,hangugi e-seupocheu saneop-eul ikkeulgo isseoyo
Teamwork makes the dream work,팀워크가 꿈을 이뤄요,timweokeu-ga kkumeul irwoyo
Never give up in the game,게임에서 절대 포기하지 마세요,geimeseo jeoldae pogihaji maseyo
E-sports fans are passionate,e스포츠 팬들은 열정적이에요,e-seupocheu paendeureun yeoljeongjeogieyo
