english_text,korean_text,romanization
Design,디자인,dijain
Designer,디자이너,dijaineo
Graphic design,그래픽 디자인,geuraepik dijain
Web design,웹 디자인,wep dijain
UX design,UX 디자인,yuekseu dijain
UI design,UI 디자인,yuai dijain
Product design,제품 디자인,jepum dijain
Industrial design,산업 디자인,saneop dijain
Typography,타이포그래피,taipogeuraepi
Font,폰트,ponteu
Color,색상,saeksang
Color palette,컬러 팔레트,kolleo palleteu
Contrast,대비,daebi
Harmony,조화,johwa
Layout,레이아웃,reiaut
Composition,구도,gudo
Grid,그리드,geurideu
Alignment,정렬,jeongnyeol
Spacing,간격,gangyeok
Margin,여백,yeobaek
Padding,패딩,paeding
White space,여백,yeobaek
Minimalist design,미니멀 디자인,minimeol dijain
Modern design,모던 디자인,modeon dijain
Retro design,레트로 디자인,retero dijain
Logo,로고,rogo
Icon,아이콘,aikon
Illustration,일러스트,illeoseuteu
Mockup,목업,mogeop
Prototype,프로토타입,peurotiotaip
Wireframe,와이어프레임,waieopeureim
Sketch,스케치,seukechi
Draft,초안,choan
Final version,최종본,choejongbon
Revision,수정,sujeong
Feedback,피드백,pideubaek
Client,클라이언트,keullaionteu
Brief,브리프,beuripeu
Deadline,마감일,magamil
Creative,크리에이티브,keurieitibeu
Inspiration,영감,yeonggam
Trend,트렌드,teurendeu
Aesthetic,미적인,mijeoogin
Visual,시각적인,sigakjeogin
Brand identity,브랜드 아이덴티티,beuraendeu aidentiti
Style guide,스타일 가이드,seutail gaideu
Resolution,해상도,haesangdo
Pixel,픽셀,piksel
Vector,벡터,bekteo
Raster,래스터,raeseuteo
The design is clean,디자인이 깔끔해요,dijaini kkalkkeuihhaeyo
I like this color combination,이 색 조합이 좋아요,i saek johabi joayo
Can you change the font?,폰트를 바꿔주세요,ponteureul bakkwojuseyo
Make it bigger,더 크게 해주세요,deo keuge haejuseyo
Make it smaller,더 작게 해주세요,deo jakge haejuseyo
Move it to the left,왼쪽으로 옮겨주세요,oenjjogeuro olmgyeojuseyo
Move it to the right,오른쪽으로 옮겨주세요,oreunjjogeuro olmgyeojuseyo
The design needs revision,디자인 수정이 필요해요,dijain sujeong-i piryohaeyo
Less is more,심플한 게 최고예요,simpeulhan ge choegoyeyo
Design is problem solving,디자인은 문제 해결이에요,dijaineun munje haegyeorieyo
Good design is invisible,좋은 디자인은 눈에 띄지 않아요,joeun dijaineun nune ttuiji anayo
