english_text,korean_text,romanization
I got promoted,승진했어,seungjinhaesseo
Congratulations on your promotion,승진 축하해,seungjin chukahae
I was promoted to manager,매니저로 승진했어,maenijeoro seungjinhaesseo
I am now a team leader,이제 팀장이야,ije timjangiya
I have been with this company for five years,이 회사에서 5년째야,i hoesaeseo onyeonjjaeya
I updated my resume,이력서를 업데이트했어,iryeokseoreul eobdeiteuhaesseo
My career is progressing well,경력이 잘 쌓이고 있어,gyeongnyeogi jal ssaigo isseo
I am climbing the corporate ladder,승진 사다리를 올라가고 있어,seungjin sadarireul ollagago isseo
I set career goals for this year,올해 경력 목표를 세웠어,olhae gyeongnyeok mokpyoreul sewosseo
I want to become a director,임원이 되고 싶어,imwoni doego sipeo
My performance review was positive,인사 평가가 좋았어,insa pyeong-gaga joasseo
I got a good evaluation,좋은 평가를 받았어,joeun pyeong-gareul badasseo
I was recognized for my work,업무 성과를 인정받았어,eommu seonggwareul injeongbadasseo
I got employee of the month,이달의 직원으로 선정됐어,idarui jigwoneuro seonjeongdwaesseo
I am networking more,인맥을 넓히고 있어,inmaekeul neolpigo isseo
Building connections is important,인맥 관리가 중요해,inmaek gwallriga jungyohae
I attended a career seminar,커리어 세미나에 참석했어,keorieo seominaee chamsukhaesseo
I am considering a career change,이직을 고려하고 있어,ijigeul goryeohago isseo
I want to switch industries,업종을 바꾸고 싶어,eopjongeul bakkugo sipeo
I applied for a new position,새 직책에 지원했어,sae jikchaege jiwonhaesseo
The interview went well,면접이 잘 됐어,myeonjeopi jal dwaesseo
I was headhunted,헤드헌팅 당했어,hedeuheonting danghaesseo
A recruiter contacted me,리크루터가 연락 왔어,rikeuruteoga yeollak wasseo
I need more experience,경험이 더 필요해,gyeongheomi deo piryohae
I am getting additional certifications,자격증을 추가로 따고 있어,jagyeokjeungeul chugaro ttago isseo
I completed a training program,교육 프로그램을 수료했어,gyoyuk peurogeuraemeul suryohaesseo
Leadership skills are essential,리더십 스킬이 필수야,rideosip seukiri pilsuya
I am developing my management skills,관리 능력을 키우고 있어,gwalli neungnyeogeul kiugo isseo
Communication is key in my career,소통이 경력에 핵심이야,sotong-i gyeongnyeoge haeksimiya
I mentor junior colleagues,후배를 멘토링해,hubaeereul mentoringhae
I learned a lot from my senior,선배에게서 많이 배웠어,seonbaeegesseo mani baewosseo
My career path has changed,경력 경로가 바뀌었어,gyeongnyeok gyeongnoga bakkwieosseo
I started from the bottom,밑바닥부터 시작했어,mitbadakbuteo sijakhaesseo
I worked my way up,한 단계씩 올라왔어,han dangyessik olrawasseo
Patience is important for career growth,경력 성장에는 인내가 중요해,gyeongnyeok seongjangeneun innaega jungyohae
I am passionate about my field,내 분야에 열정이 있어,nae bunyae yeoljeongi isseo
I keep learning new skills,새로운 기술을 계속 배워,saeroun gisureul gyesok baeoeo
Professional development matters,전문성 개발이 중요해,jeonmunseong gaebari jungyohae
I set a five-year career plan,5개년 경력 계획을 세웠어,ogaenyeon gyeongnyeok gyehoekeul sewosseo
I aim for work-life balance,워라밸을 추구해,worabereul chuguhe
My career satisfies me,내 경력에 만족해,nae gyeongnyeoge manjokhae
I am proud of how far I have come,여기까지 온 게 자랑스러워,yeogikkaji on ge jarangseureuwo
I was passed over for promotion,승진에서 탈락했어,seungjineseo tallakhaesseo
I was disappointed but kept going,실망했지만 계속 노력했어,silmanghaetjiman gyesok noryeokhaesseo
I advocated for myself,나 자신을 위해 목소리를 냈어,na jasineul wihae moksorireul naesseo
Promotions require both skill and timing,승진에는 실력과 타이밍이 필요해,seungjineneun sillyeokgwa taimingi piryohae
I am ready for more responsibility,더 큰 책임을 질 준비가 됐어,deo keun chaegimeul jil junbiga dwaesseo
I want to lead a project,프로젝트를 이끌고 싶어,peurojektereul ikkeulgo sipeo
I successfully led the team,팀을 성공적으로 이끌었어,timeul seonggongjeog-euro ikkeureosseo
My hard work finally paid off,노력이 드디어 결실을 맺었어,noryeogi deudieo gyeolsireul majosseo
The future of my career looks bright,경력의 미래가 밝아 보여,gyeongnyeogui miraega balga boyeo
Never stop growing professionally,전문적 성장을 멈추지 마,jeonmunjeok seongjang-eul meomchuji ma
Invest in yourself,자기 자신에게 투자해,jagi jasinege tujahae
Your career is a marathon not a sprint,경력은 마라톤이지 단거리가 아니야,gyeongnyeogeun maratoninji dangeeoriga aniya
Every experience adds to your career,모든 경험이 경력에 도움이 돼,modeun gyeongheomi gyeongnyeoge doumi dwae
Success takes persistence,성공에는 끈기가 필요해,seonggongeneun kkeungiga piryohae
Stay hungry and stay humble,갈망하되 겸손해,galmanghade gyeomsonhae
Build your career with integrity,정직함으로 경력을 쌓아,jeongjikameuro gyeongnyeogeul ssaa
Your promotion inspires others,네 승진이 다른 사람에게 영감을 줘,ne seungjini dareun saramege yeonggameul jwo
Celebrate every career milestone,경력의 모든 이정표를 축하해,gyeongnyeogui modeun ijeongpyoreul chukahae
