english_text,korean_text,romanization
I'm in love with the shape of you,너의 모습에 반했어,neoui moseube banhaesseo
You can't stop me loving myself,나를 사랑하는 걸 멈출 수 없어,nareul saranghaneun geol meomchul su eopseo
Even if I fall I'll rise again,넘어져도 다시 일어날 거야,neomeojyeodo dasi ireonan geoya
Your every scar is beautiful,네 모든 상처가 아름다워,ne modeun sangcheoga areumdawo
I'm the one I should love,내가 사랑해야 할 사람은 나야,naega saranghaeya hal sarameun naya
Boy with love,사랑을 안은 소년,sarangeul aneun sonyeon
We are bulletproof,우린 방탄이야,urin bangtaniya
Set me free,나를 자유롭게 해 줘,nareul jayuropge hae jwo
It's okay to not be okay,괜찮지 않아도 괜찮아,gwaenchanhji anado gwaenchana
Run towards your dreams,꿈을 향해 달려,kkumeul hyanghae dallyeo
I need you,네가 필요해,nega piryohae
Save me from myself,나를 나에게서 구해 줘,nareul naegaeseo guhae jwo
We shine like stars,우린 별처럼 빛나,urin byeolcheoreom binna
Life goes on no matter what,삶은 계속돼,salmeun gyesokdwae
Don't worry about tomorrow,내일 걱정하지 마,naeil geokjeonghaji ma
I purple you,보라해,borahae
We are connected by music,음악으로 연결돼 있어,eumageuro yeongyeoldwae isseo
Even in the dark I found light,어둠 속에서도 빛을 찾았어,eodum sogesodo bicheul chajasseo
I'll be your shelter,네 쉼터가 되어줄게,ne swimteoga doeeojulge
The truth is untold,진실은 말하지 못했어,jinsireun malhaji motaesseo
I feel like flying,하늘을 나는 기분이야,haneureul naneun gibuniya
You're my moonlight,너는 나의 달빛이야,neoneun naui dalbichiya
My heart beats for you,내 심장이 너를 위해 뛰어,nae simjangi neoreul wihae ttwieo
Spring day will come again,봄날은 다시 올 거야,bomnarreun dasi ol geoya
I'm not afraid of change,변화가 두렵지 않아,byeonhwaga duryeopji ana
Let's run together,같이 달리자,gachi dalrija
The answer is in yourself,답은 너 자신 안에 있어,dabeun neo jasin ane isseo
Don't be trapped in someone's dream,남의 꿈에 갇히지 마,namui kkume gachiji ma
Fire burns inside me,불이 내 안에서 타올라,buri nae aneseo taolla
We are young and free,우린 젊고 자유로워,urin jeolmgo jayurowo
Permission to dance,춤춰도 될까요,chumchwodo doelkkayo
Don't give up on yourself,스스로를 포기하지 마,seuseureoreul pogihaji ma
Magic is inside you,마법은 네 안에 있어,mabeobeun ne ane isseo
I'll always be here for you,항상 네 곁에 있을게,hangsang ne gyeote isseulge
Dream big dream loud,크게 꿈꿔,keuge kkumkkwo
We'll be together forever,영원히 함께할 거야,yeongwonhi hamkkehal geoya
Take my hand and fly,내 손 잡고 날아,nae son japgo nara
The world is ours,세상은 우리 거야,sesangeun uri geoya
I want to be your comfort,네 위로가 되고 싶어,ne wiroga doego sipeo
Home is where you are,네가 있는 곳이 집이야,nega inneun gosi jibiya
Just one day with you,너와 단 하루만,neowa dan haruman
I'm fine thank you,괜찮아 고마워,gwaenchana gomawo
Dynamite lights up the night,다이너마이트가 밤을 밝혀,daineomaiteuga bameul balkhyeo
We don't need permission,허락은 필요 없어,heoiageun piryo eopseo
I'll protect this moment,이 순간을 지킬게,i sunganeul jikilge
Butter smooth like cream,부드럽게 녹아들어,budeureobge nogadeureo
Life is tough but so am I,인생은 힘들지만 나도 강해,insaengeun himdeulji man nado ganghae
Speak your mind,네 마음을 말해,ne maeumeul malhae
I choose to be happy,행복하기로 선택했어,haengbokhagiro seontaekhaesseo
We got the best of us,우리는 최고야,urineun choegoya
Beyond the horizon,수평선 너머로,supyeongseon neomeoro
No more dream just action,꿈보다 행동,kkumboda haengdong
Love is not over,사랑은 끝나지 않았어,sarangeun kkeutnaji anasseo
Wings spread wide,날개를 활짝 펴,nalgaereul hwaljjak pyeo
We shine brightest together,함께일 때 가장 빛나,hamkkeil ttae gajang binna
I'll follow my own path,내 길을 갈 거야,nae gireul gal geoya
Born to make history,역사를 만들기 위해 태어났어,yeoksareul mandeulgi wihae taeeonnasseo
You're the reason I smile,네가 내 웃음의 이유야,nega nae useumui iyuya
Together we're invincible,함께면 무적이야,hamkkemyeon mujeogiya
Keep going don't stop,멈추지 말고 계속 가,meomchuji malgo gyesok ga
