english_text,korean_text,romanization
Even a worm will turn,지렁이도 밟으면 꿈틀한다,jireongido balbeumyeon kkumteulhanda
A picture is worth a thousand words,백문이 불여일견,baengmuni buryeoilgyeon
Don't count your chickens before they hatch,김칫국부터 마시지 마라,gimchitgukbuteo masiji mara
The early bird catches the worm,일찍 일어나는 새가 벌레를 잡는다,iljjik ireonaneun saega beollereul jamneunda
Birds of a feather flock together,유유상종,yuyusangjong
Actions speak louder than words,말보다 행동이 중요하다,malboda haengdongi jungyohada
No pain no gain,고생 끝에 낙이 온다,gosaeng kkeute nagi onda
Rome wasn't built in a day,천리 길도 한 걸음부터,cheolli gildo han georeumbuteo
Slow and steady wins the race,느려도 꾸준하면 이긴다,neuryeodo kkujunhamyeon iginda
A stitch in time saves nine,호미로 막을 것을 가래로 막는다,homiro mageul geoseul garaero mangneunda
The grass is always greener,남의 떡이 커 보인다,namui tteogi keo boinda
Too many cooks spoil the broth,사공이 많으면 배가 산으로 간다,sagongi maneumyeon baega saneuro ganda
Every cloud has a silver lining,고진감래,gojingamnae
You reap what you sow,뿌린 대로 거둔다,ppurin daero geodunda
Strike while the iron is hot,쇠뿔도 단김에 빼라,soeppuldo dangime ppara
When in Rome do as Romans do,로마에서는 로마법을 따르라,romaeseneun romabeobeul ttareura
Don't judge a book by its cover,겉만 보고 판단하지 마라,geonman bogo pandanhaji mara
A rolling stone gathers no moss,구르는 돌에는 이끼가 끼지 않는다,gureuneun doreun ikkiga kkiji anneunda
Blood is thicker than water,피는 물보다 진하다,pineun mulboda jinhada
Better late than never,안 하는 것보다 늦게라도 하는 게 낫다,an haneun geotboda neutgerado haneun ge natda
After rain comes sunshine,비 온 뒤에 땅이 굳는다,bi on dwie ttangi gutneunda
Seeing is believing,보는 것이 믿는 것이다,boneun geosi minneun geosida
Knowledge is power,아는 것이 힘이다,aneun geosi himida
Practice makes perfect,연습이 완벽을 만든다,yeonseupi wanbyeogeul mandeunda
Patience is a virtue,참을 인 세 번이면 살인도 면한다,chameul in se beonimyeon sarindo myeonhanda
Haste makes waste,급하면 돌아가라,geupamyeon doragara
An eye for an eye,눈에는 눈 이에는 이,nuneneun nun ieneun i
Every dog has its day,쥐구멍에도 볕 들 날 있다,jwigumeongedo byeot deul nal itda
Necessity is the mother of invention,필요는 발명의 어머니,piryoneun balmyeongui eomeoni
Honesty is the best policy,정직이 최선의 방책이다,jeongjigi choesonui bangchaeida
All that glitters is not gold,빛 좋은 개살구,bit joeun gaesalgu
Empty vessels make the most noise,빈 수레가 요란하다,bin surega yoranhada
Two heads are better than one,백지장도 맞들면 낫다,baekjijangdo matdeulmyeon natda
Where there's a will there's a way,뜻이 있는 곳에 길이 있다,tteusi inneun gose giri itda
Don't put all eggs in one basket,한 곳에 모든 것을 걸지 마라,han gose modeun geoseul geolji mara
Speech is silver silence is gold,말은 은이요 침묵은 금이다,mareun euniyo chimmeugeun geumida
Even monkeys fall from trees,원숭이도 나무에서 떨어진다,wonsungido namueseo tteoreojinda
A friend in need is a friend indeed,어려울 때 친구가 진짜 친구,eoryeoul ttae chinguga jinjja chingu
Look before you leap,돌다리도 두들겨 보고 건너라,doldarido dudeulgyeo bogo geonneora
Time and tide wait for no man,세월은 사람을 기다리지 않는다,seworeun sarameul gidariji anneunda
Kill two birds with one stone,일석이조,ilseogijo
Out of sight out of mind,눈에서 멀어지면 마음에서도 멀어진다,uneseo meoreojimyeon maeumeseodo meoreojinda
Ignorance is bliss,모르는 게 약이다,moreuneun ge yagida
The pot calls the kettle black,똥 묻은 개가 겨 묻은 개 나무란다,ttong mudeun gaega gyeo mudeun gae namuranda
Walls have ears,낮말은 새가 듣고 밤말은 쥐가 듣는다,nanmareun saega deutgo bammareun jwiga deutneunda
Don't cry over spilled milk,엎질러진 물이다,eopjilleojin murida
Old habits die hard,세 살 버릇 여든까지 간다,se sal beoreut yeodeunkkaji ganda
Like father like son,부전자전,bujeonjajeon
The pen is mightier than the sword,펜은 칼보다 강하다,peneun kalboda ganghada
Heaven helps those who help themselves,하늘은 스스로 돕는 자를 돕는다,haneureun seusero dopneun jareul dopneunda
No news is good news,무소식이 희소식이다,musosigi huisosigida
Better safe than sorry,조심하는 게 낫다,josimhaneun ge natda
Love is blind,사랑은 눈이 멀다,sarangeun nuni meolda
Time heals all wounds,시간이 약이다,sigani yagida
When it rains it pours,설상가상,seolsanggasang
Every journey begins with a single step,시작이 반이다,sijagi banida
The truth will set you free,진실은 밝혀진다,jinsireun balkhyeojinda
A leopard can't change its spots,본성은 바뀌지 않는다,bonseongeun bakkwiji anneunda
Good things come to those who wait,기다리는 자에게 복이 온다,gidarineun jaege bogi onda
Health is wealth,건강이 재산이다,geongangi jaesanida
