english_text,korean_text,romanization
Congratulations on your wedding,결혼 축하합니다,gyeolhon chukahamnida
When is the wedding,결혼식이 언제예요,gyeolhonsigi eojeyeyo
Where is the wedding venue,결혼식장이 어디예요,gyeolhonsikjangi eodiyeyo
I received a wedding invitation,청첩장을 받았어요,cheongcheopjangeul badasseoyo
How much should I give as a gift,축의금을 얼마를 내야 해요,chugeuigeomeul eolmareul naeya haeyo
Please sign the guest book,방명록에 서명해 주세요,bangmyeongnoge seomyeonghae juseyo
The bride is beautiful,신부가 아름다워요,sinbuga areumdawoyo
The groom looks handsome,신랑이 멋있어요,sinrangi meossisseoyo
The wedding ceremony was lovely,결혼식이 아름다웠어요,gyeolhonsigi areumdawosseoyo
Wishing you a happy marriage,행복한 결혼 생활을 바랍니다,haengbokan gyeolhon saenghwareul baramnida
They make a beautiful couple,두 분이 정말 잘 어울려요,du buni jeongmal jal eoullyeoyo
When did you get engaged,언제 약혼하셨어요,eonje yakhonhasyeosseoyo
We are planning our wedding,결혼을 준비하고 있어요,gyeolhoneul junbihago isseoyo
The wedding planner is helping us,웨딩 플래너가 도와주고 있어요,weding peullaeneoga dowajugo isseoyo
I need to buy a wedding dress,웨딩드레스를 사야 해요,wedingdeureseureul saya haeyo
The tuxedo fitting is today,턱시도 피팅이 오늘이에요,teoksido pitingi oneulieyo
We booked the wedding hall,예식장을 예약했어요,yesikjangeul yeyakhaesseoyo
The wedding photos are gorgeous,웨딩 사진이 예뻐요,weding sajini yeppeoyo
We took pre-wedding photos,사전 촬영을 했어요,sajeon chwaryeongeul haesseoyo
The honeymoon is in Jeju,신혼여행은 제주도예요,sinhonyeohaengeun jejudoyeyo
We're going on our honeymoon,신혼여행을 가요,sinhonyeohaengeul gayo
The buffet was delicious,뷔페 음식이 맛있었어요,bwipe eumsigi masisseo-sseoyo
Let's take a group photo,단체 사진을 찍어요,danche sajineul jjigeoyo
The flower arrangement is beautiful,꽃 장식이 아름다워요,kkot jangsigi areumdawoyo
Who is the officiant,주례가 누구예요,juryega nuguyeyo
The vows were touching,서약이 감동적이었어요,seoyagi gamdongjeo-gieosseoyo
They exchanged rings,반지를 교환했어요,banjireul gyohwanhaesseoyo
The bride walked down the aisle,신부가 입장했어요,sinbuga ipjanghaesseoyo
The father walked her down the aisle,아버지가 신부를 데리고 입장했어요,abeojiga sinbureul derigo ipjanghaesseoyo
I caught the bouquet,부케를 잡았어요,bukereul jabasseoyo
The pyebaek ceremony was beautiful,폐백이 아름다웠어요,pyebaegi areumdawosseoyo
They bowed to the parents,부모님께 큰절을 했어요,bumonimkke keunjeoreul haesseoyo
The parents gave blessings,부모님이 축복해 주셨어요,bumonimi chukbokhae jusyeosseoyo
They threw dates and chestnuts,대추와 밤을 던졌어요,daechugwa bameul deonjyeosseoyo
It was a traditional Korean wedding,전통 한국 결혼식이었어요,jeontong hanguk gyeolhonsigieosseoyo
The bride wore a hanbok,신부가 한복을 입었어요,sinbuga hanboguel ibeosseoyo
The wedding cake was huge,웨딩 케이크가 컸어요,weding keikuga keosseoyo
We need to RSVP,참석 여부를 알려야 해요,chamseok yeobureul allyeoya haeyo
I can't attend the wedding,결혼식에 참석 못 해요,gyeolhonsige chamseok mot haeyo
I'll definitely be there,꼭 갈게요,kkok galgeyo
How many guests are invited,하객이 몇 명이에요,hagaegi myeot myeongieyo
The wedding is next month,결혼식이 다음 달이에요,gyeolhonsigi daeum darieyo
Are you bringing a plus one,동반자도 오나요,dongbanjado onayo
The ceremony starts at two,예식은 두 시에 시작해요,yesigeun du sie sijakaeyo
Please arrive early,일찍 와주세요,iljjik wajuseyo
The reception is after the ceremony,피로연은 예식 후에 해요,piroyeoneun yesik hue haeyo
Live long and prosper together,백년해로 하세요,baengnyeonhaero haseyo
May you always be happy,항상 행복하세요,hangsang haengbokhaseyo
I'm so happy for you both,두 분 정말 축하해요,du bun jeongmal chukahaeyo
When are you getting married,결혼은 언제 해요,gyeolhoneun eonje haeyo
We set a wedding date,결혼 날짜를 정했어요,gyeolhon naljjareul jeonghaesseoyo
Marriage is a new beginning,결혼은 새로운 시작이에요,gyeolhoneun saeroun sijakieyo
I'm getting married next year,내년에 결혼해요,naenyeone gyeolhonhaeyo
The wedding invitation is ready,청첩장이 준비됐어요,cheongcheopjangi junbidwaesseoyo
We need to prepare the seating chart,좌석 배치를 준비해야 해요,jwaseok baechireul junbihaeya haeyo
The wedding singer was great,축가가 정말 좋았어요,chukgaga jeongmal joasseoyo
They looked so happy,정말 행복해 보였어요,jeongmal haengbokhae boyeosseoyo
I cried during the ceremony,예식 중에 울었어요,yesik junge ureosseoyo
What a memorable wedding,정말 기억에 남는 결혼식이었어요,jeongmal gieoge namneun gyeolhonsigieosseoyo
Love is beautiful,사랑은 아름다워요,sarangeun areumdawoyoMay your love last forever,사랑이 영원하기를,sarangi yeongwonhagireul
