english_text,korean_text,romanization
Let's go to the beach,해변에 가자,haebyeone gaja
The ocean is beautiful,바다가 아름다워요,badaga areumdaweoyo
The waves are big today,오늘 파도가 커요,oneul padoga keoyo
I love swimming,수영하는 걸 좋아해요,suyeonghaneun geol joahaeyo
The water is warm,물이 따뜻해요,muri ttatteuthaeyo
The water is cold,물이 차가워요,muri chagaweoyo
I need sunscreen,선크림이 필요해요,seonkeurimi piryohaeyo
Apply sunscreen regularly,선크림을 자주 바르세요,seonkeurimeul jaju bareuseyo
I got sunburned,햇볕에 탔어요,haetbyeote tasseoyo
Let's build a sandcastle,모래성을 쌓자,moraeseongeul ssaja
The sand is soft,모래가 부드러워요,moraega budeureoweoyo
I need a beach towel,비치타월이 필요해요,bichitawori piryohaeyo
The beach umbrella is up,파라솔을 펼쳤어요,parasoreul pyeolchyeosseoyo
Let's rent a beach chair,비치 의자를 빌리자,bichi uijareul billija
I'm going snorkeling,스노클링 하러 갈 거예요,seunokeulling hareo gal geoyeyo
The coral reef is colorful,산호초가 다채로워요,sanhochoga dachaeroweoyo
I saw a starfish,불가사리를 봤어요,bulgasarireul bwasseoyo
The jellyfish is dangerous,해파리가 위험해요,haepariga wiheomhaeyo
I got stung by a jellyfish,해파리에 쏘였어요,haeparie ssoieosseoyo
The lifeguard is on duty,인명구조원이 근무 중이에요,inmyeonggujoweoni geunmu jungieyo
Don't swim too far out,너무 멀리 수영하지 마세요,neomu meolli suyeonghaji maseyo
The current is strong,물살이 세요,mursari seyo
I'm learning to surf,서핑을 배우고 있어요,seopingeul baeugo isseoyo
The surfboard is heavy,서핑보드가 무거워요,seopingbodeuga mugeoweoyo
Catch the wave,파도를 타세요,padoreul taseyo
I'm doing the backstroke,배영을 하고 있어요,baeyeongeul hago isseoyo
The freestyle is the fastest,자유형이 가장 빨라요,jayuhyeong-i gajang ppallayo
The breaststroke is good exercise,평영은 좋은 운동이에요,pyeongyeong-eun joeun undongieyo
I love the butterfly stroke,접영을 좋아해요,jeobyeongeul joahaeyo
I need swimming goggles,수경이 필요해요,sugyeong-i piryohaeyo
The swim cap is tight,수모가 꽉 끼어요,sumoga kkwak kkieoyo
The pool is 50 meters,수영장이 50미터예요,suyeongjang-i osip miteoyeyo
I swim laps every morning,매일 아침 수영장에서 왕복 수영해요,maeil achim suyeonjang-eseo wangbok suyeonghaeyo
The diving board is high,다이빙대가 높아요,daibingdaega nopayo
I'm afraid of deep water,깊은 물이 무서워요,gipeun muri museoweoyo
The tide is coming in,밀물이 들어오고 있어요,milmuri deureogo isseoyo
The tide is going out,썰물이 빠지고 있어요,sseolmuri ppajigo isseoyo
Let's collect seashells,조개껍데기를 줍자,jogaekkeobdegireul jupja
The sunset over the ocean,바다 위 일몰,bada wi ilmol
The sea breeze feels great,바닷바람이 시원해요,badatbarami siwonhaeyo
I love the sound of waves,파도 소리가 좋아요,pado soriga joayo
The beach is crowded,해변이 붐벼요,haebyon-i bumbyeoyo
Let's have a beach barbecue,해변에서 바베큐 하자,haebyeoneseo babekyu haja
The sand dune is tall,모래 언덕이 높아요,morae eondeogi nopayo
I saw dolphins in the ocean,바다에서 돌고래를 봤어요,badaeseo dolgoraereul bwasseoyo
The seagulls are flying,갈매기가 날고 있어요,galmaegiga nalgo isseoyo
I love water sports,수상 스포츠를 좋아해요,susang seupocheureul joahaeyo
Let's try jet skiing,제트스키를 타자,jeteu seukireul taja
Parasailing looks fun,패러세일링이 재미있어 보여요,paereoseillingi jaemiisseo boyeoyo
I went kayaking,카약을 탔어요,kayageul tasseoyo
The paddleboard is wobbly,패들보드가 흔들려요,paedeur bodeuga heundeullyeoyo
The water park is exciting,워터파크가 신나요,woteopakeuga sinnayo
I love the water slide,워터슬라이드가 좋아요,woteoseullaidega joayo
The wave pool is fun,파도풀이 재미있어요,padopuri jaemiisseoyo
I'll relax by the pool,수영장에서 쉴 거예요,suyeonjang-eseo swil geoyeyo
The hot spring feels amazing,온천이 정말 좋아요,oncheon-i jeongmal joayo
The sauna is relaxing,사우나가 편안해요,saunaga pyeonanhaeyo
Summer at the beach is the best,여름 바다가 최고예요,yeoreum badaga choegoyeyo
The ocean heals the soul,바다가 마음을 치유해요,badaga maeumeul chiyuhaeyo
I'll come back to this beach,이 해변에 다시 올 거예요,i haebyeone dasi ol geoyeyo
