english_text,korean_text,romanization
Please follow me,팔로우 해주세요,pallou haejuseyo
I will follow back,맞팔할게요,matpalhalgeyo
Please like this,좋아요 눌러주세요,joayo nulleojuseyo
Leave a comment,댓글 남겨주세요,daetgeul namgyeojuseyo
Share this post,이 게시물 공유해주세요,i gesimul gongyuhaejuseyo
New post is up,새 게시물 올렸어요,sae gesimul ollyeosseoyo
Check my profile,내 프로필 확인해봐,nae peuropil hwaginhae bwa
I posted a story,스토리 올렸어,seutori ollyeosseo
Did you see my post,내 게시물 봤어?,nae gesimul bwasseo
Tag me in the photo,사진에 태그해줘,sajine taegeuhaejwo
This is so Instagrammable,이거 완전 인스타감이다,igeo wanjeon inseutagamida
My feed is so pretty,내 피드 너무 예쁘다,nae pideu neomu yeppeuda
I got so many likes,좋아요 많이 받았다,joayo mani badatda
It went viral,완전 퍼졌다,wanjeon peojyeotda
I'm going live,라이브 방송 할게,raibeu bangsong halge
Subscribe to my channel,내 채널 구독해주세요,nae chaenel gudokhaejuseyo
Turn on notifications,알림 설정 해주세요,allim seoljeong haejuseyo
I made a new reel,릴스 새로 만들었어,rilseu saero mandeureosse
It's trending now,지금 트렌딩이야,jigeum teurendingiya
Hashtag this,해시태그 달아,haesitageu dara
This filter is nice,이 필터 좋다,i pilteo jota
Photo dump incoming,사진 모음 올린다,sajin moeum ollinda
Selfie time,셀카 타임,selka taim
My followers grew,팔로워가 늘었어,palloweoga neureosse
I got a DM,디엠 왔어,diem wasseo
Send me a DM,디엠 보내줘,diem bonaejwo
Block that person,그 사람 차단해,geu saram chadanhae
I reported the account,그 계정 신고했어,geu gyejeong singohasseo
Unfollow that person,그 사람 언팔해,geu saram eonpalhae
My account is private,내 계정은 비공개야,nae gyejeongeun bigongaeya
Content creator,콘텐츠 크리에이터,kontencheu keurieoteo
Please repost this,리포스트 해주세요,riposeuteu haejuseyo
Save this post,이 게시물 저장해,i gesimul jeojanghae
Swipe left,왼쪽으로 넘겨봐,oenjjogeuro neomgyeobwa
Link in bio,프로필 링크 확인,peuropil ringkeu hwagin
This is clickbait,이거 낚시글이다,igeo nakssigeulida
Don't feed the trolls,악플러 상대하지 마,akpeulleo sangdaehaji ma
The comments are hilarious,댓글이 웃겨,daetgeuri utgyeo
I'm addicted to scrolling,스크롤 중독이야,seukeurol jungdogiya
My screen time is too high,화면 시간이 너무 많아,hwamyeon sigani neomu mana
Algorithm is weird today,오늘 알고리즘 이상해,oneul algorijeum isanghae
Photo editing app,사진 보정 앱,sajin bojeong aep
Thumbnail looks good,썸네일 좋다,sseomeil jota
Going to vlog today,오늘 브이로그 찍을 거야,oneul beuirogeu jjigeul geoya
Sponsored content,협찬 콘텐츠,hyeopchan kontencheu
Behind the scenes,비하인드 씬,bihaindeu ssin
Update your status,상태 메시지 업데이트해,sangtae mesiji eobdeiteu hae
Online friend,온라인 친구,onrain chingu
Verified account,인증된 계정,injeungdoen gyejeong
What's your username,아이디가 뭐야,aidiga mwoya
I'll add you,내가 추가할게,naega chugahalge
Accept my friend request,친구 요청 수락해줘,chingu yocheong surakhae jwo
Log out of your account,계정 로그아웃 해,gyejeong rogeuaut hae
Change your profile picture,프로필 사진 바꿔,peuropil sajin bakkwo
My phone died while filming,촬영 중에 폰 꺼졌어,chwaryeong junge pon kkeojyeosseo
Upload speed is slow,업로드 속도가 느려,eobrodeu sokdoga neuryeo
Wi-Fi is not working,와이파이가 안 돼,waipai ga an dwae
This app keeps crashing,이 앱 자꾸 튕겨,i aep jakku twingyeo
Clear your cache,캐시 지워봐,kaesi jiwobwa
My storage is full,저장 공간이 가득 찼어,jeojang gonggani gadeuk chasseo
