english_text,korean_text,romanization
Skincare routine,스킨케어 루틴,seukinkeo rutin
Wash your face,세수하다,sesuhada
Cleanser,클렌저,keullenjeo
Toner,토너,toneo
Serum,세럼,sereom
Moisturizer,수분크림,subunkeurim
Sunscreen,자외선 차단제,jaoeiseon chadanje
Eye cream,아이크림,aikeurim
Face mask,마스크팩,maseukeupaek
Sheet mask,시트 마스크,siteu maseukeu
Lip balm,립밤,ripbam
Exfoliate,각질 제거,gakjil jegeo
My skin is dry,피부가 건조해요,pibuga geonjohaeyo
My skin is oily,피부가 기름져요,pibuga gireumjyeoyo
I have sensitive skin,민감성 피부예요,mingamseong pibuyeyo
I have acne,여드름이 났어요,yeodeuremi nasseoyo
Dark circles under eyes,다크서클이 심해요,dakeuseokeuri simhaeyo
I have wrinkles,주름이 생겼어요,jureumi saenggyeosseoyo
Pores are big,모공이 커요,mogongi keoyo
Skin whitening,미백,mibaek
Anti-aging,안티에이징,antieijing
BB cream,비비크림,bibikeurim
Foundation,파운데이션,paundeisyeon
Concealer,컨실러,keonsilleo
Powder,파우더,paudeo
Blush,블러셔,beulleosyeo
Eyeshadow,아이섀도우,aisyaedou
Eyeliner,아이라이너,airaineo
Mascara,마스카라,maseukara
Lipstick,립스틱,ripseutik
Lip tint,립 틴트,rip tinteu
Lip gloss,립글로스,ripgeulloseu
Eyebrow pencil,눈썹 펜슬,nunssseop pensseul
Makeup remover,클렌징 오일,keullenging oil
Remove your makeup,화장 지워,hwajang jiwo
Put on makeup,화장하다,hwajang hada
Natural makeup look,자연스러운 화장,jayeonseureoun hwajang
Full makeup,풀 메이크업,pul meikeuop
No makeup look,생얼,saengeol
You look pretty without makeup,화장 안 해도 예뻐,hwajang an haedo yeppeo
Your skin is so nice,피부가 너무 좋아요,pibuga neomu joayo
What skincare do you use,무슨 스킨케어 써요?,museun seukinkeo sseoyo
This product is good,이 제품 좋아요,i jepum joayo
It absorbs quickly,흡수가 빨라요,heupsu ga ppallayo
It feels sticky,끈적거려요,kkeunjeokgeoryeoyo
It smells nice,향이 좋아요,hyangi joayo
Dermatologist,피부과,pibugwa
Get a facial treatment,피부 관리 받다,pibu gwanri batda
Hair salon,미용실,miyongsil
I want to dye my hair,염색하고 싶어요,yeomsaekhago sipeoyo
I want a perm,파마하고 싶어요,pamahago sipeoyo
I want a haircut,머리 자르고 싶어요,meori jareugo sipeoyo
Nail art,네일아트,neillateu
Get my nails done,네일 받다,neil batda
This color looks good on you,이 색 잘 어울려요,i saek jal eoullyeoyo
Beauty influencer,뷰티 유튜버,byuti yutyubeo
K-beauty is popular,K뷰티가 인기예요,keibeutiga ingi yeyo
Glass skin,유리 피부,yuri pibu
Dewy look,촉촉한 피부,chokchokhan pibu
Matte finish,매트한 느낌,mateuhan neukkim
Glowing skin,광채 피부,gwangchae pibu
