english_text,korean_text,romanization
Cabbage,양배추,yangbaechu
Napa cabbage,배추,baechu
Radish,무,mu
Carrot,당근,danggeun
Potato,감자,gamja
Sweet potato,고구마,goguma
Onion,양파,yangpa
Green onion,파,pa
Garlic,마늘,maneul
Ginger,생강,saenggang
Spinach,시금치,sigeumchi
Lettuce,상추,sangchu
Cucumber,오이,oi
Zucchini,호박,hobak
Pumpkin,단호박,danhobak
Eggplant,가지,gaji
Tomato,토마토,tomato
Bell pepper,피망,pimang
Chili pepper,고추,gochu
Corn,옥수수,oksusu
Broccoli,브로콜리,beurokolli
Cauliflower,콜리플라워,kolliplawo
Celery,셀러리,selleori
Asparagus,아스파라거스,aseuparageoseu
Bean sprouts,숙주나물,sukjunamul
Soybean sprouts,콩나물,kongnamul
Mushroom,버섯,beoseot
Shiitake mushroom,표고버섯,pyogobeoseot
Oyster mushroom,느타리버섯,neutaribeoseot
Enoki mushroom,팽이버섯,paeng-ibeoseot
King oyster mushroom,새송이버섯,saesong-ibeoseot
Perilla leaf,깻잎,kkaennip
Crown daisy,쑥갓,ssukgat
Water parsley,미나리,minari
Chives,부추,buchu
Leek,대파,daepa
Burdock root,우엉,ueong
Lotus root,연근,yeongeun
Taro,토란,toran
Bamboo shoot,죽순,juksun
Green peas,완두콩,wandukong
Red beans,팥,pat
Black beans,검은콩,geomeunkong
Soybeans,콩,kong
Sesame leaf,깻잎,kkaennip
Fernbrake,고사리,gosari
Bellflower root,도라지,doraji
Seaweed,해초,haecho
Kelp,다시마,dasima
Dried radish,무말랭이,mumallaengi
These vegetables are fresh,이 채소는 신선해요,i chaesoneun sinseonhaeyo
Eat more vegetables,채소를 더 많이 먹으세요,chaesoreul deo mani meogeuseyo
Vegetables are good for you,채소가 건강에 좋아요,chaesoga geongang-e joayo
I bought vegetables at the market,시장에서 채소를 샀어요,sijang-eseo chaesoreul sasseoyo
Korean cuisine uses many vegetables,한국 요리는 채소를 많이 써요,hanguk yorineun chaesoreul mani sseoyo
Seasonal vegetables taste better,제철 채소가 더 맛있어요,jecheol chaesoga deo masisseoyo
I grow vegetables on my balcony,베란다에서 채소를 키워요,berandaseo chaesoreul kiwoyo
Wash vegetables thoroughly,채소를 깨끗이 씻으세요,chaesoreul kkaekkeusi ssiseuseyo
Cut the vegetables into thin slices,채소를 얇게 썰으세요,chaesoreul yalpge sseoreuseyo
Vegetables are the base of Korean cooking,채소는 한국 요리의 기본이에요,chaesoneun hanguk yoriui gibomieyoEat your vegetables every day,매일 채소를 먹으세요,maeil chaesoreul meogeuseyo
