english_text,korean_text,romanization
Let's play a game,게임 하자,geim haja
Start the game,게임 시작,geim sijak
Game over,게임 끝,geim kkeut
I won,내가 이겼어,naega igyeosseo
I lost,내가 졌어,naega jyeosseo
Play again,다시 하자,dasi haja
What's your rank,랭크 몇이야,raengkeu myeochiya
Level up,레벨업,rebeol eop
Experience points,경험치,gyeongheomchi
Hit points,체력,cheoryeok
Mana points,마나,mana
Attack power,공격력,gonggyeokryeok
Defense power,방어력,bangeoryeok
Critical hit,크리티컬,keuritikeol
Combo attack,콤보 공격,kombo gonggyeok
Ultimate skill,궁극기,gunggeukgi
Use your skill now,스킬 써,seukil sseo
Heal me,힐 해줘,hil haejwo
I need backup,지원 와줘,jiwon wajwo
Watch out behind you,뒤에 적 있어,dwie jeok isseo
Enemy spotted,적 발견,jeok balgyeon
Team fight now,한타 가자,hanta gaja
We got wiped out,전멸당했어,jeonmyeoldanghaesseo
Nice play,플레이 잘했어,peullei jalhaesseo
That was clutch,캐리 했다,kaeri haetda
You carried the team,너 캐리했어,neo kaerihaesseo
I'm lagging,렉 걸려,rek geollyeo
My ping is high,핑이 높아,pingi nopa
The server is down,서버 터졌어,seobeo teojyeosseo
Connection lost,접속 끊겼어,jeopssok kkeungyeosseo
Loading screen,로딩 중,roding jung
Save the game,저장해,jeojanghae
Log in to your account,로그인해,rogeuinhae
Create a new character,캐릭터 만들자,kaerikteo mandeulja
Choose your class,직업 골라,jigeop golla
Warrior class,전사,jeonsa
Mage class,마법사,mabeopsa
Healer class,힐러,hilleo
Archer class,궁수,gungsu
Main quest,메인 퀘스트,mein kweoseuteu
Side quest,서브 퀘스트,seobeu kweoseuteu
Dungeon run,던전 돌자,deonjeon dolja
Raid boss,레이드 보스,reideu boseu
Drop item,드롭 아이템,deurop aitem
Rare item dropped,레어 아이템 나왔다,reeo aitem nawatda
Inventory is full,인벤 가득 찼어,inben gadeuk chasseo
Upgrade your weapon,무기 강화해,mugi ganghwahae
Crafting materials,재료 모으자,jaeryo moeuja
In-game currency,게임 머니,geim meoni
Free to play,무료 게임,muryo geim
Pay to win,과금 게임,gwageum geim
Don't spend real money,현질 하지 마,hyeonjil haji ma
Tournament starts soon,대회 곧 시작,daehoe got sijak
Practice mode,연습 모드,yeonseup modeu
Ranked match,랭크 게임,raengkeu geim
Casual match,일반전,ilbanjeon
Pro gamer,프로 게이머,peuro geimeo
Esports tournament,e스포츠 대회,isepocheu daehoe
GG well played,지지 잘했어,jiji jalhaesseo
AFK player,자리 비움,jari bium
