english_text,korean_text,romanization
I'd like to get a haircut,머리를 자르고 싶어요,meorireul jareugo sipeoyo
I'd like to get my hair dyed,염색하고 싶어요,yeomseakhago sipeoyo
I'd like to get a perm,파마하고 싶어요,pamahago sipeoyo
Just a trim please,다듬기만 해 주세요,dadeumgiman hae juseyo
Please cut it short,짧게 잘라 주세요,jjalpge jalla juseyo
Don't cut it too short,너무 짧게 자르지 마세요,neomu jjalpge jareuji maseyo
I'd like layers,레이어드로 해 주세요,reieodeuero hae juseyo
I'd like bangs,앞머리를 잘라 주세요,ammeorireul jalla juseyo
Please thin out my hair,숱을 쳐 주세요,suteul chyeo juseyo
I'd like to straighten my hair,스트레이트 해 주세요,seuteureriteu hae juseyo
What color do you recommend?,어떤 색이 어울릴까요?,eotteon saegi eoullikka-yo?
I'd like brown,갈색으로 해 주세요,galsaekeuro hae juseyo
I'd like blonde,금발로 해 주세요,geumballol hae juseyo
I'd like highlights,하이라이트를 넣고 싶어요,hailaiteureul neotgo sipeoyo
Please keep the length,길이는 유지해 주세요,girineun yujihae juseyo
I'd like it shoulder length,어깨 길이로 해 주세요,eokkae giriro hae juseyo
I'd like an undercut,투블럭으로 해 주세요,tublreogeuro hae juseyo
Please style it too,스타일링도 해 주세요,seutaillingdo hae juseyo
I have split ends,머리끝이 상했어요,meorikkeouchi sanghaesseoyo
My hair is very dry,머리가 너무 건조해요,meoriga neomu geonjohaeyo
My hair is very oily,머리가 너무 기름져요,meoriga neomu gireumjyeoyo
I'd like a treatment,트리트먼트를 하고 싶어요,teuriteumeontreul hago sipeoyo
How much is a haircut?,커트 가격이 얼마예요?,keoteu gagyeogi eolmayeyo?
How much is a perm?,파마 가격이 얼마예요?,pama gagyeogi eolmayeyo?
How much is hair dyeing?,염색 가격이 얼마예요?,yeomsaek gagyeogi eolmayeyo?
How long will it take?,시간이 얼마나 걸려요?,sigani eolmana geollyeoyo?
Do I need a reservation?,예약이 필요해요?,yeyagi piryohaeyo?
I have a reservation at 2 o'clock,2시에 예약했어요,dusie yeyakhaesseoyo
I'd like this style,이 스타일로 해 주세요,i seutaillol hae juseyo
Can you show me some styles?,스타일 좀 보여 주세요,seutail jom boyeo juseyo
A little more off the sides,옆을 좀 더 잘라 주세요,yeopeul jom deo jalla juseyo
A little more off the back,뒤를 좀 더 잘라 주세요,dwireul jom deo jalla juseyo
Please shave the sides,옆을 밀어 주세요,yeopeul mireo juseyo
I'd like side-swept bangs,사이드뱅으로 해 주세요,saideuboengeuro hae juseyo
I'd like curtain bangs,커튼뱅으로 해 주세요,keoteunbaengeuro hae juseyo
Please blow dry my hair,드라이 해 주세요,deurai hae juseyo
I'd like to use the curling iron,고데기를 쓰고 싶어요,godegireul sseugo sipeoyo
Please part my hair on the side,가르마를 옆으로 해 주세요,gareumareul yeopeuro hae juseyo
Please part my hair in the middle,가르마를 가운데로 해 주세요,gareumareul gaundero hae juseyo
My hair grows fast,머리가 빨리 자라요,meoriga ppalli jarayo
When should I come back?,다음에 언제 오면 돼요?,daeume eonje omyeon dwaeyo?
I'd like to touch up my roots,뿌리 염색을 하고 싶어요,ppuri yeomseageul hago sipeoyo
Can you cover my gray hair?,새치를 커버해 줄 수 있어요?,saechireul keobeohae jul su isseoyo?
The water temperature is too hot,물이 너무 뜨거워요,muri neomu tteugeowoyo
The water temperature is fine,물 온도 괜찮아요,mul ondo gwaenchanayo
Please use less product,제품을 적게 써 주세요,jepumeul jeokge sseo juseyo
I'd like volume on top,윗머리에 볼륨을 넣어 주세요,winmeorie bollyumeul neoeo juseyo
I'm happy with it,마음에 들어요,maeume deureoyo
It's not what I expected,생각했던 것과 달라요,saenggakhaetdeon geotgwa dallayo
Can you fix this part?,이 부분 좀 수정해 줄 수 있어요?,i bubun jom sujeeonghae jul su isseoyo?
I'd like an ash tone,애쉬 톤으로 해 주세요,aesi toneuro hae juseyo
I'd like a warm tone,따뜻한 톤으로 해 주세요,ttatteutan toneuro hae juseyo
Please cut my child's hair,아이 머리를 잘라 주세요,ai meorireul jalla juseyo
I'd like a shampoo too,샴푸도 해 주세요,syampudo hae juseyo
I'd like a scalp massage,두피 마사지를 해 주세요,dupi masajireul hae juseyo
I brought a photo for reference,참고 사진을 가져왔어요,chamgo sajineul gajyeowasseoyo
Is parking available?,주차 가능해요?,jucha ganeunghaeyo?
Can I pay by card?,카드로 결제할 수 있어요?,kadeuro gyeoljehal su isseoyo?
I'd like to make my next appointment,다음 예약을 잡고 싶어요,daeum yeyageul japgo sipeoyo
Thank you for the great haircut,예쁘게 잘라 주셔서 감사해요,yeppuge jalla jusyeoseo gamsahaeyo
