english_text,korean_text,romanization
Pregnancy,임신,imsin
Pregnant,임신 중,imsin jung
Morning sickness,입덧,ipdeot
Due date,출산 예정일,chulsan yejeongil
Prenatal care,산전 관리,sanjeon gwalli
Ultrasound,초음파,choumpa
Ob-gyn,산부인과,sanbuingwa
Midwife,조산사,josansa
Fetal movement,태동,taedong
Trimester,삼분기,sambungi
First trimester,임신 초기,imsin chogi
Second trimester,임신 중기,imsin junggi
Third trimester,임신 말기,imsin malgi
Baby bump,배가 나오다,baega naoda
Contractions,진통,jintong
Labor,분만,bunman
Delivery room,분만실,bunmansil
Natural birth,자연 분만,jayeon bunman
C-section,제왕절개,jewangjeolgae
Epidural,무통 주사,mutong jusa
Pushing,힘주기,himjugi
Water breaking,양수 터짐,yangsu teojim
Umbilical cord,탯줄,taetjul
Placenta,태반,taeban
Postpartum care,산후 조리,sanhu jori
Postpartum center,산후 조리원,sanhu joriwon
Maternity leave,출산 휴가,chulsan hyuga
Paternity leave,배우자 출산 휴가,bauja chulsan hyuga
Baby shower,베이비 샤워,beibi syawo
Gender reveal,성별 공개,seongbyeol gonggae
It's a boy,아들이에요,adeurieyo
It's a girl,딸이에요,ttarieyo
Prenatal vitamins,임산부 영양제,imsanbu yeongyangje
Folic acid,엽산,yeopsan
Cravings,입맛 변화,immat byeonhwa
Stretch marks,튼살,teunssal
Swollen feet,발이 붓다,bari butda
Back pain during pregnancy,임신 중 허리 통증,imsin jung heori tongjeung
Baby name,아기 이름,agi ireum
Nursery preparation,아기 방 준비,agi bang junbi
Car seat,카시트,kasiteu
Baby registry,아기 용품 목록,agi yongpum mongnog
Stroller,유모차,yumocha
Baby crib,아기 침대,agi chimdae
Diaper bag,기저귀 가방,gijeogwi gabang
Breastfeeding,모유 수유,moyu suyu
Lactation,수유,suyu
Formula feeding,분유 수유,bunyu suyu
Congratulations on your pregnancy,임신 축하해요,imsin chukahaeyo
How many weeks along,몇 주째예요,myeot jujjaeyeyo
When is the baby due,출산 예정일이 언제예요,chulsan yejeongiri eojeyeyo
The baby is healthy,아기가 건강해요,agiga geonganghaeyo
I'm expecting,임신했어요,imsinhaesseoyo
Pregnancy test,임신 테스트,imsin teseuteu
Positive result,양성 반응,yangseong baneung
Negative result,음성 반응,eumseong baneung
Fertility treatment,난임 치료,nanim chiryo
IVF,시험관 시술,siheomgwan sisul
Twins,쌍둥이,ssangdungi
Healthy pregnancy,건강한 임신,geonganhan imsin
