english_text,korean_text,romanization
Study cafe,스터디카페,seuteodikape
Study room,스터디룸,seuteodireum
Open seating,오픈석,opeunseok
Private booth,개인 부스,gaein buseu
Reserved seat,지정석,jijeongseok
Free seating,자유석,jayuseok
Time-based fee,시간 요금제,sigan yogeumje
Daily pass,일일권,ililgwon
Weekly pass,주간권,jugangwon
Monthly pass,월간권,wolgangwon
Check in,입실,ipsil
Check out,퇴실,toesil
Kiosk,키오스크,kioseukeu
Member card,회원 카드,hoewon kadeu
QR code,큐알 코드,kyual kodeu
Desk,책상,chaeksang
Chair,의자,uija
Power outlet,콘센트,konsenteu
USB charger,USB 충전기,yuesbi chungeonji
Wi-Fi,와이파이,waipai
Wi-Fi password,와이파이 비밀번호,waipai bimilbeonho
Headphones,헤드폰,hedeupon
Earplugs,귀마개,gwimagae
Desk lamp,스탠드,seutaendeu
Monitor,모니터,moniteo
Printer,프린터,peurinteo
Scanner,스캐너,seukaeo
Copy machine,복사기,boksagi
Locker,사물함,samulham
Free drinks,무료 음료,muryo eumnyo
Coffee machine,커피 머신,keopi meosin
Snack bar,간식 코너,gansik koneo
Ramen,라면,ramyeon
Microwave,전자레인지,jeonjareinji
Quiet zone,조용한 구역,joyonghan guyeok
No talking zone,대화 금지 구역,daehwa geumji guyeok
Phone booth,전화 부스,jeonhwa buseu
Break room,휴식 공간,hyusik gonggan
Timer,타이머,taimeo
Study timer,공부 타이머,gongbu taimeo
Pomodoro,뽀모도로,ppomodouro
Focus mode,집중 모드,jipjung modeu
Study session,공부 시간,gongbu sigan
Break time,쉬는 시간,swineun sigan
Concentration,집중력,jipjungnyeok
Productivity,생산성,saengsanseong
Goal setting,목표 설정,mokpyo seoljeong
Study group,스터디 그룹,seuteodi geurup
Study buddy,공부 친구,gongbu chingu
Exam preparation,시험 준비,siheom junbi
Assignment,과제,gwaje
Research,연구,yeongu
Reading,독서,dokseo
Note taking,필기,pilgi
Laptop,노트북,noteubuk
Tablet,태블릿,taebeullit
Textbook,교재,gyojae
I need to study,공부해야 해요,gongbuhaeya haeyo
Is there an empty seat,빈자리 있어요,binjari isseoyo
How much per hour,시간당 얼마예요,sigandang eolmayeyo
