english_text,korean_text,romanization
Here,여기,yeogi
There,거기,geogi
Over there,저기,jeogi
Inside,안,an
Outside,밖,bak
Above,위,wi
Below,아래,arae
In front,앞,ap
Behind,뒤,dwi
Next to,옆,yeop
Left side,왼쪽,oenjjok
Right side,오른쪽,oreunjjok
Between,사이,sai
Center or middle,가운데,gaunde
This way,이쪽,ijjok
That way,그쪽,geujjok
Far away,멀리,meolli
Nearby,가까이,gakkai
Across from,맞은편,majeunpyeon
On top of,위에,wie
Under the table,탁자 아래에,takja arae
Next to the door,문 옆에,mun yeope
In front of the building,건물 앞에,geonmul ape
Behind the store,가게 뒤에,gage dwie
Inside the room,방 안에,bang ane
Outside the house,집 밖에,jip bakke
On the first floor,1층에,ilcheunge
On the second floor,2층에,icheunge
Underground,지하에,jihae
Upstairs,위층에,wicheunge
Downstairs,아래층에,araecheunge
At the corner,코너에,koneoe
At the intersection,교차로에,gyocharoe
At the entrance,입구에,ipgue
At the exit,출구에,chulgue
Along the street,길을 따라,gireul ttara
Across the bridge,다리를 건너서,darireul geonneoseo
Around the corner,모퉁이를 돌면,motungireul dolmyeon
North,북쪽,bukjjok
South,남쪽,namjjok
East,동쪽,dongjjok
West,서쪽,seojjok
Where is it,어디에 있어요,eodie isseoyo
It's right here,바로 여기요,baro yeogiyo
It's over there,저기에 있어요,jeogie isseoyo
It's not far,멀지 않아요,meolji anayo
It's very close,아주 가까워요,aju gakkawoyo
Go straight,직진하세요,jikjinhaseyo
Turn left,왼쪽으로 도세요,oenjjogeuro doseyo
Turn right,오른쪽으로 도세요,oreunjjogeuro doseyo
It's across the street,길 건너편이에요,gil geonneopyeonieyo
It's at the end of the hall,복도 끝에 있어요,bokdo kkeute isseoyo
It's on your left,왼편에 있어요,oenpyeone isseoyo
It's on your right,오른편에 있어요,oreunpyeone isseoyo
Do you know the way,길 아세요,gil aseyo
I'm lost,길을 잃었어요,gireul ireosseoyo
Show me on the map,지도에서 알려주세요,jidoeseo allyeojuseyo
It's next to the subway station,지하철역 옆이에요,jihacheolyeok yeopieyo
It's in front of the park,공원 앞이에요,gongwon apieyo
The bathroom is down the hall,화장실은 복도 끝이에요,hwajangsireun bokdo kkeutieyo
