english_text,korean_text,romanization
Head,머리,meori
Hair,머리카락,meorikarak
Face,얼굴,eolgul
Eye,눈,nun
Nose,코,ko
Mouth,입,ip
Ear,귀,gwi
Neck,목,mok
Shoulder,어깨,eokkae
Arm,팔,pal
Hand,손,son
Finger,손가락,songarak
Chest,가슴,gaseum
Stomach,배,bae
Back,등,deung
Waist,허리,heori
Leg,다리,dari
Knee,무릎,mureup
Foot,발,bal
Toe,발가락,balgarak
I have a headache,머리가 아파요,meoriga apayo
I have a stomachache,배가 아파요,baega apayo
My throat hurts,목이 아파요,mogi apayo
I have a cold,감기에 걸렸어요,gamgie geollyeosseoyo
I have a fever,열이 나요,yeori nayo
I'm coughing,기침이 나요,gichimi nayo
I have a runny nose,콧물이 나요,konmuri nayo
I'm sneezing,재채기가 나요,jaechaegiga nayo
I feel dizzy,어지러워요,eojireoweoyo
I feel nauseous,속이 메스꺼워요,sogi meskkeowoyo
I need medicine,약이 필요해요,yagi piryohaeyo
Where is the hospital,병원이 어디예요,byeongwoni eodiyeyo
Where is the pharmacy,약국이 어디예요,yakgugi eodiyeyo
I need to see a doctor,의사를 봐야 해요,uisareul bwaya haeyo
I'm allergic to this,이것에 알레르기가 있어요,igeose allereugi ga isseoyo
I have a toothache,이가 아파요,iga apayo
My back hurts,허리가 아파요,heoriga apayo
I sprained my ankle,발목을 삐었어요,balmogul ppieosseoyo
I have a bruise,멍이 들었어요,meongi deureosseoyo
I cut my finger,손가락을 베었어요,songarageul beeosse oyo
I need a bandage,반창고 주세요,banchanggo juseyo
Take this medicine,이 약 드세요,i yak deuseyo
Three times a day,하루 세 번,haru se beon
After meals,식후에,sikhue
Before meals,식전에,sikjeone
Get some rest,푹 쉬세요,puk swiseyo
Stay hydrated,물 많이 드세요,mul mani deuseyo
I feel better now,이제 좀 나아졌어요,ije jom naajyeosseoyo
I don't feel well,몸이 안 좋아요,momi an joayo
I'm tired,피곤해요,pigonhaeyo
I can't sleep well,잠을 잘 못 자요,jameul jal mot jayo
My eyes are dry,눈이 건조해요,nuni geonjohaeyo
My skin is itchy,피부가 가려워요,pibuga garyeowoyo
I'm stressed out,스트레스 받아요,seutresu badayo
I need to exercise more,운동을 더 해야 해요,undongeul deo haeya haeyo
I should eat healthier,건강하게 먹어야 해요,geonganghage meogeoya haeyo
Health checkup,건강검진,geongangggeomjin
Blood pressure,혈압,hyeorap
Body temperature,체온,cheon
I have insurance,보험이 있어요,boheomi isseoyo
Please take care of yourself,건강 조심하세요,geongang josimhaseyo
