english_text,korean_text,romanization
Korean flag,태극기,taegeukgi
National flag,국기,gukgi
Taegeuk symbol,태극 문양,taegeuk munyang
Yin and yang,음양,eumyang
Red and blue,빨강과 파랑,ppalgangwa parang
Balance,균형,gyunhyeong
Harmony,조화,johwa
Universe,우주,uju
White background,흰 바탕,huin batang
Peace,평화,pyeonghwa
Purity,순수,sunsu
Four trigrams,사괘,sagwae
Heaven trigram,건괘,geongwae
Earth trigram,곤괘,gongwae
Water trigram,감괘,gamgwae
Fire trigram,이괘,igwae
Heaven,하늘,haneul
Earth,땅,ttang
Water,물,mul
Fire,불,bul
Spring,봄,bom
Summer,여름,yeoreum
Autumn,가을,gaeul
Winter,겨울,gyeoul
East,동,dong
West,서,seo
South,남,nam
North,북,buk
Justice,정의,jeongui
Wisdom,지혜,jihye
Vitality,생명력,saengmyeongnyeok
Fertility,풍요,pungyo
National symbol,국가 상징,gukga sangjing
Patriotism,애국심,aeguksim
National identity,국가 정체성,gukga jeongcheseong
Flag raising,게양,geyang
Flag lowering,강하,gangha
Flagpole,국기 게양대,gukgi geyangdae
National holiday,국경일,gukgyeongil
Independence Day,광복절,gwangbokjeol
Constitution Day,제헌절,jeheonjeol
National Foundation Day,개천절,gaecheonjeol
Hangeul Day,한글날,hangeulnal
Memorial Day,현충일,hyeonchungil
Children's Day,어린이날,eorininal
Liberation,해방,haebang
Sovereignty,주권,jugwon
Democracy,민주주의,minjujuui
Republic,공화국,gonghwaguk
Korean people,한국 국민,hanguk gungmin
Pledge of allegiance,국기에 대한 맹세,gukgie daehan maengse
National anthem,애국가,aegukga
I love Korea,대한민국을 사랑해요,daehanmingugeul saranghaeyo
Raise the flag,국기를 게양하세요,gukgireul geyanghaseyo
What does the flag mean,태극기의 의미가 뭐예요,taegeukgiui uimiga mwoyeyo
The flag represents peace,태극기는 평화를 상징해요,taegeukgineun pyeonghwareul sangjinghaeyo
I'm proud of Korea,한국이 자랑스러워요,hangugi jarangseureowoyo
Korea is beautiful,한국은 아름다워요,hangugeun areumdawoyo
The flag is sacred,태극기는 신성해요,taegeukgineun sinseounghaeyo
Respect the flag,국기를 존중하세요,gukgireul jonjunghaseyo
