english_text,korean_text,romanization
Sarcasm,비꼬기,bikkogi
Witty,재치 있는,jaechi inneun
Quick-witted,센스 있는,senseu inneun
Savage reply,사이다,saida
Refreshing response,속이 시원하다,sogi siwonhada
Roast,디스,diseu
Self-deprecating humor,자학 개그,jahak gaegeu
Physical comedy,몸 개그,mom gaegeu
Impression,성대모사,seongdaemosa
Mimicry,따라하기,ttarahagi
Parody,패러디,paerodi
Satire,풍자,pungja
Irony,아이러니,aironi
Exaggeration,과장,gwajang
Understatement,축소,chukso
Absurd humor,황당한 유머,hwangdanghan yumeo
Situational comedy,상황극,sanghwanggeuk
Funny face,개그 표정,gaegeu pyojeong
Silly dance,웃긴 춤,utgin chum
Funny voice,웃긴 목소리,utgin moksori
Character impression,캐릭터 따라하기,kaerikteo ttarahagi
Catchphrase,유행어,yuhaengeo
Trending phrase,밈 표현,mim pyohyeon
Slang humor,신조어 유머,sinjoo yumeo
Generation gap humor,세대 차이 유머,sedae chai yumeo
Cultural humor,문화 유머,munhwa yumeo
Food humor,음식 유머,eumsik yumeo
School humor,학교 유머,hakgyo yumeo
Office humor,직장 유머,jikjang yumeo
Couple humor,커플 유머,kepeul yumeo
Family humor,가족 유머,gajok yumeo
Pet humor,반려동물 유머,ballyeodongmul yumeo
Drunk humor,술 유머,sul yumeo
Weather humor,날씨 유머,nalssi yumeo
Traffic humor,교통 유머,gyotong yumeo
Subway humor,지하철 유머,jihacheol yumeo
Delivery humor,배달 유머,baedal yumeo
Apartment humor,아파트 유머,apateu yumeo
Military humor,군대 유머,gundae yumeo
Student humor,학생 유머,haksaeng yumeo
That cracked me up,완전 웃겼어,wanjeon utgyeosseo
I'm dying of laughter,웃겨서 죽겠어,utgyeoseo jukgesseo
My cheeks hurt,볼이 아파,bori apa
Tears of laughter,눈물 나게 웃겼어,nunmul nage utgyeosseo
I snorted,코로 웃었어,koro useosseo
I spit my water,물 뿜었어,mul ppumeosseo
Classic joke,고전 유머,gojeon yumeo
New joke,새로운 농담,saeroun nongdam
Old joke,오래된 농담,oraedoen nongdam
Recycled joke,재탕 농담,jaetang nongdam
Bad joke,구린 농담,gurin nongdam
Offensive joke,불쾌한 농담,bulkwaehan nongdam
Clean humor,건전한 유머,geonjeonhan yumeo
Dark humor,블랙 유머,beullaek yumeo
Dry humor,드라이 유머,deurai yumeo
Your humor is unique,유머 감각이 독특해,yumeo gamgagi doktukhae
You should be a comedian,개그맨 해야겠다,gaegeumaen haeyagetda
That was unexpected,예상 못 했어,yesang mot haesseo
I laughed so hard,진짜 많이 웃었어,jinjja mani useosseo
You always make me laugh,항상 웃게 해줘서 고마워,hangsang utge haejwoseo gomawo
